  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    47.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  11.000   1.6768   0.00968   0.00562  -0.1029   0.0084   1.0000
  11.200   1.6960   0.00986   0.00579  -0.1025   0.0081   1.0000
  11.400   1.7150   0.01005   0.00597  -0.1020   0.0077   1.0000
  11.600   1.7339   0.01024   0.00615  -0.1016   0.0072   1.0000
  11.800   1.7528   0.01043   0.00632  -0.1011   0.0068   1.0000
  12.000   1.7716   0.01060   0.00649  -0.1007   0.0067   1.0000
  12.200   1.7902   0.01078   0.00666  -0.1002   0.0066   1.0000
  12.400   1.8085   0.01097   0.00684  -0.0997   0.0066   1.0000
  12.600   1.8263   0.01118   0.00704  -0.0990   0.0063   1.0000
  12.800   1.8435   0.01141   0.00726  -0.0983   0.0061   1.0000
  13.000   1.8603   0.01165   0.00749  -0.0975   0.0057   1.0000
  13.200   1.8768   0.01187   0.00771  -0.0966   0.0054   1.0000
  13.400   1.8928   0.01209   0.00792  -0.0957   0.0052   1.0000
  13.600   1.9080   0.01231   0.00814  -0.0946   0.0050   1.0000
  13.800   1.9213   0.01253   0.00836  -0.0931   0.0050   1.0000
  14.000   1.9340   0.01277   0.00860  -0.0915   0.0050   1.0000
  14.200   1.9474   0.01302   0.00885  -0.0901   0.0050   1.0000
  14.400   1.9601   0.01329   0.00912  -0.0886   0.0049   1.0000
  14.600   1.9732   0.01358   0.00941  -0.0873   0.0048   1.0000
  14.800   1.9854   0.01391   0.00974  -0.0858   0.0048   1.0000
  15.000   1.9973   0.01425   0.01009  -0.0843   0.0046   1.0000
  15.200   2.0085   0.01465   0.01048  -0.0827   0.0044   1.0000
  15.400   2.0202   0.01503   0.01086  -0.0813   0.0043   1.0000
  15.600   2.0312   0.01545   0.01129  -0.0798   0.0042   1.0000
  15.800   2.0425   0.01588   0.01172  -0.0784   0.0040   1.0000
  16.000   2.0534   0.01633   0.01218  -0.0769   0.0038   1.0000
