  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   2.000   0.7116   0.00550   0.00104  -0.1063   0.4176   0.3887
   2.200   0.7339   0.00544   0.00109  -0.1063   0.4105   0.4515
   2.400   0.7567   0.00534   0.00113  -0.1065   0.4071   0.5177
   2.600   0.7791   0.00529   0.00118  -0.1066   0.4011   0.5726
   2.800   0.8014   0.00527   0.00123  -0.1066   0.3931   0.6252
   3.000   0.8237   0.00523   0.00129  -0.1067   0.3861   0.6767
   3.200   0.8457   0.00523   0.00136  -0.1067   0.3762   0.7286
   3.400   0.8673   0.00523   0.00144  -0.1066   0.3649   0.7868
   3.600   0.8886   0.00519   0.00152  -0.1064   0.3544   0.8540
   3.800   0.9077   0.00514   0.00162  -0.1057   0.3425   0.9308
   4.000   0.9270   0.00519   0.00170  -0.1050   0.3290   0.9871
   4.200   0.9529   0.00535   0.00179  -0.1059   0.3139   1.0000
   4.400   0.9741   0.00552   0.00189  -0.1057   0.2990   1.0000
   4.600   0.9952   0.00569   0.00199  -0.1055   0.2839   1.0000
   4.800   1.0162   0.00587   0.00210  -0.1053   0.2681   1.0000
   5.000   1.0371   0.00607   0.00222  -0.1051   0.2523   1.0000
   5.200   1.0576   0.00628   0.00235  -0.1048   0.2353   1.0000
   5.400   1.0778   0.00652   0.00250  -0.1045   0.2167   1.0000
   5.600   1.0978   0.00678   0.00266  -0.1042   0.1974   1.0000
   5.800   1.1180   0.00702   0.00281  -0.1038   0.1801   1.0000
   6.200   1.1573   0.00758   0.00317  -0.1030   0.1435   1.0000
   6.400   1.1770   0.00785   0.00336  -0.1026   0.1272   1.0000
   6.600   1.1966   0.00811   0.00354  -0.1022   0.1117   1.0000
   6.800   1.2162   0.00838   0.00373  -0.1018   0.0983   1.0000
   7.000   1.2358   0.00863   0.00392  -0.1014   0.0868   1.0000
   7.200   1.2552   0.00890   0.00412  -0.1009   0.0756   1.0000
   7.400   1.2745   0.00916   0.00432  -0.1005   0.0659   1.0000
   7.600   1.2943   0.00939   0.00450  -0.1001   0.0601   1.0000
   7.800   1.3141   0.00960   0.00468  -0.0998   0.0542   1.0000
   8.000   1.3333   0.00985   0.00489  -0.0993   0.0476   1.0000
   8.200   1.3526   0.01009   0.00508  -0.0989   0.0433   1.0000
   8.400   1.3722   0.01030   0.00527  -0.0985   0.0396   1.0000
   8.600   1.3913   0.01053   0.00547  -0.0980   0.0362   1.0000
   8.800   1.4107   0.01074   0.00566  -0.0976   0.0334   1.0000
   9.000   1.4295   0.01098   0.00587  -0.0971   0.0308   1.0000
   9.200   1.4484   0.01120   0.00608  -0.0966   0.0283   1.0000
   9.400   1.4671   0.01143   0.00629  -0.0961   0.0265   1.0000
   9.600   1.4853   0.01168   0.00652  -0.0955   0.0241   1.0000
   9.800   1.5040   0.01188   0.00672  -0.0950   0.0233   1.0000
  10.000   1.5219   0.01213   0.00696  -0.0943   0.0219   1.0000
  10.200   1.5395   0.01239   0.00720  -0.0936   0.0201   1.0000
  10.400   1.5575   0.01261   0.00742  -0.0930   0.0195   1.0000
  10.600   1.5746   0.01287   0.00767  -0.0922   0.0185   1.0000
  10.800   1.5906   0.01316   0.00795  -0.0912   0.0170   1.0000
  11.000   1.6072   0.01341   0.00819  -0.0904   0.0164   1.0000
  11.200   1.6222   0.01365   0.00844  -0.0892   0.0159   1.0000
  11.400   1.6362   0.01393   0.00872  -0.0878   0.0153   1.0000
  11.600   1.6495   0.01425   0.00904  -0.0864   0.0144   1.0000
  11.800   1.6629   0.01458   0.00937  -0.0850   0.0136   1.0000
  12.000   1.6771   0.01487   0.00967  -0.0838   0.0134   1.0000
  12.200   1.6909   0.01519   0.00999  -0.0825   0.0131   1.0000
  12.400   1.7040   0.01554   0.01035  -0.0812   0.0126   1.0000
  12.600   1.7165   0.01594   0.01075  -0.0798   0.0121   1.0000
  12.800   1.7281   0.01638   0.01120  -0.0783   0.0114   1.0000
  13.000   1.7405   0.01680   0.01163  -0.0770   0.0109   1.0000
  13.200   1.7531   0.01721   0.01205  -0.0757   0.0108   1.0000
  13.400   1.7656   0.01764   0.01249  -0.0745   0.0106   1.0000
  13.600   1.7771   0.01813   0.01299  -0.0732   0.0104   1.0000
  13.800   1.7883   0.01865   0.01352  -0.0718   0.0100   1.0000
  14.000   1.7984   0.01923   0.01412  -0.0704   0.0097   1.0000
  14.200   1.8085   0.01985   0.01475  -0.0690   0.0093   1.0000
  14.400   1.8176   0.02053   0.01545  -0.0676   0.0089   1.0000
  14.600   1.8272   0.02120   0.01614  -0.0663   0.0087   1.0000
  14.800   1.8376   0.02184   0.01680  -0.0651   0.0086   1.0000
  15.000   1.8473   0.02255   0.01752  -0.0639   0.0085   1.0000
  15.200   1.8568   0.02328   0.01828  -0.0627   0.0084   1.0000
  15.400   1.8652   0.02409   0.01911  -0.0615   0.0082   1.0000
  15.600   1.8733   0.02496   0.02000  -0.0603   0.0081   1.0000
  15.800   1.8809   0.02589   0.02095  -0.0591   0.0079   1.0000
  16.000   1.8874   0.02693   0.02202  -0.0579   0.0077   1.0000
