  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     7.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   5.600   1.0983   0.00675   0.00265  -0.1043   0.1791   1.0000
   5.800   1.1185   0.00699   0.00281  -0.1040   0.1624   1.0000
   6.000   1.1382   0.00727   0.00299  -0.1036   0.1439   1.0000
   6.200   1.1580   0.00753   0.00317  -0.1032   0.1272   1.0000
   6.400   1.1780   0.00778   0.00333  -0.1028   0.1124   1.0000
   6.600   1.1978   0.00804   0.00352  -0.1025   0.0988   1.0000
   6.800   1.2177   0.00828   0.00369  -0.1021   0.0872   1.0000
   7.200   1.2570   0.00878   0.00407  -0.1013   0.0669   1.0000
   7.400   1.2771   0.00899   0.00423  -0.1010   0.0609   1.0000
   7.600   1.2971   0.00920   0.00440  -0.1007   0.0548   1.0000
   8.000   1.3363   0.00965   0.00478  -0.0999   0.0439   1.0000
   8.200   1.3561   0.00986   0.00496  -0.0995   0.0398   1.0000
   8.400   1.3756   0.01008   0.00515  -0.0991   0.0365   1.0000
   8.600   1.3952   0.01028   0.00532  -0.0987   0.0336   1.0000
   8.800   1.4145   0.01050   0.00552  -0.0983   0.0311   1.0000
   9.000   1.4337   0.01072   0.00572  -0.0978   0.0284   1.0000
   9.200   1.4528   0.01093   0.00591  -0.0974   0.0266   1.0000
   9.400   1.4714   0.01117   0.00613  -0.0969   0.0241   1.0000
   9.600   1.4906   0.01136   0.00632  -0.0964   0.0233   1.0000
   9.800   1.5089   0.01160   0.00654  -0.0958   0.0219   1.0000
  10.000   1.5270   0.01184   0.00676  -0.0952   0.0201   1.0000
  10.200   1.5455   0.01205   0.00697  -0.0947   0.0194   1.0000
  10.400   1.5632   0.01230   0.00720  -0.0940   0.0184   1.0000
  10.600   1.5803   0.01257   0.00746  -0.0932   0.0169   1.0000
  10.800   1.5979   0.01279   0.00768  -0.0925   0.0163   1.0000
  11.000   1.6148   0.01303   0.00792  -0.0917   0.0158   1.0000
  11.200   1.6307   0.01330   0.00819  -0.0908   0.0150   1.0000
  11.400   1.6448   0.01359   0.00846  -0.0894   0.0141   1.0000
  11.600   1.6589   0.01386   0.00874  -0.0881   0.0135   1.0000
  11.800   1.6733   0.01412   0.00901  -0.0868   0.0133   1.0000
  12.000   1.6873   0.01441   0.00930  -0.0855   0.0129   1.0000
  12.200   1.7005   0.01474   0.00963  -0.0841   0.0124   1.0000
  12.400   1.7132   0.01511   0.01000  -0.0827   0.0118   1.0000
  12.600   1.7256   0.01549   0.01039  -0.0813   0.0110   1.0000
  12.800   1.7391   0.01583   0.01074  -0.0800   0.0108   1.0000
  13.000   1.7521   0.01620   0.01112  -0.0788   0.0107   1.0000
  13.200   1.7649   0.01659   0.01152  -0.0775   0.0104   1.0000
  13.400   1.7766   0.01704   0.01197  -0.0761   0.0101   1.0000
  13.600   1.7883   0.01751   0.01245  -0.0748   0.0098   1.0000
  13.800   1.7987   0.01805   0.01300  -0.0733   0.0094   1.0000
  14.000   1.8093   0.01860   0.01356  -0.0719   0.0089   1.0000
  14.200   1.8200   0.01916   0.01413  -0.0705   0.0087   1.0000
  14.400   1.8314   0.01969   0.01468  -0.0693   0.0086   1.0000
  14.600   1.8420   0.02027   0.01528  -0.0680   0.0085   1.0000
  14.800   1.8523   0.02089   0.01591  -0.0668   0.0084   1.0000
  15.000   1.8620   0.02157   0.01661  -0.0655   0.0082   1.0000
  15.200   1.8711   0.02230   0.01736  -0.0643   0.0080   1.0000
  15.400   1.8798   0.02308   0.01816  -0.0630   0.0078   1.0000
  15.600   1.8871   0.02396   0.01906  -0.0616   0.0076   1.0000
  15.800   1.8942   0.02489   0.02001  -0.0603   0.0073   1.0000
  16.000   1.9010   0.02588   0.02102  -0.0591   0.0070   1.0000
