  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    40.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   0.400   0.5327   0.00487   0.00075  -0.1064   0.3157   0.1051
   0.600   0.5555   0.00491   0.00077  -0.1065   0.3066   0.1117
   0.700   0.5671   0.00493   0.00078  -0.1066   0.3009   0.1130
   0.800   0.5787   0.00494   0.00079  -0.1067   0.2992   0.1187
   0.900   0.5899   0.00497   0.00081  -0.1067   0.2930   0.1242
   1.000   0.6014   0.00499   0.00082  -0.1067   0.2858   0.1267
   1.100   0.6129   0.00500   0.00083  -0.1068   0.2840   0.1304
   1.200   0.6241   0.00504   0.00086  -0.1068   0.2767   0.1378
   1.300   0.6355   0.00506   0.00087  -0.1069   0.2703   0.1411
   1.400   0.6470   0.00508   0.00088  -0.1069   0.2672   0.1422
   1.500   0.6581   0.00513   0.00091  -0.1069   0.2596   0.1479
   1.600   0.6696   0.00515   0.00092  -0.1070   0.2540   0.1527
   1.700   0.6807   0.00519   0.00095  -0.1070   0.2473   0.1576
   1.800   0.6920   0.00522   0.00097  -0.1070   0.2401   0.1626
   1.900   0.7034   0.00525   0.00099  -0.1070   0.2367   0.1684
   2.000   0.7144   0.00530   0.00103  -0.1070   0.2269   0.1723
   2.100   0.7258   0.00533   0.00104  -0.1071   0.2224   0.1741
   2.200   0.7368   0.00538   0.00108  -0.1071   0.2153   0.1839
   2.300   0.7483   0.00540   0.00109  -0.1071   0.2102   0.1887
   2.400   0.7592   0.00546   0.00113  -0.1071   0.2030   0.1902
   2.500   0.7705   0.00550   0.00115  -0.1071   0.1958   0.1950
   2.600   0.7819   0.00551   0.00117  -0.1072   0.1931   0.2039
   2.700   0.7927   0.00559   0.00122  -0.1071   0.1818   0.2069
   2.800   0.8041   0.00562   0.00124  -0.1072   0.1792   0.2126
   2.900   0.8150   0.00568   0.00128  -0.1071   0.1711   0.2200
   3.000   0.8263   0.00570   0.00130  -0.1072   0.1664   0.2233
   3.100   0.8372   0.00576   0.00134  -0.1071   0.1602   0.2319
   3.200   0.8484   0.00580   0.00137  -0.1072   0.1528   0.2387
   3.300   0.8595   0.00584   0.00140  -0.1072   0.1492   0.2406
   3.400   0.8705   0.00591   0.00145  -0.1071   0.1406   0.2469
   3.600   0.8925   0.00601   0.00152  -0.1071   0.1301   0.2579
   3.700   0.9038   0.00603   0.00154  -0.1072   0.1257   0.2682
   3.800   0.9149   0.00607   0.00158  -0.1072   0.1227   0.2731
   3.900   0.9258   0.00614   0.00163  -0.1071   0.1154   0.2767
   4.100   0.9478   0.00624   0.00170  -0.1071   0.1061   0.2924
   4.200   0.9589   0.00628   0.00174  -0.1071   0.1002   0.3020
   4.300   0.9700   0.00632   0.00177  -0.1071   0.0974   0.3078
   4.400   0.9808   0.00639   0.00182  -0.1071   0.0924   0.3147
   4.500   0.9919   0.00642   0.00185  -0.1071   0.0875   0.3234
   4.600   1.0031   0.00645   0.00189  -0.1071   0.0863   0.3292
   4.700   1.0136   0.00654   0.00196  -0.1070   0.0775   0.3405
   4.800   1.0248   0.00657   0.00198  -0.1071   0.0758   0.3466
   5.000   1.0465   0.00668   0.00208  -0.1070   0.0690   0.3629
   5.100   1.0576   0.00670   0.00212  -0.1070   0.0657   0.3762
   5.200   1.0686   0.00675   0.00216  -0.1070   0.0635   0.3837
   5.300   1.0794   0.00680   0.00221  -0.1070   0.0611   0.3931
   5.600   1.1121   0.00693   0.00235  -0.1069   0.0527   0.4307
   5.700   1.1230   0.00698   0.00240  -0.1069   0.0493   0.4438
   5.800   1.1340   0.00701   0.00244  -0.1069   0.0475   0.4600
   5.900   1.1448   0.00706   0.00249  -0.1069   0.0455   0.4732
   6.000   1.1554   0.00712   0.00256  -0.1068   0.0419   0.4854
   6.100   1.1664   0.00715   0.00260  -0.1068   0.0404   0.4970
   6.200   1.1774   0.00718   0.00264  -0.1068   0.0397   0.5083
   6.300   1.1881   0.00724   0.00270  -0.1068   0.0380   0.5177
   6.400   1.1988   0.00729   0.00275  -0.1068   0.0354   0.5307
   6.600   1.2205   0.00738   0.00285  -0.1067   0.0328   0.5543
   6.700   1.2311   0.00744   0.00291  -0.1067   0.0311   0.5646
   6.900   1.2528   0.00751   0.00301  -0.1066   0.0286   0.5909
   7.000   1.2636   0.00755   0.00306  -0.1066   0.0282   0.6037
   7.100   1.2743   0.00760   0.00312  -0.1066   0.0271   0.6151
   7.200   1.2849   0.00766   0.00318  -0.1065   0.0258   0.6282
   7.300   1.2956   0.00771   0.00324  -0.1065   0.0243   0.6392
   7.400   1.3064   0.00774   0.00329  -0.1065   0.0239   0.6517
   7.500   1.3170   0.00779   0.00335  -0.1064   0.0230   0.6657
   7.600   1.3275   0.00784   0.00341  -0.1063   0.0221   0.6818
   7.700   1.3381   0.00790   0.00348  -0.1063   0.0207   0.6955
   7.800   1.3488   0.00793   0.00353  -0.1063   0.0200   0.7108
   7.900   1.3595   0.00797   0.00358  -0.1062   0.0199   0.7268
   8.000   1.3701   0.00801   0.00364  -0.1062   0.0195   0.7413
   8.100   1.3805   0.00806   0.00371  -0.1061   0.0188   0.7574
   8.200   1.3909   0.00811   0.00378  -0.1060   0.0181   0.7751
   8.300   1.4014   0.00816   0.00385  -0.1060   0.0173   0.7925
   8.400   1.4120   0.00819   0.00391  -0.1059   0.0166   0.8126
   8.500   1.4225   0.00822   0.00397  -0.1059   0.0164   0.8340
   8.600   1.4330   0.00826   0.00403  -0.1058   0.0162   0.8540
   8.700   1.4431   0.00830   0.00411  -0.1057   0.0155   0.8805
   8.800   1.4532   0.00834   0.00419  -0.1056   0.0147   0.9075
   8.900   1.4631   0.00836   0.00427  -0.1054   0.0141   0.9395
   9.000   1.4716   0.00836   0.00433  -0.1048   0.0136   0.9767
   9.100   1.4822   0.00840   0.00439  -0.1048   0.0135   1.0000
   9.200   1.4926   0.00846   0.00445  -0.1047   0.0134   1.0000
   9.300   1.5030   0.00853   0.00451  -0.1046   0.0132   1.0000
   9.400   1.5132   0.00861   0.00458  -0.1045   0.0129   1.0000
   9.500   1.5233   0.00869   0.00465  -0.1044   0.0125   1.0000
   9.600   1.5334   0.00878   0.00473  -0.1042   0.0121   1.0000
   9.700   1.5435   0.00886   0.00480  -0.1041   0.0116   1.0000
   9.800   1.5536   0.00893   0.00487  -0.1040   0.0112   1.0000
   9.900   1.5638   0.00900   0.00493  -0.1039   0.0109   1.0000
  10.000   1.5740   0.00907   0.00500  -0.1038   0.0109   1.0000
  10.100   1.5841   0.00915   0.00507  -0.1036   0.0108   1.0000
  10.200   1.5941   0.00923   0.00514  -0.1035   0.0106   1.0000
  10.300   1.6040   0.00932   0.00522  -0.1033   0.0103   1.0000
  10.400   1.6137   0.00942   0.00531  -0.1031   0.0099   1.0000
  10.500   1.6235   0.00951   0.00540  -0.1030   0.0096   1.0000
  10.600   1.6333   0.00959   0.00548  -0.1028   0.0092   1.0000
  10.700   1.6431   0.00968   0.00555  -0.1026   0.0089   1.0000
  10.800   1.6529   0.00976   0.00563  -0.1025   0.0087   1.0000
  10.900   1.6628   0.00984   0.00570  -0.1023   0.0086   1.0000
  11.000   1.6726   0.00992   0.00578  -0.1021   0.0086   1.0000
  11.100   1.6823   0.01000   0.00586  -0.1019   0.0086   1.0000
  11.200   1.6920   0.01008   0.00594  -0.1018   0.0085   1.0000
  11.300   1.7016   0.01017   0.00602  -0.1015   0.0084   1.0000
  11.400   1.7111   0.01027   0.00611  -0.1013   0.0082   1.0000
  11.500   1.7204   0.01037   0.00620  -0.1011   0.0081   1.0000
  11.600   1.7296   0.01047   0.00630  -0.1008   0.0078   1.0000
  11.700   1.7389   0.01057   0.00640  -0.1005   0.0076   1.0000
  11.800   1.7481   0.01068   0.00649  -0.1003   0.0074   1.0000
  11.900   1.7573   0.01077   0.00659  -0.1000   0.0072   1.0000
  12.000   1.7665   0.01087   0.00668  -0.0998   0.0070   1.0000
  12.100   1.7756   0.01097   0.00677  -0.0995   0.0068   1.0000
  12.200   1.7848   0.01106   0.00686  -0.0992   0.0067   1.0000
  12.300   1.7939   0.01116   0.00695  -0.0989   0.0067   1.0000
  12.400   1.8030   0.01125   0.00704  -0.0987   0.0067   1.0000
  12.500   1.8120   0.01135   0.00714  -0.0984   0.0066   1.0000
  12.600   1.8209   0.01145   0.00724  -0.0980   0.0066   1.0000
  12.700   1.8297   0.01155   0.00733  -0.0977   0.0066   1.0000
  12.800   1.8383   0.01166   0.00744  -0.0974   0.0065   1.0000
  12.900   1.8467   0.01177   0.00755  -0.0970   0.0064   1.0000
  13.000   1.8548   0.01189   0.00766  -0.0965   0.0062   1.0000
  13.100   1.8623   0.01203   0.00780  -0.0959   0.0060   1.0000
  13.200   1.8703   0.01214   0.00791  -0.0955   0.0059   1.0000
  13.300   1.8778   0.01227   0.00804  -0.0949   0.0058   1.0000
  13.400   1.8852   0.01239   0.00815  -0.0943   0.0057   1.0000
  13.500   1.8916   0.01251   0.00827  -0.0935   0.0055   1.0000
  13.600   1.8981   0.01263   0.00839  -0.0927   0.0053   1.0000
  13.700   1.9044   0.01275   0.00851  -0.0919   0.0052   1.0000
  13.800   1.9106   0.01288   0.00864  -0.0911   0.0051   1.0000
  13.900   1.9172   0.01301   0.00877  -0.0904   0.0050   1.0000
  14.000   1.9240   0.01314   0.00890  -0.0897   0.0050   1.0000
  14.100   1.9306   0.01327   0.00903  -0.0890   0.0050   1.0000
  14.200   1.9370   0.01341   0.00917  -0.0883   0.0050   1.0000
  14.300   1.9436   0.01355   0.00931  -0.0876   0.0050   1.0000
  14.400   1.9504   0.01369   0.00945  -0.0870   0.0050   1.0000
  14.500   1.9569   0.01384   0.00960  -0.0863   0.0050   1.0000
  14.600   1.9631   0.01399   0.00976  -0.0856   0.0050   1.0000
  14.700   1.9693   0.01415   0.00992  -0.0849   0.0049   1.0000
  14.800   1.9758   0.01431   0.01008  -0.0842   0.0049   1.0000
  14.900   1.9823   0.01447   0.01024  -0.0836   0.0049   1.0000
  15.000   1.9882   0.01465   0.01042  -0.0828   0.0049   1.0000
  15.100   1.9941   0.01484   0.01061  -0.0821   0.0048   1.0000
  15.200   1.9999   0.01504   0.01081  -0.0814   0.0047   1.0000
  15.300   2.0061   0.01522   0.01099  -0.0807   0.0047   1.0000
  15.400   2.0116   0.01543   0.01120  -0.0800   0.0047   1.0000
  15.500   2.0168   0.01565   0.01143  -0.0792   0.0046   1.0000
  15.600   2.0222   0.01589   0.01166  -0.0784   0.0045   1.0000
  15.700   2.0277   0.01612   0.01190  -0.0777   0.0044   1.0000
  15.800   2.0330   0.01635   0.01214  -0.0770   0.0044   1.0000
  15.900   2.0373   0.01663   0.01241  -0.0761   0.0043   1.0000
  16.000   2.0427   0.01687   0.01266  -0.0754   0.0042   1.0000
  16.100   2.0482   0.01711   0.01290  -0.0748   0.0041   1.0000
  16.200   2.0533   0.01737   0.01317  -0.0740   0.0040   1.0000
  16.300   2.0579   0.01766   0.01346  -0.0733   0.0039   1.0000
  16.400   2.0631   0.01793   0.01373  -0.0726   0.0039   1.0000
  16.500   2.0686   0.01819   0.01399  -0.0720   0.0038   1.0000
  16.600   2.0732   0.01848   0.01429  -0.0713   0.0037   1.0000
  16.700   2.0775   0.01879   0.01461  -0.0705   0.0037   1.0000
  16.800   2.0824   0.01909   0.01491  -0.0698   0.0036   1.0000
  16.900   2.0877   0.01937   0.01519  -0.0692   0.0036   1.0000
  17.000   2.0921   0.01970   0.01553  -0.0685   0.0036   1.0000
  17.100   2.0966   0.02004   0.01587  -0.0679   0.0036   1.0000
  17.200   2.1016   0.02035   0.01618  -0.0673   0.0036   1.0000
  17.300   2.1065   0.02067   0.01650  -0.0667   0.0036   1.0000
  17.400   2.1103   0.02105   0.01689  -0.0660   0.0036   1.0000
  17.500   2.1145   0.02141   0.01726  -0.0653   0.0036   1.0000
  17.600   2.1191   0.02175   0.01760  -0.0647   0.0036   1.0000
  17.700   2.1230   0.02214   0.01800  -0.0641   0.0036   1.0000
  17.800   2.1265   0.02257   0.01844  -0.0634   0.0035   1.0000
  17.900   2.1308   0.02295   0.01882  -0.0628   0.0035   1.0000
  18.000   2.1349   0.02334   0.01923  -0.0622   0.0035   1.0000
  18.100   2.1379   0.02383   0.01972  -0.0615   0.0035   1.0000
  18.200   2.1418   0.02425   0.02015  -0.0610   0.0035   1.0000
  18.300   2.1458   0.02467   0.02057  -0.0604   0.0035   1.0000
  18.400   2.1485   0.02520   0.02111  -0.0598   0.0035   1.0000
  18.500   2.1513   0.02570   0.02162  -0.0591   0.0034   1.0000
  18.600   2.1549   0.02615   0.02207  -0.0586   0.0034   1.0000
  18.700   2.1564   0.02677   0.02271  -0.0579   0.0034   1.0000
  18.800   2.1595   0.02729   0.02323  -0.0573   0.0034   1.0000
  18.900   2.1622   0.02784   0.02379  -0.0567   0.0033   1.0000
  19.000   2.1637   0.02851   0.02447  -0.0561   0.0033   1.0000
  19.100   2.1668   0.02906   0.02502  -0.0556   0.0033   1.0000
  19.200   2.1691   0.02967   0.02565  -0.0551   0.0032   1.0000
  19.300   2.1699   0.03042   0.02641  -0.0545   0.0032   1.0000
  19.400   2.1723   0.03105   0.02705  -0.0540   0.0032   1.0000
  19.500   2.1739   0.03175   0.02775  -0.0535   0.0031   1.0000
  19.600   2.1748   0.03251   0.02853  -0.0530   0.0031   1.0000
  19.700   2.1771   0.03314   0.02917  -0.0525   0.0031   1.0000
  19.800   2.1772   0.03401   0.03005  -0.0520   0.0030   1.0000
  19.900   2.1786   0.03476   0.03081  -0.0516   0.0030   1.0000
  20.000   2.1806   0.03546   0.03152  -0.0511   0.0030   1.0000
  20.100   2.1803   0.03641   0.03248  -0.0507   0.0029   1.0000
  20.200   2.1819   0.03717   0.03325  -0.0503   0.0029   1.0000
  20.300   2.1822   0.03807   0.03417  -0.0499   0.0028   1.0000
  20.400   2.1831   0.03894   0.03504  -0.0496   0.0028   1.0000
  20.500   2.1848   0.03970   0.03582  -0.0493   0.0028   1.0000
  20.600   2.1846   0.04070   0.03683  -0.0490   0.0028   1.0000
  20.700   2.1850   0.04160   0.03774  -0.0486   0.0027   1.0000
  20.800   2.1854   0.04250   0.03865  -0.0483   0.0026   1.0000
  20.900   2.1845   0.04358   0.03975  -0.0480   0.0026   1.0000
  21.000   2.1853   0.04446   0.04064  -0.0477   0.0026   1.0000
  21.100   2.1841   0.04560   0.04180  -0.0475   0.0025   1.0000
  21.200   2.1840   0.04660   0.04281  -0.0472   0.0025   1.0000
  21.300   2.1846   0.04753   0.04376  -0.0470   0.0025   1.0000
  21.400   2.1826   0.04880   0.04505  -0.0468   0.0025   1.0000
  21.500   2.1830   0.04976   0.04602  -0.0466   0.0025   1.0000
  21.600   2.1811   0.05102   0.04729  -0.0465   0.0024   1.0000
  21.700   2.1804   0.05214   0.04843  -0.0463   0.0024   1.0000
  21.800   2.1809   0.05311   0.04940  -0.0462   0.0024   1.0000
  21.900   2.1776   0.05454   0.05085  -0.0461   0.0024   1.0000
  22.000   2.1773   0.05558   0.05191  -0.0459   0.0024   1.0000
  22.100   2.1754   0.05684   0.05319  -0.0458   0.0024   1.0000
  22.200   2.1732   0.05817   0.05454  -0.0458   0.0024   1.0000
  22.300   2.1730   0.05923   0.05561  -0.0457   0.0024   1.0000
  22.400   2.1689   0.06081   0.05721  -0.0457   0.0024   1.0000
  22.500   2.1679   0.06199   0.05841  -0.0457   0.0024   1.0000
  22.600   2.1665   0.06323   0.05966  -0.0456   0.0024   1.0000
  22.700   2.1623   0.06485   0.06130  -0.0457   0.0024   1.0000
  22.800   2.1616   0.06600   0.06247  -0.0457   0.0024   1.0000
  22.900   2.1569   0.06769   0.06418  -0.0458   0.0024   1.0000
  23.000   2.1547   0.06903   0.06554  -0.0458   0.0024   1.0000
  23.100   2.1535   0.07022   0.06675  -0.0458   0.0024   1.0000
  23.200   2.1472   0.07211   0.06866  -0.0460   0.0024   1.0000
  23.300   2.1455   0.07339   0.06995  -0.0461   0.0024   1.0000
  23.400   2.1406   0.07512   0.07171  -0.0463   0.0024   1.0000
  23.500   2.1369   0.07669   0.07330  -0.0464   0.0024   1.0000
  23.600   2.1353   0.07797   0.07459  -0.0465   0.0024   1.0000
  23.700   2.1284   0.08001   0.07666  -0.0468   0.0024   1.0000
  23.800   2.1257   0.08145   0.07811  -0.0470   0.0024   1.0000
  23.900   2.1242   0.08274   0.07942  -0.0472   0.0024   1.0000
  24.000   2.1160   0.08497   0.08168  -0.0476   0.0024   1.0000
  24.100   2.1137   0.08636   0.08309  -0.0478   0.0024   1.0000
  24.200   2.1092   0.08803   0.08478  -0.0480   0.0024   1.0000
  24.300   2.1023   0.09005   0.08682  -0.0484   0.0024   1.0000
  24.400   2.0999   0.09145   0.08824  -0.0487   0.0024   1.0000
  24.500   2.0924   0.09360   0.09042  -0.0491   0.0024   1.0000
  24.600   2.0879   0.09532   0.09216  -0.0495   0.0024   1.0000
  24.700   2.0856   0.09674   0.09359  -0.0498   0.0024   1.0000
  24.800   2.0771   0.09905   0.09593  -0.0504   0.0024   1.0000
  24.900   2.0729   0.10076   0.09766  -0.0508   0.0024   1.0000
  25.000   2.0704   0.10221   0.09913  -0.0512   0.0024   1.0000
  25.100   2.0616   0.10459   0.10154  -0.0519   0.0024   1.0000
  25.200   2.0574   0.10631   0.10328  -0.0524   0.0024   1.0000
  25.300   2.0546   0.10777   0.10476  -0.0527   0.0024   1.0000
  25.400   2.0464   0.11003   0.10705  -0.0534   0.0024   1.0000
  25.500   2.0405   0.11200   0.10903  -0.0541   0.0024   1.0000
  25.600   2.0375   0.11352   0.11057  -0.0545   0.0023   1.0000
  25.700   2.0351   0.11498   0.11205  -0.0550   0.0023   1.0000
  25.800   2.0239   0.11778   0.11489  -0.0560   0.0023   1.0000
  25.900   2.0209   0.11933   0.11645  -0.0566   0.0023   1.0000
  26.000   2.0187   0.12079   0.11792  -0.0571   0.0023   1.0000
  26.100   2.0077   0.12360   0.12077  -0.0583   0.0023   1.0000
  26.200   2.0046   0.12520   0.12238  -0.0589   0.0023   1.0000
  26.300   2.0019   0.12672   0.12392  -0.0595   0.0023   1.0000
  26.400   1.9916   0.12947   0.12670  -0.0608   0.0023   1.0000
  26.500   1.9878   0.13118   0.12843  -0.0615   0.0023   1.0000
  26.600   1.9851   0.13269   0.12996  -0.0622   0.0023   1.0000
  26.700   1.9745   0.13545   0.13275  -0.0635   0.0023   1.0000
  26.800   1.9695   0.13736   0.13468  -0.0644   0.0023   1.0000
  26.900   1.9674   0.13881   0.13614  -0.0651   0.0023   1.0000
  27.000   1.9656   0.14022   0.13757  -0.0658   0.0023   1.0000
  27.100   1.9543   0.14322   0.14060  -0.0674   0.0023   1.0000
  27.200   1.9508   0.14492   0.14232  -0.0683   0.0023   1.0000
  27.300   1.9480   0.14651   0.14393  -0.0691   0.0022   1.0000
  27.400   1.9370   0.14952   0.14698  -0.0709   0.0022   1.0000
  27.500   1.9335   0.15124   0.14871  -0.0719   0.0022   1.0000
  27.600   1.9306   0.15288   0.15037  -0.0728   0.0022   1.0000
  27.700   1.9197   0.15591   0.15343  -0.0747   0.0022   1.0000
  27.800   1.9157   0.15775   0.15529  -0.0758   0.0022   1.0000
  27.900   1.9131   0.15936   0.15691  -0.0768   0.0022   1.0000
  28.000   1.9025   0.16237   0.15996  -0.0788   0.0022   1.0000
  28.100   1.8985   0.16424   0.16184  -0.0800   0.0021   1.0000
  28.200   1.8959   0.16583   0.16345  -0.0810   0.0021   1.0000
  28.300   1.8947   0.16718   0.16481  -0.0820   0.0021   1.0000
  28.500   1.8773   0.17254   0.17024  -0.0857   0.0021   1.0000
  28.600   1.8762   0.17392   0.17163  -0.0867   0.0021   1.0000
  28.700   1.8629   0.17755   0.17529  -0.0892   0.0021   1.0000
  28.800   1.8608   0.17910   0.17686  -0.0904   0.0021   1.0000
  28.900   1.8564   0.18109   0.17887  -0.0919   0.0020   1.0000
  29.000   1.8551   0.18253   0.18033  -0.0930   0.0020   1.0000
  29.100   1.8409   0.18641   0.18425  -0.0959   0.0020   1.0000
  29.200   1.8398   0.18782   0.18567  -0.0970   0.0020   1.0000
  29.300   1.8364   0.18967   0.18753  -0.0985   0.0020   1.0000
  29.400   1.8235   0.19339   0.19131  -0.1014   0.0020   1.0000
  29.500   1.8223   0.19484   0.19276  -0.1026   0.0020   1.0000
  29.600   1.8196   0.19656   0.19450  -0.1040   0.0020   1.0000
  29.700   1.8043   0.20083   0.19882  -0.1075   0.0019   1.0000
  29.800   1.8021   0.20250   0.20050  -0.1089   0.0019   1.0000
  29.900   1.8002   0.20411   0.20213  -0.1103   0.0019   1.0000
  30.000   1.7984   0.20568   0.20371  -0.1116   0.0019   1.0000
