  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    50.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0972   0.00510   0.00108  -0.1022   0.4409   0.0178
  -4.900  -0.0855   0.00508   0.00106  -0.1023   0.4398   0.0183
  -4.800  -0.0738   0.00506   0.00104  -0.1024   0.4377   0.0191
  -4.700  -0.0622   0.00504   0.00102  -0.1025   0.4351   0.0196
  -4.600  -0.0505   0.00502   0.00100  -0.1025   0.4325   0.0202
  -4.500  -0.0388   0.00501   0.00099  -0.1026   0.4294   0.0205
  -4.400  -0.0271   0.00499   0.00097  -0.1027   0.4260   0.0207
  -4.300  -0.0153   0.00498   0.00096  -0.1028   0.4253   0.0208
  -4.200  -0.0035   0.00496   0.00094  -0.1029   0.4246   0.0211
  -4.100   0.0082   0.00495   0.00093  -0.1030   0.4235   0.0219
  -4.000   0.0199   0.00492   0.00091  -0.1030   0.4221   0.0235
  -3.900   0.0315   0.00491   0.00089  -0.1031   0.4191   0.0241
  -3.800   0.0432   0.00490   0.00088  -0.1032   0.4168   0.0245
  -3.700   0.0550   0.00489   0.00087  -0.1033   0.4137   0.0247
  -3.600   0.0667   0.00488   0.00086  -0.1034   0.4112   0.0249
  -3.500   0.0785   0.00486   0.00084  -0.1034   0.4095   0.0260
  -3.400   0.0903   0.00484   0.00083  -0.1035   0.4092   0.0272
  -3.300   0.1020   0.00482   0.00081  -0.1036   0.4086   0.0280
  -3.200   0.1138   0.00481   0.00080  -0.1037   0.4077   0.0287
  -3.100   0.1255   0.00480   0.00079  -0.1038   0.4060   0.0290
  -3.000   0.1371   0.00480   0.00079  -0.1039   0.4030   0.0295
  -2.900   0.1488   0.00480   0.00078  -0.1040   0.3997   0.0309
  -2.800   0.1605   0.00478   0.00077  -0.1040   0.3950   0.0329
  -2.700   0.1722   0.00477   0.00075  -0.1041   0.3935   0.0338
  -2.600   0.1840   0.00476   0.00075  -0.1042   0.3928   0.0340
  -2.500   0.1958   0.00475   0.00074  -0.1043   0.3917   0.0344
  -2.400   0.2074   0.00475   0.00074  -0.1044   0.3887   0.0361
  -2.300   0.2190   0.00475   0.00073  -0.1044   0.3849   0.0375
  -2.200   0.2307   0.00474   0.00072  -0.1045   0.3808   0.0393
  -2.100   0.2424   0.00473   0.00071  -0.1046   0.3780   0.0399
  -2.000   0.2542   0.00473   0.00071  -0.1047   0.3773   0.0406
  -1.900   0.2658   0.00472   0.00070  -0.1048   0.3752   0.0432
  -1.800   0.2774   0.00472   0.00070  -0.1049   0.3714   0.0452
  -1.700   0.2890   0.00473   0.00070  -0.1049   0.3662   0.0462
  -1.600   0.3007   0.00473   0.00070  -0.1050   0.3626   0.0466
  -1.500   0.3125   0.00472   0.00069  -0.1051   0.3616   0.0493
  -1.400   0.3241   0.00471   0.00069  -0.1052   0.3597   0.0526
  -1.300   0.3356   0.00472   0.00069  -0.1052   0.3553   0.0538
  -1.200   0.3472   0.00473   0.00070  -0.1053   0.3502   0.0543
  -1.100   0.3589   0.00473   0.00069  -0.1054   0.3469   0.0564
  -1.000   0.3707   0.00473   0.00069  -0.1055   0.3456   0.0582
  -0.900   0.3822   0.00473   0.00069  -0.1055   0.3423   0.0624
  -0.800   0.3937   0.00475   0.00070  -0.1056   0.3361   0.0632
  -0.700   0.4053   0.00476   0.00070  -0.1057   0.3316   0.0640
  -0.600   0.4170   0.00475   0.00070  -0.1058   0.3305   0.0676
  -0.500   0.4286   0.00476   0.00070  -0.1058   0.3272   0.0713
  -0.400   0.4400   0.00478   0.00071  -0.1059   0.3217   0.0735
  -0.300   0.4516   0.00479   0.00072  -0.1060   0.3162   0.0747
  -0.200   0.4633   0.00479   0.00072  -0.1060   0.3150   0.0787
  -0.100   0.4748   0.00480   0.00073  -0.1061   0.3105   0.0816
   0.000   0.4862   0.00482   0.00074  -0.1061   0.3043   0.0847
   0.100   0.4979   0.00483   0.00074  -0.1062   0.3005   0.0861
   0.200   0.5094   0.00484   0.00075  -0.1063   0.2976   0.0905
   0.300   0.5208   0.00487   0.00077  -0.1063   0.2921   0.0940
   0.400   0.5323   0.00487   0.00078  -0.1064   0.2863   0.0971
   0.500   0.5439   0.00489   0.00078  -0.1065   0.2838   0.0982
   0.600   0.5552   0.00492   0.00080  -0.1065   0.2781   0.1021
   0.700   0.5667   0.00494   0.00081  -0.1065   0.2706   0.1080
   0.900   0.5894   0.00500   0.00084  -0.1066   0.2608   0.1118
   1.000   0.6010   0.00501   0.00085  -0.1067   0.2555   0.1174
   1.200   0.6237   0.00506   0.00089  -0.1068   0.2466   0.1260
   1.300   0.6352   0.00508   0.00090  -0.1068   0.2402   0.1268
   1.400   0.6465   0.00511   0.00092  -0.1069   0.2363   0.1302
   1.500   0.6577   0.00515   0.00095  -0.1069   0.2263   0.1394
   1.600   0.6692   0.00517   0.00096  -0.1069   0.2238   0.1414
   1.700   0.6804   0.00521   0.00099  -0.1069   0.2182   0.1424
   1.800   0.6918   0.00524   0.00100  -0.1070   0.2108   0.1496
   1.900   0.7030   0.00527   0.00103  -0.1070   0.2059   0.1564
   2.000   0.7141   0.00532   0.00106  -0.1070   0.1963   0.1577
   2.100   0.7257   0.00534   0.00107  -0.1071   0.1948   0.1596
   2.200   0.7367   0.00540   0.00110  -0.1071   0.1873   0.1680
   2.300   0.7481   0.00541   0.00112  -0.1071   0.1814   0.1730
   2.400   0.7594   0.00545   0.00115  -0.1071   0.1780   0.1750
   2.500   0.7704   0.00551   0.00118  -0.1071   0.1687   0.1808
   2.600   0.7818   0.00553   0.00120  -0.1072   0.1661   0.1862
   2.700   0.7928   0.00559   0.00124  -0.1072   0.1585   0.1898
   2.800   0.8041   0.00562   0.00126  -0.1072   0.1526   0.1928
   2.900   0.8152   0.00566   0.00129  -0.1072   0.1482   0.2031
   3.000   0.8263   0.00571   0.00133  -0.1072   0.1401   0.2060
   3.200   0.8489   0.00577   0.00137  -0.1073   0.1346   0.2184
   3.300   0.8599   0.00582   0.00142  -0.1073   0.1258   0.2229
   3.400   0.8710   0.00588   0.00144  -0.1073   0.1218   0.2238
   3.500   0.8820   0.00593   0.00149  -0.1072   0.1153   0.2326
   3.600   0.8933   0.00595   0.00151  -0.1073   0.1120   0.2383
   3.700   0.9045   0.00600   0.00154  -0.1073   0.1091   0.2406
   3.800   0.9154   0.00607   0.00159  -0.1073   0.1001   0.2468
   3.900   0.9267   0.00608   0.00161  -0.1073   0.0992   0.2562
   4.000   0.9378   0.00613   0.00164  -0.1073   0.0961   0.2577
   4.100   0.9487   0.00619   0.00169  -0.1073   0.0878   0.2671
   4.200   0.9600   0.00621   0.00171  -0.1073   0.0871   0.2728
   4.300   0.9709   0.00628   0.00176  -0.1073   0.0829   0.2761
   4.400   0.9820   0.00631   0.00180  -0.1073   0.0792   0.2873
   4.500   0.9931   0.00635   0.00183  -0.1073   0.0757   0.2910
   4.600   1.0042   0.00639   0.00186  -0.1073   0.0737   0.2967
   4.800   1.0262   0.00649   0.00195  -0.1073   0.0654   0.3099
   4.900   1.0374   0.00652   0.00198  -0.1073   0.0645   0.3181
   5.000   1.0480   0.00660   0.00204  -0.1073   0.0585   0.3253
   5.100   1.0592   0.00662   0.00207  -0.1073   0.0566   0.3328
