  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    62.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.900  -0.0858   0.00498   0.00103  -0.1023   0.4228   0.0174
  -4.800  -0.0741   0.00497   0.00102  -0.1024   0.4205   0.0178
  -4.700  -0.0624   0.00496   0.00101  -0.1025   0.4181   0.0183
  -4.600  -0.0507   0.00494   0.00099  -0.1025   0.4154   0.0190
  -4.500  -0.0390   0.00492   0.00097  -0.1026   0.4123   0.0194
  -4.400  -0.0272   0.00490   0.00095  -0.1027   0.4101   0.0201
  -4.300  -0.0155   0.00488   0.00093  -0.1028   0.4093   0.0205
  -4.200  -0.0037   0.00486   0.00092  -0.1029   0.4090   0.0207
  -4.100   0.0081   0.00485   0.00090  -0.1030   0.4084   0.0208
  -4.000   0.0198   0.00483   0.00089  -0.1031   0.4069   0.0216
  -3.900   0.0315   0.00482   0.00088  -0.1031   0.4046   0.0225
  -3.800   0.0432   0.00481   0.00087  -0.1032   0.4016   0.0234
  -3.700   0.0549   0.00480   0.00085  -0.1033   0.3977   0.0242
  -3.600   0.0666   0.00479   0.00084  -0.1034   0.3944   0.0245
  -3.500   0.0784   0.00477   0.00083  -0.1035   0.3934   0.0247
  -3.400   0.0902   0.00476   0.00082  -0.1036   0.3928   0.0251
  -3.200   0.1136   0.00475   0.00080  -0.1037   0.3883   0.0268
  -3.100   0.1251   0.00475   0.00079  -0.1038   0.3835   0.0281
  -3.000   0.1369   0.00474   0.00078  -0.1039   0.3796   0.0288
  -2.900   0.1486   0.00473   0.00077  -0.1040   0.3779   0.0290
  -2.800   0.1604   0.00472   0.00076  -0.1041   0.3766   0.0301
  -2.700   0.1721   0.00471   0.00075  -0.1041   0.3751   0.0314
  -2.600   0.1837   0.00471   0.00075  -0.1042   0.3708   0.0327
  -2.500   0.1953   0.00471   0.00075  -0.1043   0.3651   0.0336
