  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     3.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   4.200   0.9496   0.00573   0.00193  -0.1049   0.3821   1.0000
   4.400   0.9713   0.00584   0.00200  -0.1048   0.3715   1.0000
   4.600   0.9926   0.00599   0.00209  -0.1047   0.3594   1.0000
   4.800   1.0136   0.00615   0.00219  -0.1045   0.3460   1.0000
   5.000   1.0345   0.00633   0.00230  -0.1043   0.3321   1.0000
   5.200   1.0554   0.00650   0.00241  -0.1041   0.3186   1.0000
   5.400   1.0761   0.00669   0.00253  -0.1038   0.3041   1.0000
   5.600   1.0963   0.00691   0.00267  -0.1035   0.2874   1.0000
   5.800   1.1164   0.00715   0.00283  -0.1031   0.2700   1.0000
   6.000   1.1363   0.00739   0.00299  -0.1028   0.2525   1.0000
   6.200   1.1557   0.00767   0.00317  -0.1023   0.2332   1.0000
   6.400   1.1745   0.00800   0.00338  -0.1018   0.2124   1.0000
   6.600   1.1934   0.00831   0.00359  -0.1013   0.1916   1.0000
   6.800   1.2116   0.00867   0.00383  -0.1006   0.1703   1.0000
   7.000   1.2300   0.00901   0.00407  -0.1000   0.1509   1.0000
   7.200   1.2478   0.00939   0.00433  -0.0993   0.1311   1.0000
   7.400   1.2656   0.00976   0.00460  -0.0986   0.1136   1.0000
   7.600   1.2838   0.01009   0.00485  -0.0980   0.0994   1.0000
   7.800   1.3018   0.01042   0.00511  -0.0973   0.0867   1.0000
   8.000   1.3197   0.01075   0.00537  -0.0967   0.0754   1.0000
   8.200   1.3376   0.01107   0.00563  -0.0960   0.0665   1.0000
   8.400   1.3559   0.01135   0.00587  -0.0954   0.0601   1.0000
   8.600   1.3740   0.01164   0.00612  -0.0948   0.0537   1.0000
   8.800   1.3914   0.01196   0.00640  -0.0940   0.0475   1.0000
   9.000   1.4093   0.01223   0.00665  -0.0934   0.0436   1.0000
   9.200   1.4268   0.01252   0.00691  -0.0926   0.0397   1.0000
   9.400   1.4442   0.01280   0.00718  -0.0919   0.0368   1.0000
   9.600   1.4613   0.01310   0.00745  -0.0911   0.0337   1.0000
   9.800   1.4782   0.01338   0.00772  -0.0903   0.0315   1.0000
  10.000   1.4940   0.01370   0.00803  -0.0893   0.0287   1.0000
  10.200   1.5102   0.01397   0.00829  -0.0884   0.0273   1.0000
  10.400   1.5242   0.01429   0.00860  -0.0870   0.0256   1.0000
  10.600   1.5380   0.01461   0.00892  -0.0856   0.0239   1.0000
  10.800   1.5525   0.01490   0.00922  -0.0844   0.0230   1.0000
  11.000   1.5660   0.01525   0.00957  -0.0830   0.0218   1.0000
  11.200   1.5787   0.01565   0.00997  -0.0816   0.0203   1.0000
  11.400   1.5925   0.01599   0.01032  -0.0803   0.0197   1.0000
  11.600   1.6060   0.01636   0.01070  -0.0791   0.0189   1.0000
  11.800   1.6183   0.01679   0.01113  -0.0777   0.0180   1.0000
  12.000   1.6300   0.01726   0.01162  -0.0762   0.0169   1.0000
  12.200   1.6424   0.01770   0.01207  -0.0749   0.0164   1.0000
  12.400   1.6551   0.01814   0.01252  -0.0737   0.0160   1.0000
  12.600   1.6670   0.01863   0.01303  -0.0724   0.0155   1.0000
  12.800   1.6781   0.01917   0.01358  -0.0710   0.0149   1.0000
  13.000   1.6881   0.01979   0.01422  -0.0696   0.0143   1.0000
  13.200   1.6976   0.02047   0.01491  -0.0681   0.0136   1.0000
  13.400   1.7088   0.02104   0.01551  -0.0669   0.0134   1.0000
  13.600   1.7196   0.02165   0.01615  -0.0657   0.0131   1.0000
  13.800   1.7296   0.02234   0.01686  -0.0644   0.0128   1.0000
  14.000   1.7389   0.02309   0.01763  -0.0632   0.0124   1.0000
  14.200   1.7475   0.02391   0.01847  -0.0619   0.0120   1.0000
  14.400   1.7547   0.02483   0.01942  -0.0606   0.0116   1.0000
  14.600   1.7609   0.02587   0.02048  -0.0592   0.0111   1.0000
  14.800   1.7688   0.02680   0.02145  -0.0580   0.0109   1.0000
  15.000   1.7770   0.02774   0.02243  -0.0570   0.0108   1.0000
  15.200   1.7845   0.02875   0.02347  -0.0560   0.0106   1.0000
  15.400   1.7914   0.02983   0.02458  -0.0549   0.0104   1.0000
  15.600   1.7975   0.03100   0.02579  -0.0539   0.0102   1.0000
  15.800   1.8028   0.03227   0.02710  -0.0529   0.0100   1.0000
  16.000   1.8075   0.03364   0.02849  -0.0520   0.0098   1.0000
