  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    61.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.900  -0.0857   0.00498   0.00104  -0.1023   0.4240   0.0174
  -4.800  -0.0740   0.00497   0.00102  -0.1024   0.4221   0.0178
  -4.700  -0.0623   0.00496   0.00101  -0.1025   0.4198   0.0184
  -4.600  -0.0506   0.00495   0.00099  -0.1025   0.4173   0.0191
  -4.500  -0.0390   0.00493   0.00097  -0.1026   0.4142   0.0195
  -4.400  -0.0272   0.00491   0.00095  -0.1027   0.4118   0.0202
  -4.300  -0.0155   0.00489   0.00093  -0.1028   0.4096   0.0205
  -4.200  -0.0037   0.00487   0.00092  -0.1029   0.4093   0.0207
  -4.100   0.0081   0.00485   0.00091  -0.1030   0.4088   0.0208
  -4.000   0.0199   0.00484   0.00089  -0.1031   0.4081   0.0217
  -3.900   0.0316   0.00482   0.00088  -0.1032   0.4064   0.0226
  -3.800   0.0432   0.00481   0.00086  -0.1032   0.4038   0.0235
  -3.700   0.0549   0.00480   0.00085  -0.1033   0.4004   0.0243
  -3.600   0.0666   0.00479   0.00084  -0.1034   0.3966   0.0245
  -3.500   0.0784   0.00478   0.00083  -0.1035   0.3937   0.0247
  -3.400   0.0901   0.00477   0.00082  -0.1036   0.3933   0.0253
  -3.300   0.1019   0.00476   0.00081  -0.1037   0.3923   0.0261
  -3.200   0.1136   0.00475   0.00080  -0.1037   0.3906   0.0270
  -3.100   0.1252   0.00475   0.00079  -0.1038   0.3863   0.0282
  -3.000   0.1369   0.00474   0.00078  -0.1039   0.3826   0.0288
  -2.900   0.1486   0.00474   0.00078  -0.1040   0.3786   0.0290
  -2.800   0.1604   0.00472   0.00076  -0.1041   0.3774   0.0303
  -2.700   0.1721   0.00471   0.00075  -0.1041   0.3763   0.0317
  -2.600   0.1838   0.00471   0.00075  -0.1042   0.3735   0.0329
  -2.500   0.1953   0.00471   0.00074  -0.1043   0.3683   0.0337
  -2.400   0.2070   0.00471   0.00074  -0.1044   0.3639   0.0341
  -2.300   0.2188   0.00471   0.00073  -0.1045   0.3622   0.0346
  -2.200   0.2306   0.00470   0.00072  -0.1045   0.3611   0.0364
  -2.100   0.2422   0.00469   0.00072  -0.1046   0.3594   0.0380
  -2.000   0.2537   0.00470   0.00072  -0.1047   0.3533   0.0393
  -1.900   0.2654   0.00470   0.00072  -0.1048   0.3495   0.0399
  -1.800   0.2772   0.00470   0.00071  -0.1048   0.3466   0.0417
  -1.700   0.2889   0.00469   0.00071  -0.1049   0.3451   0.0435
  -1.600   0.3005   0.00470   0.00071  -0.1050   0.3418   0.0450
  -1.500   0.3120   0.00470   0.00071  -0.1051   0.3372   0.0463
  -1.400   0.3237   0.00471   0.00071  -0.1051   0.3318   0.0475
  -1.300   0.3354   0.00470   0.00070  -0.1052   0.3308   0.0499
  -1.200   0.3471   0.00470   0.00070  -0.1053   0.3289   0.0524
  -1.100   0.3585   0.00472   0.00071  -0.1054   0.3230   0.0539
  -1.000   0.3702   0.00473   0.00071  -0.1054   0.3179   0.0543
  -0.900   0.3819   0.00472   0.00071  -0.1055   0.3158   0.0567
  -0.800   0.3935   0.00473   0.00071  -0.1056   0.3133   0.0592
  -0.700   0.4050   0.00475   0.00072  -0.1057   0.3081   0.0613
  -0.600   0.4165   0.00475   0.00073  -0.1057   0.3018   0.0632
  -0.500   0.4282   0.00476   0.00072  -0.1058   0.3002   0.0643
  -0.400   0.4398   0.00477   0.00073  -0.1059   0.2969   0.0691
  -0.300   0.4512   0.00479   0.00074  -0.1059   0.2898   0.0714
  -0.200   0.4628   0.00479   0.00074  -0.1060   0.2856   0.0733
  -0.100   0.4745   0.00480   0.00075  -0.1061   0.2841   0.0742
   0.000   0.4859   0.00483   0.00076  -0.1061   0.2793   0.0776
   0.100   0.4974   0.00484   0.00078  -0.1062   0.2723   0.0822
   0.200   0.5090   0.00484   0.00077  -0.1063   0.2700   0.0848
   0.300   0.5205   0.00487   0.00079  -0.1063   0.2658   0.0854
   0.400   0.5319   0.00490   0.00081  -0.1063   0.2596   0.0889
   0.500   0.5435   0.00491   0.00081  -0.1064   0.2547   0.0926
   0.600   0.5550   0.00492   0.00082  -0.1065   0.2519   0.0963
   0.700   0.5663   0.00496   0.00084  -0.1065   0.2441   0.0982
   0.800   0.5778   0.00497   0.00085  -0.1066   0.2399   0.1015
   0.900   0.5893   0.00499   0.00086  -0.1066   0.2366   0.1052
   1.000   0.6006   0.00502   0.00088  -0.1067   0.2295   0.1102
   1.100   0.6121   0.00504   0.00089  -0.1067   0.2243   0.1118
   1.200   0.6234   0.00508   0.00092  -0.1067   0.2195   0.1146
   1.300   0.6348   0.00510   0.00093  -0.1068   0.2140   0.1194
   1.500   0.6574   0.00517   0.00097  -0.1069   0.2021   0.1267
   1.600   0.6689   0.00519   0.00099  -0.1069   0.1955   0.1310
   1.700   0.6803   0.00521   0.00100  -0.1070   0.1930   0.1345
   1.800   0.6915   0.00525   0.00103  -0.1070   0.1860   0.1399
   1.900   0.7029   0.00527   0.00104  -0.1070   0.1808   0.1421
   2.000   0.7141   0.00533   0.00108  -0.1070   0.1748   0.1460
   2.100   0.7255   0.00535   0.00110  -0.1071   0.1692   0.1522
   2.300   0.7479   0.00543   0.00115  -0.1071   0.1577   0.1577
   2.400   0.7594   0.00546   0.00116  -0.1072   0.1530   0.1633
   2.500   0.7706   0.00549   0.00119  -0.1072   0.1492   0.1695
   2.600   0.7818   0.00553   0.00122  -0.1072   0.1427   0.1729
   2.700   0.7932   0.00556   0.00124  -0.1072   0.1388   0.1740
   2.800   0.8044   0.00560   0.00127  -0.1073   0.1357   0.1778
   2.900   0.8155   0.00565   0.00131  -0.1073   0.1260   0.1878
   3.000   0.8268   0.00567   0.00132  -0.1073   0.1242   0.1901
   3.100   0.8380   0.00572   0.00136  -0.1073   0.1205   0.1926
   3.200   0.8492   0.00576   0.00139  -0.1073   0.1145   0.2003
   3.300   0.8606   0.00577   0.00140  -0.1074   0.1119   0.2056
   3.400   0.8715   0.00585   0.00145  -0.1073   0.1054   0.2066
   3.500   0.8828   0.00587   0.00148  -0.1074   0.1004   0.2169
   3.600   0.8941   0.00590   0.00149  -0.1074   0.0989   0.2208
   3.700   0.9051   0.00596   0.00154  -0.1074   0.0941   0.2231
   3.800   0.9162   0.00600   0.00158  -0.1074   0.0880   0.2249
   3.900   0.9276   0.00602   0.00159  -0.1075   0.0871   0.2359
   4.000   0.9386   0.00608   0.00163  -0.1075   0.0829   0.2391
   4.100   0.9496   0.00613   0.00168  -0.1075   0.0764   0.2437
   4.200   0.9610   0.00615   0.00169  -0.1075   0.0757   0.2502
   4.300   0.9722   0.00618   0.00172  -0.1075   0.0745   0.2560
   4.400   0.9832   0.00624   0.00177  -0.1075   0.0709   0.2594
   4.500   0.9942   0.00628   0.00180  -0.1075   0.0654   0.2675
   4.600   1.0054   0.00631   0.00183  -0.1075   0.0643   0.2739
   4.700   1.0163   0.00637   0.00188  -0.1075   0.0609   0.2772
   4.800   1.0275   0.00640   0.00192  -0.1075   0.0581   0.2854
   4.900   1.0387   0.00644   0.00195  -0.1076   0.0558   0.2900
   5.000   1.0494   0.00651   0.00200  -0.1075   0.0519   0.2960
   5.100   1.0606   0.00654   0.00204  -0.1075   0.0501   0.3035
   5.200   1.0717   0.00657   0.00207  -0.1076   0.0477   0.3083
   5.300   1.0829   0.00661   0.00210  -0.1076   0.0471   0.3151
   5.400   1.0938   0.00665   0.00215  -0.1076   0.0450   0.3240
   5.500   1.1047   0.00671   0.00220  -0.1075   0.0415   0.3261
   5.600   1.1158   0.00674   0.00223  -0.1076   0.0402   0.3371
   5.700   1.1267   0.00679   0.00227  -0.1075   0.0389   0.3423
   5.800   1.1376   0.00684   0.00232  -0.1075   0.0368   0.3494
   6.000   1.1597   0.00691   0.00240  -0.1075   0.0340   0.3629
   6.100   1.1707   0.00695   0.00243  -0.1076   0.0335   0.3742
   6.200   1.1815   0.00701   0.00249  -0.1075   0.0314   0.3810
   6.400   1.2034   0.00709   0.00258  -0.1075   0.0285   0.3984
   6.500   1.2143   0.00713   0.00262  -0.1075   0.0279   0.4101
   6.600   1.2251   0.00718   0.00268  -0.1075   0.0266   0.4212
   6.700   1.2359   0.00722   0.00272  -0.1074   0.0254   0.4276
   6.800   1.2469   0.00726   0.00277  -0.1074   0.0241   0.4386
   6.900   1.2578   0.00730   0.00281  -0.1074   0.0239   0.4458
   7.000   1.2687   0.00733   0.00286  -0.1074   0.0234   0.4591
   7.100   1.2792   0.00741   0.00292  -0.1074   0.0216   0.4639
   7.200   1.2901   0.00744   0.00297  -0.1074   0.0210   0.4771
   7.300   1.3009   0.00749   0.00302  -0.1073   0.0200   0.4848
   7.400   1.3117   0.00753   0.00306  -0.1073   0.0197   0.4953
   7.500   1.3225   0.00757   0.00312  -0.1073   0.0192   0.5060
   7.600   1.3331   0.00763   0.00317  -0.1072   0.0185   0.5131
   7.700   1.3438   0.00768   0.00323  -0.1072   0.0177   0.5259
   7.800   1.3545   0.00773   0.00328  -0.1072   0.0169   0.5331
   7.900   1.3653   0.00776   0.00333  -0.1072   0.0166   0.5452
   8.000   1.3760   0.00781   0.00338  -0.1071   0.0164   0.5515
   8.100   1.3867   0.00786   0.00343  -0.1071   0.0160   0.5628
   8.200   1.3971   0.00792   0.00350  -0.1070   0.0153   0.5699
   8.300   1.4076   0.00798   0.00356  -0.1069   0.0145   0.5806
   8.400   1.4183   0.00803   0.00362  -0.1069   0.0139   0.5923
   8.500   1.4289   0.00807   0.00367  -0.1069   0.0135   0.6022
   8.600   1.4395   0.00811   0.00372  -0.1068   0.0134   0.6151
   8.700   1.4501   0.00816   0.00378  -0.1068   0.0133   0.6276
   8.800   1.4606   0.00822   0.00385  -0.1067   0.0129   0.6382
   8.900   1.4709   0.00827   0.00391  -0.1066   0.0125   0.6500
   9.000   1.4813   0.00833   0.00398  -0.1066   0.0121   0.6651
   9.100   1.4917   0.00838   0.00405  -0.1065   0.0116   0.6787
   9.200   1.5022   0.00843   0.00411  -0.1064   0.0112   0.6913
   9.300   1.5127   0.00848   0.00417  -0.1064   0.0109   0.7062
   9.400   1.5231   0.00852   0.00423  -0.1063   0.0109   0.7230
   9.500   1.5335   0.00856   0.00429  -0.1063   0.0108   0.7420
   9.600   1.5439   0.00860   0.00436  -0.1062   0.0106   0.7633
   9.800   1.5641   0.00871   0.00452  -0.1060   0.0099   0.8038
   9.900   1.5742   0.00877   0.00460  -0.1058   0.0094   0.8252
  10.000   1.5844   0.00881   0.00467  -0.1057   0.0090   0.8463
  10.100   1.5946   0.00886   0.00474  -0.1056   0.0087   0.8671
  10.200   1.6048   0.00890   0.00481  -0.1055   0.0087   0.8858
  10.300   1.6149   0.00894   0.00488  -0.1054   0.0086   0.9032
  10.400   1.6250   0.00899   0.00495  -0.1053   0.0086   0.9205
  10.500   1.6349   0.00903   0.00502  -0.1051   0.0085   0.9385
  10.600   1.6441   0.00906   0.00510  -0.1048   0.0084   0.9656
  10.700   1.6524   0.00910   0.00518  -0.1043   0.0083   0.9939
  10.800   1.6629   0.00918   0.00526  -0.1043   0.0081   1.0000
  10.900   1.6727   0.00927   0.00534  -0.1041   0.0078   1.0000
  11.000   1.6824   0.00936   0.00542  -0.1039   0.0076   1.0000
  11.100   1.6922   0.00945   0.00550  -0.1037   0.0074   1.0000
  11.200   1.7020   0.00953   0.00558  -0.1036   0.0071   1.0000
  11.300   1.7118   0.00961   0.00565  -0.1034   0.0069   1.0000
  11.400   1.7215   0.00969   0.00573  -0.1032   0.0068   1.0000
  11.500   1.7313   0.00977   0.00580  -0.1031   0.0067   1.0000
  11.600   1.7410   0.00985   0.00588  -0.1029   0.0067   1.0000
  11.700   1.7507   0.00993   0.00595  -0.1027   0.0067   1.0000
  11.800   1.7603   0.01002   0.00603  -0.1025   0.0066   1.0000
  11.900   1.7699   0.01010   0.00611  -0.1023   0.0066   1.0000
  12.000   1.7793   0.01019   0.00620  -0.1021   0.0065   1.0000
  12.100   1.7886   0.01028   0.00629  -0.1018   0.0064   1.0000
  12.200   1.7978   0.01039   0.00638  -0.1016   0.0063   1.0000
  12.300   1.8068   0.01050   0.00649  -0.1013   0.0061   1.0000
  12.400   1.8158   0.01061   0.00659  -0.1010   0.0059   1.0000
  12.500   1.8247   0.01071   0.00669  -0.1006   0.0057   1.0000
  12.600   1.8338   0.01081   0.00679  -0.1004   0.0055   1.0000
  12.700   1.8428   0.01091   0.00688  -0.1001   0.0054   1.0000
  12.800   1.8518   0.01101   0.00697  -0.0998   0.0052   1.0000
  12.900   1.8607   0.01111   0.00707  -0.0995   0.0051   1.0000
  13.000   1.8696   0.01120   0.00716  -0.0992   0.0050   1.0000
  13.100   1.8784   0.01130   0.00726  -0.0988   0.0050   1.0000
  13.200   1.8872   0.01140   0.00735  -0.0985   0.0050   1.0000
  13.300   1.8959   0.01150   0.00745  -0.0982   0.0050   1.0000
  13.400   1.9045   0.01160   0.00754  -0.0978   0.0050   1.0000
  13.500   1.9127   0.01170   0.00764  -0.0974   0.0050   1.0000
  13.600   1.9208   0.01180   0.00774  -0.0969   0.0050   1.0000
  13.700   1.9288   0.01191   0.00785  -0.0965   0.0049   1.0000
  13.800   1.9367   0.01202   0.00795  -0.0960   0.0049   1.0000
  13.900   1.9442   0.01212   0.00806  -0.0954   0.0049   1.0000
  14.000   1.9507   0.01224   0.00817  -0.0946   0.0048   1.0000
  14.100   1.9568   0.01236   0.00830  -0.0938   0.0048   1.0000
