  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    21.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.900  -0.0838   0.00546   0.00117  -0.1024   0.5259   0.0222
  -4.800  -0.0722   0.00543   0.00115  -0.1025   0.5221   0.0229
  -4.700  -0.0606   0.00540   0.00112  -0.1025   0.5195   0.0238
  -4.600  -0.0489   0.00539   0.00110  -0.1026   0.5162   0.0242
  -4.500  -0.0375   0.00539   0.00109  -0.1026   0.5098   0.0246
  -4.400  -0.0258   0.00538   0.00107  -0.1027   0.5058   0.0248
  -4.300  -0.0141   0.00536   0.00105  -0.1028   0.5037   0.0259
  -4.200  -0.0025   0.00534   0.00103  -0.1028   0.5006   0.0270
  -4.100   0.0090   0.00533   0.00101  -0.1029   0.4951   0.0279
  -4.000   0.0206   0.00531   0.00099  -0.1030   0.4904   0.0286
  -3.900   0.0323   0.00530   0.00097  -0.1030   0.4888   0.0289
  -3.800   0.0440   0.00529   0.00096  -0.1031   0.4863   0.0291
  -3.700   0.0556   0.00528   0.00095  -0.1032   0.4828   0.0302
  -3.600   0.0671   0.00527   0.00093  -0.1032   0.4784   0.0317
  -3.500   0.0788   0.00525   0.00091  -0.1033   0.4740   0.0329
  -3.400   0.0905   0.00523   0.00089  -0.1034   0.4727   0.0338
  -3.300   0.1021   0.00522   0.00088  -0.1035   0.4703   0.0341
  -3.200   0.1138   0.00522   0.00087  -0.1035   0.4675   0.0356
  -3.100   0.1253   0.00521   0.00086  -0.1036   0.4637   0.0372
  -3.000   0.1369   0.00519   0.00085  -0.1036   0.4595   0.0386
  -2.900   0.1486   0.00518   0.00083  -0.1037   0.4573   0.0395
  -2.800   0.1604   0.00517   0.00082  -0.1038   0.4562   0.0399
  -2.700   0.1721   0.00516   0.00081  -0.1039   0.4542   0.0418
  -2.600   0.1837   0.00514   0.00080  -0.1040   0.4516   0.0446
  -2.500   0.1952   0.00513   0.00079  -0.1040   0.4484   0.0458
  -2.400   0.2069   0.00513   0.00078  -0.1041   0.4449   0.0465
  -2.300   0.2186   0.00512   0.00077  -0.1042   0.4416   0.0480
  -2.200   0.2303   0.00510   0.00076  -0.1043   0.4410   0.0503
  -2.100   0.2420   0.00508   0.00075  -0.1044   0.4397   0.0526
  -2.000   0.2537   0.00507   0.00074  -0.1044   0.4381   0.0540
  -1.900   0.2653   0.00507   0.00074  -0.1045   0.4354   0.0552
  -1.800   0.2769   0.00507   0.00073  -0.1046   0.4327   0.0589
  -1.700   0.2885   0.00505   0.00073  -0.1047   0.4302   0.0615
  -1.600   0.3002   0.00505   0.00072  -0.1047   0.4265   0.0629
  -1.500   0.3119   0.00504   0.00071  -0.1048   0.4253   0.0636
  -1.400   0.3236   0.00503   0.00071  -0.1049   0.4246   0.0670
  -1.300   0.3353   0.00501   0.00070  -0.1050   0.4234   0.0707
  -1.200   0.3470   0.00500   0.00070  -0.1051   0.4217   0.0733
  -1.100   0.3586   0.00500   0.00070  -0.1052   0.4196   0.0747
  -1.000   0.3702   0.00499   0.00069  -0.1052   0.4172   0.0799
  -0.900   0.3818   0.00499   0.00069  -0.1053   0.4137   0.0823
  -0.800   0.3934   0.00499   0.00069  -0.1054   0.4105   0.0850
  -0.700   0.4052   0.00498   0.00069  -0.1055   0.4094   0.0881
  -0.600   0.4169   0.00496   0.00069  -0.1056   0.4088   0.0926
  -0.500   0.4286   0.00495   0.00068  -0.1057   0.4080   0.0962
  -0.400   0.4402   0.00495   0.00068  -0.1057   0.4062   0.0982
  -0.300   0.4518   0.00495   0.00069  -0.1058   0.4031   0.1035
  -0.200   0.4633   0.00496   0.00069  -0.1059   0.3996   0.1078
  -0.100   0.4748   0.00496   0.00070  -0.1059   0.3955   0.1111
   0.000   0.4865   0.00496   0.00070  -0.1060   0.3935   0.1139
   0.100   0.4982   0.00494   0.00070  -0.1061   0.3924   0.1207
   0.200   0.5098   0.00494   0.00070  -0.1062   0.3906   0.1249
   0.300   0.5213   0.00495   0.00071  -0.1062   0.3871   0.1267
   0.400   0.5328   0.00498   0.00072  -0.1063   0.3825   0.1302
   0.500   0.5443   0.00497   0.00072  -0.1064   0.3781   0.1386
   0.600   0.5560   0.00497   0.00073  -0.1065   0.3769   0.1418
   0.700   0.5675   0.00498   0.00074  -0.1065   0.3744   0.1456
   0.800   0.5789   0.00499   0.00075  -0.1066   0.3698   0.1524
   0.900   0.5903   0.00501   0.00076  -0.1066   0.3639   0.1576
   1.000   0.6019   0.00501   0.00077  -0.1067   0.3615   0.1610
   1.100   0.6134   0.00501   0.00078  -0.1068   0.3591   0.1687
   1.200   0.6247   0.00504   0.00079  -0.1068   0.3541   0.1732
   1.300   0.6361   0.00507   0.00081  -0.1068   0.3472   0.1779
   1.500   0.6590   0.00509   0.00084  -0.1070   0.3412   0.1897
   1.600   0.6702   0.00513   0.00086  -0.1070   0.3335   0.1968
   1.700   0.6816   0.00513   0.00087  -0.1070   0.3303   0.2040
   1.800   0.6930   0.00516   0.00089  -0.1071   0.3259   0.2067
   1.900   0.7041   0.00520   0.00092  -0.1071   0.3177   0.2149
   2.000   0.7156   0.00521   0.00093  -0.1071   0.3150   0.2217
   2.100   0.7267   0.00526   0.00096  -0.1071   0.3085   0.2250
   2.200   0.7378   0.00528   0.00098  -0.1071   0.3007   0.2367
   2.300   0.7492   0.00531   0.00100  -0.1072   0.2971   0.2400
   2.400   0.7601   0.00538   0.00105  -0.1071   0.2867   0.2473
   2.500   0.7714   0.00539   0.00106  -0.1072   0.2828   0.2553
   2.600   0.7822   0.00546   0.00111  -0.1071   0.2733   0.2616
   2.700   0.7935   0.00548   0.00112  -0.1072   0.2687   0.2718
   2.800   0.8044   0.00555   0.00117  -0.1071   0.2607   0.2762
   2.900   0.8156   0.00558   0.00119  -0.1072   0.2539   0.2851
   3.000   0.8264   0.00564   0.00124  -0.1071   0.2463   0.2910
   3.100   0.8375   0.00568   0.00127  -0.1071   0.2390   0.3024
   3.200   0.8485   0.00574   0.00131  -0.1071   0.2329   0.3084
   3.300   0.8595   0.00578   0.00134  -0.1071   0.2248   0.3200
   3.400   0.8701   0.00586   0.00139  -0.1070   0.2160   0.3258
   3.500   0.8812   0.00589   0.00143  -0.1070   0.2092   0.3406
   3.600   0.8919   0.00596   0.00148  -0.1070   0.2019   0.3525
   3.700   0.9029   0.00601   0.00151  -0.1070   0.1941   0.3597
   3.800   0.9136   0.00607   0.00157  -0.1069   0.1865   0.3733
   3.900   0.9246   0.00611   0.00160  -0.1069   0.1804   0.3859
   4.000   0.9352   0.00619   0.00167  -0.1068   0.1719   0.3992
   4.100   0.9463   0.00621   0.00170  -0.1069   0.1665   0.4182
   4.200   0.9571   0.00624   0.00175  -0.1068   0.1613   0.4426
   4.400   0.9786   0.00634   0.00185  -0.1068   0.1480   0.4756
   4.600   1.0000   0.00645   0.00196  -0.1067   0.1345   0.5104
   4.700   1.0107   0.00651   0.00202  -0.1066   0.1275   0.5243
   4.800   1.0216   0.00655   0.00206  -0.1066   0.1230   0.5397
   4.900   1.0320   0.00664   0.00214  -0.1065   0.1133   0.5535
   5.000   1.0430   0.00666   0.00217  -0.1065   0.1109   0.5711
   5.100   1.0534   0.00675   0.00225  -0.1064   0.1039   0.5827
   5.200   1.0642   0.00679   0.00229  -0.1064   0.0988   0.6033
   5.300   1.0746   0.00687   0.00237  -0.1063   0.0926   0.6214
   5.400   1.0854   0.00691   0.00242  -0.1062   0.0874   0.6338
   5.500   1.0963   0.00694   0.00246  -0.1062   0.0857   0.6517
   5.600   1.1066   0.00702   0.00254  -0.1061   0.0797   0.6703
   5.700   1.1175   0.00705   0.00259  -0.1061   0.0755   0.6881
   5.800   1.1279   0.00712   0.00266  -0.1060   0.0713   0.7050
   5.900   1.1385   0.00717   0.00273  -0.1059   0.0660   0.7245
   6.000   1.1493   0.00720   0.00277  -0.1059   0.0646   0.7414
   6.100   1.1598   0.00725   0.00284  -0.1058   0.0616   0.7622
   6.300   1.1810   0.00734   0.00297  -0.1057   0.0549   0.8010
   6.400   1.1912   0.00741   0.00305  -0.1056   0.0512   0.8239
   6.500   1.2018   0.00744   0.00311  -0.1055   0.0479   0.8484
   6.600   1.2125   0.00745   0.00317  -0.1055   0.0471   0.8720
   6.700   1.2228   0.00749   0.00323  -0.1053   0.0452   0.8961
   6.800   1.2328   0.00753   0.00331  -0.1052   0.0424   0.9201
   6.900   1.2427   0.00755   0.00337  -0.1049   0.0403   0.9444
   7.000   1.2519   0.00757   0.00343  -0.1045   0.0392   0.9674
   7.100   1.2607   0.00763   0.00350  -0.1040   0.0373   0.9900
   7.200   1.2730   0.00771   0.00357  -0.1044   0.0343   1.0000
   7.300   1.2837   0.00777   0.00362  -0.1043   0.0337   1.0000
   7.400   1.2943   0.00784   0.00368  -0.1043   0.0327   1.0000
   7.500   1.3046   0.00793   0.00375  -0.1041   0.0311   1.0000
   7.600   1.3150   0.00801   0.00381  -0.1041   0.0293   1.0000
   7.700   1.3257   0.00807   0.00387  -0.1040   0.0286   1.0000
   7.800   1.3362   0.00814   0.00393  -0.1039   0.0279   1.0000
   7.900   1.3465   0.00823   0.00400  -0.1038   0.0268   1.0000
   8.000   1.3567   0.00832   0.00408  -0.1037   0.0250   1.0000
   8.100   1.3671   0.00839   0.00414  -0.1036   0.0240   1.0000
   8.200   1.3776   0.00846   0.00420  -0.1035   0.0236   1.0000
   8.300   1.3879   0.00854   0.00427  -0.1034   0.0229   1.0000
   8.400   1.3981   0.00863   0.00434  -0.1033   0.0220   1.0000
   8.500   1.4083   0.00871   0.00442  -0.1032   0.0209   1.0000
   8.600   1.4186   0.00879   0.00448  -0.1031   0.0201   1.0000
   8.700   1.4290   0.00885   0.00455  -0.1030   0.0199   1.0000
   8.800   1.4393   0.00893   0.00461  -0.1029   0.0195   1.0000
   8.900   1.4495   0.00901   0.00469  -0.1027   0.0190   1.0000
   9.000   1.4594   0.00911   0.00477  -0.1026   0.0183   1.0000
   9.100   1.4695   0.00920   0.00485  -0.1024   0.0174   1.0000
   9.200   1.4796   0.00928   0.00492  -0.1023   0.0166   1.0000
   9.300   1.4898   0.00935   0.00499  -0.1022   0.0164   1.0000
   9.400   1.4998   0.00943   0.00506  -0.1020   0.0161   1.0000
   9.500   1.5098   0.00952   0.00515  -0.1019   0.0157   1.0000
   9.600   1.5196   0.00962   0.00523  -0.1017   0.0152   1.0000
   9.700   1.5294   0.00971   0.00532  -0.1015   0.0146   1.0000
   9.800   1.5393   0.00980   0.00540  -0.1014   0.0140   1.0000
   9.900   1.5492   0.00988   0.00548  -0.1012   0.0136   1.0000
  10.000   1.5591   0.00996   0.00555  -0.1010   0.0135   1.0000
  10.100   1.5690   0.01005   0.00563  -0.1009   0.0133   1.0000
  10.200   1.5788   0.01013   0.00571  -0.1007   0.0131   1.0000
  10.300   1.5885   0.01023   0.00580  -0.1005   0.0129   1.0000
  10.400   1.5980   0.01033   0.00589  -0.1003   0.0125   1.0000
  10.500   1.6075   0.01043   0.00599  -0.1000   0.0121   1.0000
  10.600   1.6169   0.01053   0.00608  -0.0998   0.0117   1.0000
  10.700   1.6264   0.01063   0.00617  -0.0996   0.0113   1.0000
  10.800   1.6359   0.01072   0.00626  -0.0994   0.0109   1.0000
  10.900   1.6454   0.01081   0.00635  -0.0991   0.0109   1.0000
  11.000   1.6549   0.01090   0.00644  -0.0989   0.0108   1.0000
  11.100   1.6643   0.01100   0.00653  -0.0987   0.0106   1.0000
  11.200   1.6735   0.01110   0.00663  -0.0984   0.0104   1.0000
  11.300   1.6825   0.01121   0.00673  -0.0981   0.0102   1.0000
  11.400   1.6915   0.01133   0.00684  -0.0978   0.0099   1.0000
  11.500   1.7004   0.01144   0.00695  -0.0975   0.0096   1.0000
  11.600   1.7093   0.01155   0.00706  -0.0971   0.0093   1.0000
  11.700   1.7181   0.01166   0.00716  -0.0968   0.0090   1.0000
  11.800   1.7270   0.01177   0.00727  -0.0965   0.0088   1.0000
  11.900   1.7359   0.01188   0.00737  -0.0962   0.0087   1.0000
  12.000   1.7448   0.01198   0.00747  -0.0959   0.0086   1.0000
  12.100   1.7535   0.01208   0.00757  -0.0955   0.0086   1.0000
  12.200   1.7621   0.01219   0.00767  -0.0951   0.0085   1.0000
  12.300   1.7704   0.01230   0.00778  -0.0947   0.0085   1.0000
  12.400   1.7786   0.01241   0.00789  -0.0943   0.0084   1.0000
  12.500   1.7866   0.01253   0.00801  -0.0938   0.0083   1.0000
  12.600   1.7944   0.01265   0.00813  -0.0933   0.0081   1.0000
  12.700   1.8013   0.01278   0.00825  -0.0926   0.0080   1.0000
  12.800   1.8078   0.01291   0.00839  -0.0918   0.0078   1.0000
  12.900   1.8143   0.01305   0.00852  -0.0910   0.0076   1.0000
  13.000   1.8206   0.01319   0.00866  -0.0902   0.0075   1.0000
  13.100   1.8270   0.01333   0.00880  -0.0895   0.0073   1.0000
  13.200   1.8336   0.01347   0.00894  -0.0888   0.0071   1.0000
  13.300   1.8402   0.01361   0.00909  -0.0880   0.0069   1.0000
  13.400   1.8467   0.01376   0.00923  -0.0873   0.0067   1.0000
  13.500   1.8534   0.01390   0.00938  -0.0866   0.0067   1.0000
  13.600   1.8602   0.01404   0.00952  -0.0860   0.0067   1.0000
  13.700   1.8671   0.01419   0.00967  -0.0854   0.0067   1.0000
  13.800   1.8736   0.01434   0.00982  -0.0847   0.0066   1.0000
  13.900   1.8800   0.01450   0.00999  -0.0840   0.0066   1.0000
  14.000   1.8865   0.01466   0.01015  -0.0834   0.0066   1.0000
  14.100   1.8931   0.01483   0.01032  -0.0827   0.0065   1.0000
  14.200   1.8992   0.01501   0.01050  -0.0820   0.0064   1.0000
  14.300   1.9051   0.01521   0.01070  -0.0813   0.0063   1.0000
  14.400   1.9111   0.01540   0.01090  -0.0806   0.0063   1.0000
  14.500   1.9170   0.01560   0.01110  -0.0799   0.0062   1.0000
  14.600   1.9227   0.01582   0.01131  -0.0792   0.0061   1.0000
  14.700   1.9279   0.01605   0.01155  -0.0784   0.0059   1.0000
  14.800   1.9335   0.01628   0.01178  -0.0776   0.0059   1.0000
  14.900   1.9392   0.01651   0.01201  -0.0769   0.0057   1.0000
  15.000   1.9450   0.01673   0.01224  -0.0763   0.0056   1.0000
  15.100   1.9500   0.01699   0.01249  -0.0755   0.0055   1.0000
  15.200   1.9552   0.01724   0.01275  -0.0748   0.0054   1.0000
  15.300   1.9608   0.01748   0.01300  -0.0741   0.0053   1.0000
  15.400   1.9662   0.01774   0.01326  -0.0734   0.0052   1.0000
  15.500   1.9711   0.01802   0.01354  -0.0727   0.0051   1.0000
  15.600   1.9764   0.01829   0.01382  -0.0720   0.0050   1.0000
  15.700   1.9821   0.01854   0.01407  -0.0714   0.0050   1.0000
  15.800   1.9875   0.01881   0.01434  -0.0708   0.0050   1.0000
  15.900   1.9923   0.01910   0.01465  -0.0701   0.0050   1.0000
  16.000   1.9973   0.01939   0.01494  -0.0694   0.0050   1.0000
  16.100   2.0026   0.01968   0.01523  -0.0688   0.0050   1.0000
  16.200   2.0076   0.01998   0.01554  -0.0682   0.0050   1.0000
  16.300   2.0121   0.02032   0.01589  -0.0675   0.0050   1.0000
  16.400   2.0170   0.02064   0.01622  -0.0669   0.0049   1.0000
  16.500   2.0221   0.02096   0.01654  -0.0663   0.0049   1.0000
  16.600   2.0264   0.02132   0.01691  -0.0657   0.0049   1.0000
  16.700   2.0306   0.02169   0.01729  -0.0650   0.0049   1.0000
  16.800   2.0350   0.02206   0.01766  -0.0644   0.0049   1.0000
  16.900   2.0392   0.02244   0.01804  -0.0637   0.0048   1.0000
  17.000   2.0427   0.02286   0.01848  -0.0631   0.0048   1.0000
  17.100   2.0467   0.02327   0.01889  -0.0624   0.0047   1.0000
  17.200   2.0507   0.02369   0.01932  -0.0618   0.0047   1.0000
  17.300   2.0541   0.02415   0.01979  -0.0612   0.0047   1.0000
  17.400   2.0576   0.02462   0.02026  -0.0606   0.0046   1.0000
  17.500   2.0609   0.02510   0.02075  -0.0600   0.0045   1.0000
  17.600   2.0634   0.02564   0.02131  -0.0593   0.0045   1.0000
  17.700   2.0660   0.02618   0.02185  -0.0586   0.0044   1.0000
  17.800   2.0692   0.02668   0.02236  -0.0580   0.0044   1.0000
  17.900   2.0708   0.02731   0.02300  -0.0574   0.0043   1.0000
  18.000   2.0739   0.02783   0.02353  -0.0568   0.0043   1.0000
  18.100   2.0768   0.02838   0.02409  -0.0562   0.0042   1.0000
  18.200   2.0784   0.02905   0.02477  -0.0556   0.0042   1.0000
  18.300   2.0812   0.02962   0.02535  -0.0551   0.0041   1.0000
  18.400   2.0832   0.03028   0.02602  -0.0546   0.0040   1.0000
  18.500   2.0851   0.03095   0.02670  -0.0541   0.0039   1.0000
  18.600   2.0878   0.03157   0.02733  -0.0536   0.0039   1.0000
