  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    57.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0975   0.00504   0.00107  -0.1022   0.4290   0.0174
  -4.900  -0.0857   0.00503   0.00105  -0.1023   0.4259   0.0176
  -4.800  -0.0740   0.00501   0.00103  -0.1024   0.4252   0.0183
  -4.700  -0.0622   0.00498   0.00101  -0.1025   0.4246   0.0188
  -4.600  -0.0505   0.00496   0.00099  -0.1026   0.4236   0.0195
  -4.500  -0.0388   0.00494   0.00097  -0.1026   0.4217   0.0199
  -4.400  -0.0271   0.00493   0.00096  -0.1027   0.4193   0.0205
  -4.300  -0.0155   0.00492   0.00094  -0.1028   0.4163   0.0207
  -4.200  -0.0037   0.00491   0.00093  -0.1029   0.4139   0.0208
  -4.100   0.0080   0.00490   0.00092  -0.1030   0.4107   0.0209
  -4.000   0.0198   0.00488   0.00090  -0.1030   0.4095   0.0224
  -3.900   0.0316   0.00485   0.00088  -0.1031   0.4091   0.0232
  -3.800   0.0433   0.00483   0.00087  -0.1032   0.4087   0.0240
  -3.700   0.0551   0.00481   0.00085  -0.1033   0.4078   0.0245
  -3.600   0.0668   0.00481   0.00084  -0.1034   0.4061   0.0246
  -3.500   0.0785   0.00481   0.00083  -0.1035   0.4027   0.0248
  -3.400   0.0901   0.00480   0.00083  -0.1035   0.3996   0.0259
  -3.300   0.1018   0.00479   0.00082  -0.1036   0.3950   0.0267
  -3.200   0.1136   0.00478   0.00080  -0.1037   0.3936   0.0277
  -3.100   0.1254   0.00476   0.00079  -0.1038   0.3929   0.0286
  -3.000   0.1371   0.00474   0.00078  -0.1039   0.3920   0.0290
  -2.900   0.1488   0.00474   0.00077  -0.1040   0.3897   0.0291
  -2.800   0.1604   0.00475   0.00077  -0.1040   0.3846   0.0312
  -2.700   0.1721   0.00474   0.00076  -0.1041   0.3804   0.0326
  -2.600   0.1838   0.00473   0.00074  -0.1042   0.3779   0.0336
  -2.500   0.1956   0.00472   0.00074  -0.1043   0.3771   0.0340
  -2.300   0.2189   0.00472   0.00073  -0.1045   0.3715   0.0356
  -2.200   0.2305   0.00472   0.00073  -0.1045   0.3676   0.0374
  -2.100   0.2422   0.00471   0.00072  -0.1046   0.3631   0.0391
  -2.000   0.2539   0.00470   0.00071  -0.1047   0.3618   0.0397
  -1.900   0.2657   0.00470   0.00071  -0.1048   0.3606   0.0406
  -1.800   0.2773   0.00471   0.00071  -0.1049   0.3567   0.0429
  -1.700   0.2888   0.00471   0.00071  -0.1049   0.3516   0.0447
  -1.600   0.3005   0.00471   0.00070  -0.1050   0.3471   0.0459
  -1.500   0.3123   0.00470   0.00070  -0.1051   0.3462   0.0466
  -1.400   0.3239   0.00470   0.00070  -0.1052   0.3442   0.0494
  -1.300   0.3354   0.00472   0.00070  -0.1052   0.3392   0.0515
  -1.200   0.3470   0.00472   0.00070  -0.1053   0.3342   0.0536
  -1.100   0.3587   0.00472   0.00070  -0.1054   0.3312   0.0542
  -1.000   0.3704   0.00472   0.00070  -0.1055   0.3296   0.0548
  -0.900   0.3820   0.00473   0.00070  -0.1055   0.3264   0.0588
  -0.800   0.3935   0.00474   0.00071  -0.1056   0.3189   0.0613
  -0.700   0.4051   0.00474   0.00071  -0.1057   0.3159   0.0628
  -0.600   0.4168   0.00475   0.00071  -0.1058   0.3142   0.0636
  -0.500   0.4283   0.00477   0.00072  -0.1058   0.3095   0.0667
  -0.400   0.4398   0.00477   0.00073  -0.1059   0.3030   0.0715
  -0.300   0.4515   0.00477   0.00073  -0.1059   0.3003   0.0731
  -0.200   0.4631   0.00478   0.00073  -0.1060   0.2984   0.0737
  -0.100   0.4745   0.00482   0.00075  -0.1061   0.2921   0.0769
   0.000   0.4860   0.00483   0.00076  -0.1061   0.2862   0.0804
   0.100   0.4977   0.00482   0.00075  -0.1062   0.2844   0.0845
   0.200   0.5091   0.00485   0.00077  -0.1063   0.2800   0.0853
   0.300   0.5205   0.00488   0.00079  -0.1063   0.2719   0.0883
   0.400   0.5322   0.00488   0.00079  -0.1064   0.2701   0.0918
   0.500   0.5436   0.00490   0.00080  -0.1064   0.2655   0.0959
   0.600   0.5549   0.00493   0.00082  -0.1065   0.2580   0.0977
   0.700   0.5665   0.00494   0.00082  -0.1065   0.2546   0.1007
   0.800   0.5780   0.00497   0.00084  -0.1066   0.2508   0.1049
   0.900   0.5892   0.00500   0.00086  -0.1066   0.2422   0.1086
   1.000   0.6008   0.00500   0.00086  -0.1067   0.2396   0.1117
