  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    59.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.900  -0.0857   0.00500   0.00104  -0.1023   0.4251   0.0174
  -4.800  -0.0740   0.00499   0.00102  -0.1024   0.4242   0.0180
  -4.700  -0.0622   0.00497   0.00101  -0.1025   0.4227   0.0186
  -4.600  -0.0506   0.00495   0.00099  -0.1026   0.4208   0.0193
  -4.500  -0.0389   0.00494   0.00097  -0.1026   0.4181   0.0197
  -4.400  -0.0272   0.00492   0.00096  -0.1027   0.4157   0.0203
  -4.300  -0.0155   0.00491   0.00094  -0.1028   0.4123   0.0206
  -4.200  -0.0037   0.00489   0.00093  -0.1029   0.4101   0.0208
  -4.100   0.0081   0.00488   0.00091  -0.1030   0.4094   0.0209
  -4.000   0.0198   0.00486   0.00090  -0.1031   0.4090   0.0221
  -3.900   0.0316   0.00484   0.00088  -0.1031   0.4084   0.0229
  -3.800   0.0433   0.00482   0.00086  -0.1032   0.4071   0.0238
  -3.700   0.0550   0.00480   0.00085  -0.1033   0.4049   0.0244
  -3.600   0.0667   0.00480   0.00084  -0.1034   0.4018   0.0246
  -3.500   0.0784   0.00480   0.00084  -0.1035   0.3976   0.0247
  -3.400   0.0901   0.00479   0.00083  -0.1035   0.3945   0.0256
  -3.300   0.1019   0.00478   0.00081  -0.1036   0.3934   0.0264
  -3.200   0.1136   0.00476   0.00080  -0.1037   0.3927   0.0273
  -3.100   0.1253   0.00474   0.00078  -0.1038   0.3909   0.0284
  -3.000   0.1370   0.00474   0.00078  -0.1039   0.3883   0.0289
  -2.900   0.1487   0.00475   0.00077  -0.1040   0.3843   0.0291
  -2.800   0.1603   0.00474   0.00077  -0.1040   0.3787   0.0308
  -2.700   0.1721   0.00473   0.00075  -0.1041   0.3777   0.0321
  -2.600   0.1838   0.00471   0.00074  -0.1042   0.3767   0.0333
  -2.500   0.1955   0.00471   0.00074  -0.1043   0.3741   0.0338
  -2.400   0.2071   0.00472   0.00074  -0.1044   0.3701   0.0342
  -2.300   0.2188   0.00472   0.00074  -0.1044   0.3651   0.0351
  -2.200   0.2305   0.00471   0.00073  -0.1045   0.3625   0.0369
  -2.100   0.2423   0.00470   0.00072  -0.1046   0.3617   0.0386
  -2.000   0.2539   0.00469   0.00071  -0.1047   0.3593   0.0396
  -1.900   0.2656   0.00470   0.00071  -0.1048   0.3562   0.0400
  -1.800   0.2771   0.00471   0.00072  -0.1048   0.3497   0.0423
  -1.700   0.2888   0.00470   0.00071  -0.1049   0.3469   0.0441
  -1.600   0.3006   0.00469   0.00070  -0.1050   0.3457   0.0456
  -1.500   0.3122   0.00470   0.00070  -0.1051   0.3432   0.0465
  -1.400   0.3237   0.00471   0.00071  -0.1051   0.3380   0.0484
  -1.300   0.3354   0.00472   0.00071  -0.1052   0.3326   0.0507
  -1.200   0.3471   0.00470   0.00070  -0.1053   0.3311   0.0531
  -1.100   0.3588   0.00470   0.00070  -0.1054   0.3292   0.0541
