  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    32.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.800  -0.0732   0.00526   0.00109  -0.1024   0.4759   0.0208
  -4.700  -0.0615   0.00524   0.00107  -0.1025   0.4735   0.0209
  -4.600  -0.0498   0.00522   0.00106  -0.1025   0.4720   0.0213
  -4.500  -0.0381   0.00521   0.00104  -0.1026   0.4693   0.0221
  -4.400  -0.0266   0.00519   0.00102  -0.1027   0.4653   0.0230
  -4.300  -0.0149   0.00518   0.00100  -0.1027   0.4614   0.0238
  -4.200  -0.0032   0.00516   0.00098  -0.1028   0.4577   0.0244
  -4.100   0.0085   0.00514   0.00096  -0.1029   0.4568   0.0247
  -4.000   0.0202   0.00513   0.00095  -0.1030   0.4551   0.0251
  -3.900   0.0319   0.00511   0.00093  -0.1031   0.4529   0.0261
  -3.800   0.0435   0.00510   0.00092  -0.1031   0.4496   0.0271
  -3.700   0.0551   0.00509   0.00090  -0.1032   0.4462   0.0281
  -3.600   0.0668   0.00507   0.00089  -0.1033   0.4419   0.0287
  -3.500   0.0786   0.00506   0.00087  -0.1034   0.4412   0.0290
  -3.400   0.0903   0.00504   0.00086  -0.1035   0.4402   0.0293
  -3.300   0.1021   0.00503   0.00085  -0.1035   0.4391   0.0305
  -3.200   0.1137   0.00502   0.00084  -0.1036   0.4367   0.0319
  -3.100   0.1253   0.00500   0.00082  -0.1037   0.4339   0.0335
  -3.000   0.1370   0.00500   0.00081  -0.1038   0.4304   0.0340
  -2.900   0.1487   0.00499   0.00081  -0.1038   0.4278   0.0345
  -2.800   0.1604   0.00498   0.00079  -0.1039   0.4255   0.0362
  -2.700   0.1722   0.00495   0.00078  -0.1040   0.4250   0.0378
  -2.600   0.1839   0.00493   0.00077  -0.1041   0.4242   0.0391
  -2.500   0.1956   0.00493   0.00076  -0.1042   0.4227   0.0398
  -2.400   0.2073   0.00492   0.00075  -0.1043   0.4208   0.0409
  -2.300   0.2190   0.00491   0.00074  -0.1043   0.4185   0.0430
  -2.200   0.2306   0.00490   0.00074  -0.1044   0.4153   0.0450
  -2.100   0.2423   0.00490   0.00073  -0.1045   0.4125   0.0463
  -2.000   0.2540   0.00489   0.00072  -0.1046   0.4096   0.0466
  -1.900   0.2658   0.00488   0.00071  -0.1047   0.4093   0.0486
  -1.800   0.2775   0.00486   0.00070  -0.1048   0.4088   0.0519
  -1.700   0.2892   0.00484   0.00070  -0.1049   0.4079   0.0534
  -1.600   0.3009   0.00484   0.00069  -0.1050   0.4060   0.0543
  -1.500   0.3125   0.00484   0.00069  -0.1050   0.4029   0.0568
  -1.400   0.3241   0.00484   0.00069  -0.1051   0.3994   0.0594
  -1.300   0.3358   0.00483   0.00069  -0.1052   0.3951   0.0620
  -1.200   0.3475   0.00483   0.00068  -0.1053   0.3936   0.0631
  -1.100   0.3592   0.00482   0.00068  -0.1054   0.3928   0.0663
  -1.000   0.3709   0.00482   0.00068  -0.1054   0.3910   0.0674
  -0.900   0.3825   0.00481   0.00067  -0.1055   0.3884   0.0720
  -0.800   0.3941   0.00482   0.00068  -0.1056   0.3847   0.0734
  -0.700   0.4056   0.00483   0.00068  -0.1056   0.3793   0.0758
  -0.600   0.4173   0.00482   0.00068  -0.1057   0.3776   0.0791
  -0.500   0.4290   0.00481   0.00067  -0.1058   0.3760   0.0841
  -0.400   0.4406   0.00482   0.00068  -0.1059   0.3729   0.0851
  -0.300   0.4521   0.00484   0.00069  -0.1059   0.3688   0.0876
  -0.200   0.4636   0.00485   0.00070  -0.1060   0.3629   0.0908
  -0.100   0.4753   0.00483   0.00069  -0.1061   0.3617   0.0965
   0.000   0.4869   0.00484   0.00070  -0.1062   0.3592   0.0981
   0.100   0.4984   0.00486   0.00071  -0.1062   0.3552   0.1013
   0.200   0.5098   0.00487   0.00072  -0.1063   0.3491   0.1055
   0.300   0.5214   0.00486   0.00072  -0.1064   0.3463   0.1108
   0.400   0.5330   0.00488   0.00072  -0.1064   0.3436   0.1122
   0.500   0.5444   0.00491   0.00074  -0.1065   0.3383   0.1171
   0.600   0.5558   0.00492   0.00075  -0.1065   0.3324   0.1224
   0.700   0.5675   0.00492   0.00075  -0.1066   0.3305   0.1257
   0.800   0.5789   0.00494   0.00077  -0.1067   0.3263   0.1279
   0.900   0.5902   0.00497   0.00079  -0.1067   0.3200   0.1349
   1.000   0.6018   0.00497   0.00079  -0.1068   0.3158   0.1392
   1.100   0.6132   0.00499   0.00081  -0.1068   0.3117   0.1421
   1.200   0.6244   0.00504   0.00083  -0.1068   0.3042   0.1488
   1.300   0.6359   0.00504   0.00084  -0.1069   0.3003   0.1541
   1.400   0.6473   0.00506   0.00086  -0.1069   0.2962   0.1576
   1.500   0.6585   0.00511   0.00089  -0.1069   0.2880   0.1595
   1.600   0.6699   0.00512   0.00089  -0.1070   0.2842   0.1666
   1.700   0.6811   0.00516   0.00092  -0.1070   0.2780   0.1731
   1.800   0.6924   0.00520   0.00094  -0.1070   0.2705   0.1743
   1.900   0.7038   0.00522   0.00096  -0.1071   0.2675   0.1815
   2.000   0.7148   0.00527   0.00100  -0.1071   0.2571   0.1883
   2.100   0.7262   0.00529   0.00101  -0.1071   0.2534   0.1908
   2.200   0.7371   0.00535   0.00105  -0.1071   0.2449   0.1990
   2.300   0.7485   0.00538   0.00106  -0.1071   0.2391   0.2042
   2.400   0.7596   0.00543   0.00110  -0.1071   0.2332   0.2070
   2.500   0.7708   0.00547   0.00112  -0.1071   0.2252   0.2155
   2.600   0.7819   0.00551   0.00115  -0.1071   0.2199   0.2223
   2.700   0.7929   0.00556   0.00119  -0.1071   0.2108   0.2248
   2.800   0.8041   0.00560   0.00121  -0.1071   0.2065   0.2348
   2.900   0.8150   0.00566   0.00126  -0.1071   0.1970   0.2397
   3.000   0.8263   0.00569   0.00128  -0.1072   0.1936   0.2459
   3.200   0.8481   0.00582   0.00136  -0.1071   0.1769   0.2570
   3.300   0.8591   0.00587   0.00140  -0.1071   0.1700   0.2626
   3.400   0.8704   0.00589   0.00142  -0.1071   0.1662   0.2731
   3.500   0.8813   0.00595   0.00147  -0.1071   0.1606   0.2755
   3.600   0.8923   0.00600   0.00150  -0.1071   0.1528   0.2881
   3.700   0.9034   0.00604   0.00154  -0.1071   0.1489   0.2915
   3.800   0.9143   0.00610   0.00158  -0.1071   0.1430   0.3016
   3.900   0.9253   0.00615   0.00162  -0.1070   0.1359   0.3078
   4.000   0.9361   0.00621   0.00167  -0.1070   0.1299   0.3202
   4.100   0.9473   0.00625   0.00170  -0.1070   0.1250   0.3253
   4.200   0.9579   0.00633   0.00176  -0.1069   0.1184   0.3341
   4.300   0.9690   0.00636   0.00179  -0.1069   0.1126   0.3412
   4.400   0.9801   0.00640   0.00183  -0.1070   0.1101   0.3537
   4.500   0.9907   0.00647   0.00189  -0.1069   0.1035   0.3605
   4.600   1.0018   0.00651   0.00192  -0.1069   0.0988   0.3735
   4.700   1.0125   0.00658   0.00197  -0.1068   0.0942   0.3813
   4.800   1.0234   0.00662   0.00202  -0.1068   0.0883   0.3928
   5.000   1.0453   0.00670   0.00211  -0.1068   0.0825   0.4253
   5.100   1.0561   0.00675   0.00216  -0.1068   0.0760   0.4425
   5.200   1.0671   0.00678   0.00220  -0.1068   0.0745   0.4543
   5.300   1.0778   0.00684   0.00226  -0.1067   0.0709   0.4679
   5.400   1.0886   0.00689   0.00231  -0.1067   0.0657   0.4813
   5.500   1.0995   0.00693   0.00236  -0.1067   0.0634   0.4950
   5.600   1.1101   0.00700   0.00242  -0.1066   0.0593   0.5098
   5.700   1.1210   0.00703   0.00247  -0.1066   0.0561   0.5225
   5.800   1.1320   0.00707   0.00251  -0.1066   0.0551   0.5338
   5.900   1.1426   0.00713   0.00257  -0.1066   0.0523   0.5467
   6.000   1.1533   0.00718   0.00263  -0.1065   0.0477   0.5623
   6.100   1.1643   0.00721   0.00267  -0.1065   0.0468   0.5750
   6.200   1.1749   0.00728   0.00274  -0.1064   0.0444   0.5882
   6.300   1.1856   0.00733   0.00280  -0.1064   0.0416   0.6009
   6.500   1.2074   0.00740   0.00289  -0.1064   0.0394   0.6268
   6.600   1.2178   0.00747   0.00296  -0.1063   0.0369   0.6401
   6.700   1.2286   0.00751   0.00302  -0.1063   0.0345   0.6563
   6.800   1.2394   0.00755   0.00307  -0.1062   0.0336   0.6698
   6.900   1.2500   0.00760   0.00313  -0.1062   0.0323   0.6833
   7.000   1.2605   0.00765   0.00319  -0.1061   0.0307   0.6995
   7.100   1.2712   0.00769   0.00325  -0.1061   0.0289   0.7169
   7.200   1.2820   0.00772   0.00330  -0.1061   0.0285   0.7327
