  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     9.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  -0.400   0.4378   0.00539   0.00076  -0.1051   0.4515   0.1337
  -0.200   0.4608   0.00539   0.00076  -0.1052   0.4456   0.1437
   0.000   0.4839   0.00537   0.00077  -0.1054   0.4408   0.1561
   0.200   0.5071   0.00535   0.00077  -0.1055   0.4378   0.1697
   0.400   0.5301   0.00535   0.00078  -0.1057   0.4326   0.1831
   0.600   0.5531   0.00536   0.00080  -0.1058   0.4263   0.1936
   0.800   0.5763   0.00534   0.00081  -0.1059   0.4239   0.2074
   1.000   0.5994   0.00533   0.00083  -0.1061   0.4203   0.2230
   1.200   0.6223   0.00534   0.00085  -0.1062   0.4148   0.2387
   1.400   0.6453   0.00534   0.00087  -0.1063   0.4093   0.2556
   1.600   0.6684   0.00533   0.00089  -0.1065   0.4064   0.2721
   1.800   0.6912   0.00534   0.00092  -0.1066   0.4005   0.2916
   2.000   0.7140   0.00536   0.00096  -0.1067   0.3931   0.3112
   2.200   0.7368   0.00535   0.00099  -0.1068   0.3875   0.3373
   2.400   0.7592   0.00539   0.00104  -0.1069   0.3778   0.3619
   2.600   0.7818   0.00538   0.00108  -0.1070   0.3705   0.3988
   2.800   0.8040   0.00536   0.00114  -0.1070   0.3604   0.4561
   3.000   0.8259   0.00538   0.00121  -0.1070   0.3473   0.5123
   3.200   0.8479   0.00540   0.00128  -0.1070   0.3368   0.5568
   3.400   0.8697   0.00544   0.00136  -0.1070   0.3235   0.6040
   3.800   0.9130   0.00557   0.00154  -0.1069   0.2952   0.6844
   4.000   0.9343   0.00563   0.00164  -0.1068   0.2802   0.7357
   4.400   0.9761   0.00572   0.00187  -0.1064   0.2503   0.8599
   4.600   0.9951   0.00576   0.00201  -0.1057   0.2332   0.9313
   4.800   1.0123   0.00586   0.00213  -0.1046   0.2179   0.9828
   5.000   1.0370   0.00608   0.00226  -0.1053   0.1980   1.0000
   5.200   1.0578   0.00628   0.00239  -0.1050   0.1817   1.0000
   5.400   1.0785   0.00649   0.00252  -0.1048   0.1661   1.0000
   5.600   1.0990   0.00671   0.00266  -0.1045   0.1508   1.0000
   5.800   1.1192   0.00696   0.00282  -0.1042   0.1340   1.0000
   6.000   1.1395   0.00719   0.00298  -0.1039   0.1196   1.0000
   6.200   1.1598   0.00742   0.00313  -0.1036   0.1063   1.0000
   6.400   1.1798   0.00767   0.00330  -0.1033   0.0930   1.0000
   6.600   1.2003   0.00787   0.00345  -0.1030   0.0832   1.0000
   6.800   1.2206   0.00808   0.00361  -0.1027   0.0739   1.0000
   7.000   1.2407   0.00831   0.00378  -0.1024   0.0646   1.0000
   7.200   1.2607   0.00854   0.00395  -0.1020   0.0565   1.0000
   7.400   1.2812   0.00872   0.00410  -0.1018   0.0524   1.0000
   7.600   1.3013   0.00892   0.00426  -0.1015   0.0468   1.0000
   7.800   1.3211   0.00915   0.00445  -0.1011   0.0411   1.0000
   8.000   1.3414   0.00932   0.00460  -0.1008   0.0385   1.0000
   8.200   1.3612   0.00953   0.00478  -0.1005   0.0343   1.0000
   8.400   1.3814   0.00970   0.00493  -0.1002   0.0327   1.0000
   8.600   1.4008   0.00993   0.00512  -0.0998   0.0292   1.0000
   8.800   1.4207   0.01011   0.00529  -0.0994   0.0276   1.0000
   9.000   1.4399   0.01033   0.00549  -0.0990   0.0252   1.0000
   9.200   1.4596   0.01051   0.00566  -0.0986   0.0237   1.0000
   9.400   1.4789   0.01071   0.00584  -0.0982   0.0225   1.0000
   9.600   1.4977   0.01094   0.00605  -0.0977   0.0206   1.0000
   9.800   1.5169   0.01113   0.00623  -0.0973   0.0198   1.0000
  10.000   1.5356   0.01134   0.00643  -0.0968   0.0188   1.0000
  10.200   1.5536   0.01159   0.00667  -0.0961   0.0172   1.0000
  10.400   1.5721   0.01180   0.00687  -0.0956   0.0164   1.0000
  10.600   1.5904   0.01201   0.00708  -0.0950   0.0159   1.0000
  10.800   1.6079   0.01226   0.00731  -0.0943   0.0151   1.0000
  11.000   1.6250   0.01252   0.00756  -0.0936   0.0141   1.0000
  11.200   1.6422   0.01275   0.00779  -0.0928   0.0135   1.0000
  11.400   1.6590   0.01298   0.00802  -0.0920   0.0132   1.0000
  11.600   1.6747   0.01323   0.00826  -0.0909   0.0128   1.0000
  11.800   1.6885   0.01350   0.00853  -0.0895   0.0122   1.0000
  12.000   1.7016   0.01380   0.00883  -0.0880   0.0115   1.0000
  12.200   1.7153   0.01409   0.00912  -0.0867   0.0109   1.0000
  12.400   1.7293   0.01437   0.00941  -0.0854   0.0108   1.0000
  12.600   1.7431   0.01468   0.00972  -0.0841   0.0105   1.0000
  12.800   1.7562   0.01501   0.01006  -0.0828   0.0102   1.0000
  13.000   1.7688   0.01538   0.01043  -0.0814   0.0099   1.0000
  13.200   1.7808   0.01579   0.01084  -0.0800   0.0095   1.0000
  13.400   1.7929   0.01621   0.01126  -0.0786   0.0089   1.0000
  13.600   1.8049   0.01663   0.01169  -0.0772   0.0087   1.0000
  13.800   1.8174   0.01703   0.01211  -0.0759   0.0086   1.0000
  14.000   1.8297   0.01747   0.01256  -0.0747   0.0085   1.0000
  14.200   1.8411   0.01795   0.01305  -0.0734   0.0084   1.0000
  14.400   1.8523   0.01845   0.01357  -0.0721   0.0082   1.0000
  14.600   1.8628   0.01902   0.01414  -0.0707   0.0080   1.0000
  14.800   1.8728   0.01963   0.01476  -0.0693   0.0078   1.0000
  15.000   1.8820   0.02029   0.01544  -0.0679   0.0075   1.0000
  15.200   1.8907   0.02101   0.01617  -0.0665   0.0071   1.0000
  15.400   1.8995   0.02175   0.01692  -0.0651   0.0068   1.0000
  15.600   1.9084   0.02250   0.01769  -0.0639   0.0067   1.0000
  15.800   1.9177   0.02322   0.01844  -0.0627   0.0067   1.0000
  16.000   1.9264   0.02401   0.01925  -0.0615   0.0066   1.0000
