  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    43.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.800  -0.0737   0.00512   0.00106  -0.1024   0.4492   0.0200
  -4.600  -0.0503   0.00509   0.00102  -0.1025   0.4425   0.0207
  -4.400  -0.0268   0.00506   0.00099  -0.1027   0.4404   0.0209
  -4.200  -0.0034   0.00503   0.00096  -0.1029   0.4365   0.0223
  -4.000   0.0199   0.00499   0.00092  -0.1030   0.4311   0.0243
  -3.800   0.0433   0.00497   0.00089  -0.1032   0.4255   0.0247
  -3.600   0.0669   0.00494   0.00086  -0.1033   0.4242   0.0264
  -3.400   0.0903   0.00490   0.00084  -0.1035   0.4210   0.0284
  -3.200   0.1136   0.00489   0.00082  -0.1037   0.4153   0.0291
  -3.000   0.1371   0.00487   0.00080  -0.1038   0.4098   0.0317
  -2.800   0.1606   0.00483   0.00077  -0.1040   0.4089   0.0339
  -2.600   0.1841   0.00481   0.00075  -0.1042   0.4066   0.0350
  -2.400   0.2074   0.00480   0.00074  -0.1043   0.4008   0.0384
  -2.200   0.2308   0.00479   0.00073  -0.1045   0.3940   0.0399
  -2.000   0.2543   0.00476   0.00071  -0.1047   0.3926   0.0438
  -1.800   0.2776   0.00476   0.00070  -0.1048   0.3871   0.0464
  -1.600   0.3008   0.00476   0.00070  -0.1050   0.3781   0.0495
  -1.400   0.3243   0.00474   0.00068  -0.1052   0.3757   0.0541
  -1.200   0.3474   0.00476   0.00069  -0.1053   0.3679   0.0573
  -1.000   0.3708   0.00475   0.00068  -0.1055   0.3616   0.0620
  -0.800   0.3940   0.00476   0.00069  -0.1056   0.3556   0.0665
  -0.600   0.4171   0.00477   0.00069  -0.1058   0.3467   0.0722
  -0.400   0.4404   0.00477   0.00070  -0.1059   0.3423   0.0775
  -0.200   0.4634   0.00479   0.00071  -0.1060   0.3316   0.0839
   0.000   0.4866   0.00482   0.00072  -0.1062   0.3257   0.0884
   0.400   0.5325   0.00488   0.00076  -0.1064   0.3075   0.1005
   0.800   0.5784   0.00496   0.00081  -0.1066   0.2869   0.1135
   1.000   0.6012   0.00499   0.00083  -0.1067   0.2778   0.1258
   1.400   0.6468   0.00509   0.00090  -0.1069   0.2551   0.1409
   1.600   0.6693   0.00518   0.00095  -0.1069   0.2412   0.1471
   1.800   0.6918   0.00524   0.00099  -0.1070   0.2309   0.1577
   2.000   0.7144   0.00531   0.00103  -0.1070   0.2194   0.1675
   2.200   0.7370   0.00536   0.00107  -0.1071   0.2086   0.1760
   2.400   0.7594   0.00544   0.00113  -0.1071   0.1948   0.1883
   2.600   0.7817   0.00554   0.00119  -0.1071   0.1815   0.1954
   2.800   0.8039   0.00563   0.00126  -0.1071   0.1675   0.2066
   3.000   0.8262   0.00572   0.00132  -0.1072   0.1577   0.2188
   3.200   0.8485   0.00579   0.00137  -0.1072   0.1481   0.2311
   3.400   0.8708   0.00588   0.00144  -0.1072   0.1364   0.2399
   3.600   0.8929   0.00598   0.00151  -0.1072   0.1246   0.2535
   3.800   0.9149   0.00609   0.00159  -0.1072   0.1127   0.2638
   4.000   0.9372   0.00616   0.00165  -0.1072   0.1072   0.2763
   4.200   0.9594   0.00624   0.00172  -0.1072   0.0983   0.2909
   4.600   1.0032   0.00645   0.00189  -0.1071   0.0809   0.3200
   4.800   1.0252   0.00654   0.00197  -0.1071   0.0733   0.3367
   5.000   1.0472   0.00664   0.00206  -0.1071   0.0654   0.3506
   5.200   1.0689   0.00675   0.00216  -0.1071   0.0592   0.3678
   5.400   1.0910   0.00681   0.00223  -0.1071   0.0553   0.3911
   5.800   1.1346   0.00699   0.00242  -0.1070   0.0459   0.4363
   6.000   1.1563   0.00708   0.00252  -0.1070   0.0404   0.4604
   6.200   1.1780   0.00717   0.00262  -0.1069   0.0382   0.4825
   6.400   1.1997   0.00725   0.00272  -0.1069   0.0341   0.5087
   6.600   1.2211   0.00736   0.00283  -0.1068   0.0311   0.5291
   6.800   1.2429   0.00744   0.00292  -0.1068   0.0286   0.5498
   7.000   1.2644   0.00752   0.00303  -0.1068   0.0272   0.5787
   7.200   1.2858   0.00763   0.00314  -0.1067   0.0245   0.5975
   7.400   1.3073   0.00771   0.00325  -0.1066   0.0233   0.6216
   7.600   1.3284   0.00782   0.00337  -0.1065   0.0209   0.6478
   7.800   1.3499   0.00790   0.00348  -0.1064   0.0199   0.6740
   8.000   1.3711   0.00799   0.00360  -0.1063   0.0189   0.7021
   8.200   1.3921   0.00809   0.00373  -0.1062   0.0173   0.7334
   8.400   1.4133   0.00817   0.00384  -0.1061   0.0165   0.7672
   8.600   1.4342   0.00826   0.00398  -0.1060   0.0157   0.8019
   8.800   1.4547   0.00835   0.00413  -0.1058   0.0141   0.8468
   9.000   1.4754   0.00840   0.00426  -0.1056   0.0135   0.8996
   9.200   1.4948   0.00842   0.00440  -0.1052   0.0132   0.9651
   9.400   1.5144   0.00853   0.00454  -0.1047   0.0125   1.0000
   9.600   1.5348   0.00869   0.00468  -0.1045   0.0116   1.0000
   9.800   1.5552   0.00884   0.00481  -0.1043   0.0109   1.0000
  10.000   1.5756   0.00898   0.00494  -0.1041   0.0108   1.0000
  10.200   1.5956   0.00914   0.00509  -0.1038   0.0103   1.0000
