  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    10.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -5.000  -0.0929   0.00582   0.00134  -0.1026   0.6200   0.0254
  -4.900  -0.0813   0.00579   0.00130  -0.1026   0.6173   0.0267
  -4.800  -0.0699   0.00577   0.00127  -0.1027   0.6120   0.0275
  -4.700  -0.0585   0.00576   0.00125  -0.1027   0.6054   0.0282
  -4.600  -0.0469   0.00574   0.00122  -0.1027   0.6018   0.0288
  -4.500  -0.0353   0.00572   0.00120  -0.1028   0.5972   0.0291
  -4.400  -0.0239   0.00572   0.00118  -0.1028   0.5914   0.0295
  -4.300  -0.0123   0.00570   0.00115  -0.1029   0.5861   0.0310
  -4.200  -0.0008   0.00568   0.00113  -0.1029   0.5824   0.0321
  -4.100   0.0107   0.00567   0.00111  -0.1030   0.5768   0.0331
  -4.000   0.0222   0.00566   0.00109  -0.1030   0.5712   0.0337
  -3.900   0.0338   0.00564   0.00107  -0.1031   0.5681   0.0342
  -3.800   0.0453   0.00563   0.00105  -0.1031   0.5631   0.0357
  -3.700   0.0567   0.00562   0.00103  -0.1032   0.5568   0.0376
  -3.600   0.0683   0.00560   0.00101  -0.1032   0.5534   0.0388
  -3.500   0.0799   0.00559   0.00099  -0.1033   0.5497   0.0396
  -3.400   0.0914   0.00559   0.00098  -0.1033   0.5446   0.0401
  -3.300   0.1028   0.00558   0.00096  -0.1034   0.5387   0.0422
  -3.200   0.1145   0.00556   0.00094  -0.1034   0.5362   0.0442
  -3.100   0.1260   0.00555   0.00093  -0.1035   0.5322   0.0455
  -3.000   0.1375   0.00555   0.00092  -0.1035   0.5271   0.0464
  -2.900   0.1490   0.00554   0.00090  -0.1036   0.5220   0.0486
  -2.800   0.1606   0.00552   0.00088  -0.1037   0.5196   0.0511
  -2.700   0.1722   0.00550   0.00087  -0.1037   0.5160   0.0529
  -2.600   0.1836   0.00551   0.00086  -0.1038   0.5110   0.0540
  -2.500   0.1952   0.00551   0.00085  -0.1038   0.5060   0.0552
  -2.400   0.2068   0.00549   0.00084  -0.1039   0.5038   0.0588
  -2.300   0.2183   0.00547   0.00083  -0.1040   0.5004   0.0616
  -2.200   0.2298   0.00547   0.00082  -0.1040   0.4964   0.0631
  -2.100   0.2413   0.00548   0.00082  -0.1041   0.4913   0.0651
  -2.000   0.2530   0.00546   0.00080  -0.1041   0.4889   0.0688
  -1.900   0.2646   0.00544   0.00079  -0.1042   0.4866   0.0717
  -1.800   0.2761   0.00543   0.00079  -0.1043   0.4833   0.0733
  -1.700   0.2876   0.00544   0.00078  -0.1043   0.4798   0.0765
  -1.600   0.2991   0.00543   0.00078  -0.1044   0.4750   0.0812
  -1.500   0.3107   0.00541   0.00077  -0.1044   0.4729   0.0841
  -1.400   0.3224   0.00540   0.00076  -0.1045   0.4711   0.0854
  -1.300   0.3340   0.00540   0.00076  -0.1046   0.4685   0.0901
  -1.200   0.3455   0.00538   0.00076  -0.1046   0.4653   0.0953
  -1.100   0.3570   0.00539   0.00075  -0.1047   0.4618   0.0975
  -1.000   0.3685   0.00539   0.00075  -0.1048   0.4578   0.1014
  -0.900   0.3802   0.00537   0.00075  -0.1048   0.4566   0.1069
  -0.800   0.3918   0.00535   0.00074  -0.1049   0.4549   0.1108
  -0.700   0.4034   0.00535   0.00074  -0.1050   0.4526   0.1130
  -0.600   0.4149   0.00534   0.00074  -0.1051   0.4500   0.1207
  -0.500   0.4264   0.00534   0.00075  -0.1051   0.4474   0.1249
  -0.400   0.4380   0.00535   0.00075  -0.1052   0.4433   0.1268
  -0.300   0.4496   0.00534   0.00075  -0.1053   0.4413   0.1340
  -0.200   0.4612   0.00532   0.00075  -0.1053   0.4402   0.1406
  -0.100   0.4728   0.00532   0.00075  -0.1054   0.4386   0.1430
   0.000   0.4844   0.00531   0.00075  -0.1055   0.4368   0.1502
   0.100   0.4959   0.00530   0.00076  -0.1056   0.4343   0.1561
   0.200   0.5074   0.00531   0.00076  -0.1056   0.4314   0.1617
   0.300   0.5189   0.00531   0.00077  -0.1057   0.4277   0.1693
