  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     2.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   9.000   1.3964   0.01304   0.00716  -0.0910   0.0554   1.0000
   9.200   1.4126   0.01339   0.00748  -0.0900   0.0498   1.0000
   9.400   1.4291   0.01371   0.00778  -0.0891   0.0454   1.0000
   9.600   1.4443   0.01408   0.00812  -0.0880   0.0409   1.0000
   9.800   1.4598   0.01437   0.00841  -0.0870   0.0384   1.0000
  10.000   1.4730   0.01474   0.00876  -0.0855   0.0352   1.0000
  10.200   1.4872   0.01506   0.00908  -0.0842   0.0331   1.0000
  10.400   1.5005   0.01543   0.00945  -0.0828   0.0309   1.0000
  10.600   1.5135   0.01583   0.00984  -0.0813   0.0286   1.0000
  10.800   1.5273   0.01619   0.01021  -0.0801   0.0273   1.0000
  11.000   1.5399   0.01661   0.01063  -0.0787   0.0257   1.0000
  11.200   1.5519   0.01708   0.01111  -0.0772   0.0240   1.0000
  11.400   1.5653   0.01747   0.01152  -0.0760   0.0233   1.0000
  11.600   1.5776   0.01793   0.01199  -0.0747   0.0223   1.0000
  11.800   1.5887   0.01846   0.01252  -0.0732   0.0211   1.0000
  12.000   1.5995   0.01903   0.01311  -0.0717   0.0200   1.0000
  12.200   1.6119   0.01951   0.01362  -0.0705   0.0195   1.0000
  12.400   1.6232   0.02007   0.01419  -0.0692   0.0187   1.0000
  12.600   1.6335   0.02069   0.01483  -0.0678   0.0180   1.0000
  12.800   1.6427   0.02141   0.01556  -0.0664   0.0172   1.0000
  13.000   1.6517   0.02216   0.01634  -0.0649   0.0165   1.0000
  13.200   1.6623   0.02281   0.01703  -0.0638   0.0162   1.0000
  13.400   1.6723   0.02353   0.01778  -0.0626   0.0158   1.0000
  13.600   1.6814   0.02433   0.01861  -0.0614   0.0153   1.0000
  13.800   1.6895   0.02522   0.01952  -0.0601   0.0149   1.0000
  14.000   1.6966   0.02619   0.02052  -0.0588   0.0144   1.0000
  14.200   1.7022   0.02733   0.02169  -0.0574   0.0138   1.0000
  14.400   1.7086   0.02843   0.02283  -0.0563   0.0135   1.0000
  14.600   1.7164   0.02943   0.02388  -0.0553   0.0133   1.0000
  14.800   1.7236   0.03051   0.02500  -0.0543   0.0131   1.0000
  15.000   1.7302   0.03166   0.02619  -0.0533   0.0128   1.0000
  15.200   1.7357   0.03295   0.02751  -0.0524   0.0125   1.0000
  15.400   1.7404   0.03433   0.02894  -0.0514   0.0122   1.0000
  15.600   1.7440   0.03584   0.03048  -0.0505   0.0119   1.0000
  15.800   1.7467   0.03747   0.03215  -0.0497   0.0116   1.0000
  16.000   1.7474   0.03936   0.03409  -0.0488   0.0113   1.0000
