  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    54.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.800  -0.0740   0.00504   0.00104  -0.1024   0.4290   0.0186
  -4.700  -0.0623   0.00502   0.00102  -0.1025   0.4261   0.0192
  -4.600  -0.0505   0.00499   0.00100  -0.1025   0.4253   0.0198
  -4.500  -0.0388   0.00497   0.00098  -0.1026   0.4247   0.0202
  -4.400  -0.0270   0.00495   0.00096  -0.1027   0.4237   0.0206
  -4.300  -0.0153   0.00494   0.00095  -0.1028   0.4218   0.0207
  -4.200  -0.0036   0.00493   0.00093  -0.1029   0.4197   0.0209
  -4.100   0.0081   0.00492   0.00092  -0.1029   0.4169   0.0212
  -4.000   0.0198   0.00490   0.00091  -0.1030   0.4144   0.0229
  -3.900   0.0315   0.00488   0.00089  -0.1031   0.4109   0.0236
  -3.800   0.0432   0.00486   0.00087  -0.1032   0.4095   0.0242
  -3.700   0.0550   0.00485   0.00086  -0.1033   0.4092   0.0246
  -3.600   0.0668   0.00483   0.00085  -0.1034   0.4088   0.0247
  -3.500   0.0786   0.00482   0.00083  -0.1035   0.4079   0.0253
  -3.300   0.1019   0.00481   0.00081  -0.1036   0.4027   0.0273
  -3.200   0.1136   0.00480   0.00080  -0.1037   0.3992   0.0281
  -3.100   0.1253   0.00479   0.00080  -0.1038   0.3954   0.0288
  -3.000   0.1371   0.00477   0.00078  -0.1039   0.3937   0.0291
  -2.900   0.1488   0.00476   0.00077  -0.1040   0.3932   0.0297
  -2.800   0.1606   0.00475   0.00076  -0.1041   0.3917   0.0320
  -2.700   0.1722   0.00474   0.00075  -0.1041   0.3891   0.0332
  -2.600   0.1838   0.00474   0.00075  -0.1042   0.3848   0.0338
  -2.500   0.1955   0.00474   0.00075  -0.1043   0.3806   0.0341
  -2.400   0.2073   0.00474   0.00074  -0.1044   0.3780   0.0350
  -2.300   0.2190   0.00473   0.00073  -0.1045   0.3772   0.0364
  -2.200   0.2307   0.00471   0.00072  -0.1046   0.3756   0.0383
  -2.100   0.2423   0.00471   0.00072  -0.1046   0.3724   0.0396
  -2.000   0.2539   0.00472   0.00072  -0.1047   0.3677   0.0399
  -1.900   0.2656   0.00472   0.00072  -0.1048   0.3632   0.0417
  -1.800   0.2774   0.00471   0.00070  -0.1049   0.3619   0.0439
  -1.700   0.2890   0.00470   0.00070  -0.1049   0.3601   0.0455
  -1.600   0.3006   0.00471   0.00070  -0.1050   0.3567   0.0463
  -1.500   0.3122   0.00472   0.00071  -0.1051   0.3515   0.0471
  -1.400   0.3239   0.00472   0.00070  -0.1052   0.3471   0.0507
  -1.300   0.3356   0.00471   0.00069  -0.1052   0.3460   0.0527
  -1.200   0.3473   0.00470   0.00069  -0.1053   0.3445   0.0540
  -1.100   0.3588   0.00473   0.00070  -0.1054   0.3392   0.0544
  -1.000   0.3704   0.00474   0.00071  -0.1055   0.3333   0.0562
  -0.900   0.3821   0.00473   0.00070  -0.1055   0.3312   0.0605
  -0.800   0.3937   0.00472   0.00070  -0.1056   0.3292   0.0626
  -0.700   0.4052   0.00475   0.00071  -0.1057   0.3242   0.0632
  -0.600   0.4168   0.00476   0.00072  -0.1057   0.3180   0.0652
  -0.500   0.4284   0.00476   0.00071  -0.1058   0.3157   0.0686
  -0.400   0.4401   0.00475   0.00071  -0.1059   0.3138   0.0729
  -0.300   0.4515   0.00479   0.00073  -0.1059   0.3077   0.0735
  -0.200   0.4630   0.00480   0.00074  -0.1060   0.3020   0.0755
  -0.100   0.4747   0.00480   0.00074  -0.1061   0.2998   0.0789
   0.000   0.4862   0.00481   0.00074  -0.1062   0.2970   0.0827
   0.100   0.4976   0.00483   0.00076  -0.1062   0.2905   0.0851
   0.200   0.5092   0.00485   0.00076  -0.1063   0.2854   0.0868
   0.300   0.5208   0.00486   0.00077  -0.1063   0.2833   0.0907
   0.400   0.5322   0.00488   0.00078  -0.1064   0.2786   0.0942
   0.500   0.5436   0.00490   0.00079  -0.1064   0.2705   0.0974
   0.700   0.5665   0.00495   0.00083  -0.1065   0.2615   0.1039
   0.800   0.5780   0.00497   0.00083  -0.1066   0.2555   0.1075
   0.900   0.5895   0.00497   0.00084  -0.1067   0.2531   0.1107
   1.000   0.6008   0.00502   0.00087  -0.1067   0.2462   0.1122
   1.100   0.6122   0.00504   0.00088  -0.1067   0.2400   0.1174
   1.200   0.6238   0.00505   0.00089  -0.1068   0.2379   0.1227
   1.300   0.6349   0.00509   0.00092  -0.1068   0.2303   0.1257
   1.400   0.6464   0.00512   0.00093  -0.1069   0.2245   0.1266
   1.500   0.6576   0.00516   0.00096  -0.1069   0.2177   0.1339
   1.600   0.6689   0.00519   0.00097  -0.1069   0.2105   0.1387
   1.800   0.6916   0.00525   0.00102  -0.1070   0.2021   0.1427
   1.900   0.7030   0.00528   0.00103  -0.1070   0.1952   0.1514
   2.000   0.7140   0.00533   0.00107  -0.1070   0.1880   0.1561
   2.100   0.7254   0.00535   0.00109  -0.1071   0.1826   0.1574
   2.200   0.7369   0.00538   0.00110  -0.1071   0.1802   0.1599
   2.300   0.7479   0.00543   0.00114  -0.1071   0.1727   0.1675
   2.400   0.7593   0.00545   0.00115  -0.1071   0.1669   0.1730
   2.500   0.7705   0.00550   0.00118  -0.1072   0.1626   0.1741
   2.600   0.7817   0.00555   0.00122  -0.1072   0.1551   0.1786
   2.800   0.8041   0.00562   0.00127  -0.1072   0.1458   0.1892
   2.900   0.8153   0.00566   0.00129  -0.1072   0.1389   0.1945
   3.000   0.8265   0.00570   0.00132  -0.1072   0.1348   0.2009
   3.100   0.8376   0.00574   0.00136  -0.1072   0.1292   0.2053
   3.200   0.8490   0.00577   0.00138  -0.1073   0.1255   0.2079
   3.300   0.8602   0.00581   0.00141  -0.1073   0.1223   0.2164
   3.400   0.8711   0.00587   0.00145  -0.1073   0.1128   0.2204
   3.500   0.8825   0.00589   0.00147  -0.1073   0.1115   0.2239
   3.600   0.8935   0.00595   0.00151  -0.1073   0.1075   0.2283
   3.700   0.9046   0.00599   0.00155  -0.1073   0.1005   0.2360
   3.800   0.9158   0.00602   0.00157  -0.1073   0.0979   0.2395
   3.900   0.9270   0.00607   0.00161  -0.1074   0.0950   0.2469
   4.000   0.9380   0.00612   0.00165  -0.1073   0.0883   0.2526
   4.100   0.9492   0.00615   0.00168  -0.1074   0.0857   0.2572
   4.200   0.9602   0.00620   0.00171  -0.1074   0.0830   0.2616
   4.300   0.9713   0.00625   0.00176  -0.1074   0.0774   0.2705
   4.400   0.9826   0.00627   0.00178  -0.1074   0.0759   0.2746
   4.500   0.9935   0.00633   0.00182  -0.1074   0.0723   0.2813
   4.700   1.0157   0.00641   0.00190  -0.1074   0.0652   0.2920
   4.800   1.0268   0.00644   0.00193  -0.1074   0.0640   0.3017
   4.900   1.0377   0.00650   0.00198  -0.1074   0.0604   0.3069
   5.000   1.0487   0.00655   0.00202  -0.1074   0.0559   0.3138
   5.100   1.0599   0.00657   0.00205  -0.1074   0.0554   0.3219
   5.200   1.0706   0.00665   0.00210  -0.1074   0.0516   0.3255
   5.300   1.0817   0.00669   0.00214  -0.1074   0.0491   0.3339
   5.400   1.0929   0.00671   0.00217  -0.1074   0.0476   0.3425
   5.500   1.1039   0.00676   0.00221  -0.1074   0.0463   0.3482
   5.700   1.1256   0.00686   0.00231  -0.1073   0.0405   0.3637
   5.800   1.1367   0.00689   0.00235  -0.1074   0.0398   0.3749
   5.900   1.1475   0.00694   0.00240  -0.1073   0.0382   0.3852
   6.100   1.1694   0.00703   0.00249  -0.1073   0.0343   0.3997
   6.200   1.1804   0.00706   0.00253  -0.1073   0.0338   0.4110
   6.300   1.1913   0.00710   0.00257  -0.1073   0.0325   0.4246
   6.400   1.2019   0.00716   0.00264  -0.1073   0.0297   0.4361
   6.500   1.2129   0.00720   0.00268  -0.1073   0.0287   0.4452
   6.600   1.2239   0.00723   0.00272  -0.1073   0.0283   0.4563
   6.700   1.2347   0.00728   0.00277  -0.1072   0.0274   0.4631
   6.900   1.2563   0.00738   0.00287  -0.1072   0.0247   0.4857
   7.000   1.2672   0.00741   0.00291  -0.1072   0.0240   0.4946
   7.100   1.2780   0.00746   0.00297  -0.1072   0.0234   0.5043
   7.200   1.2887   0.00750   0.00302  -0.1071   0.0228   0.5141
   7.400   1.3101   0.00761   0.00313  -0.1070   0.0201   0.5372
   7.500   1.3209   0.00764   0.00318  -0.1070   0.0199   0.5465
   7.600   1.3317   0.00769   0.00323  -0.1070   0.0196   0.5576
   7.700   1.3423   0.00774   0.00329  -0.1070   0.0190   0.5657
   7.900   1.3635   0.00785   0.00341  -0.1069   0.0174   0.5861
   8.000   1.3742   0.00789   0.00346  -0.1068   0.0166   0.5979
   8.100   1.3850   0.00793   0.00351  -0.1068   0.0165   0.6098
   8.200   1.3956   0.00798   0.00356  -0.1068   0.0163   0.6200
   8.300   1.4061   0.00803   0.00363  -0.1067   0.0157   0.6325
   8.400   1.4165   0.00809   0.00369  -0.1066   0.0151   0.6476
   8.500   1.4270   0.00815   0.00376  -0.1066   0.0142   0.6593
   8.600   1.4376   0.00819   0.00382  -0.1065   0.0136   0.6720
   8.700   1.4482   0.00823   0.00387  -0.1065   0.0135   0.6846
   8.800   1.4587   0.00827   0.00393  -0.1064   0.0134   0.6994
   9.000   1.4796   0.00837   0.00406  -0.1063   0.0128   0.7328
   9.100   1.4898   0.00843   0.00414  -0.1062   0.0124   0.7496
   9.200   1.5002   0.00848   0.00421  -0.1061   0.0119   0.7674
   9.300   1.5105   0.00852   0.00428  -0.1060   0.0115   0.7870
   9.400   1.5209   0.00856   0.00435  -0.1060   0.0110   0.8100
   9.600   1.5416   0.00863   0.00448  -0.1058   0.0109   0.8561
   9.700   1.5519   0.00866   0.00454  -0.1057   0.0108   0.8795
   9.800   1.5620   0.00870   0.00462  -0.1056   0.0106   0.9032
   9.900   1.5719   0.00875   0.00471  -0.1055   0.0102   0.9253
  10.000   1.5814   0.00879   0.00479  -0.1052   0.0098   0.9530
  10.100   1.5889   0.00881   0.00486  -0.1045   0.0094   0.9898
  10.200   1.6000   0.00888   0.00493  -0.1046   0.0090   1.0000
  10.300   1.6102   0.00896   0.00500  -0.1045   0.0087   1.0000
  10.400   1.6203   0.00903   0.00507  -0.1043   0.0087   1.0000
  10.500   1.6304   0.00910   0.00513  -0.1042   0.0086   1.0000
  10.600   1.6404   0.00917   0.00520  -0.1041   0.0086   1.0000
  10.700   1.6504   0.00925   0.00527  -0.1040   0.0085   1.0000
  10.800   1.6604   0.00933   0.00535  -0.1038   0.0084   1.0000
  10.900   1.6702   0.00941   0.00542  -0.1036   0.0082   1.0000
  11.000   1.6799   0.00950   0.00551  -0.1034   0.0080   1.0000
  11.100   1.6895   0.00960   0.00560  -0.1033   0.0078   1.0000
  11.200   1.6991   0.00969   0.00568  -0.1030   0.0076   1.0000
  11.300   1.7088   0.00978   0.00576  -0.1029   0.0074   1.0000
  11.400   1.7184   0.00986   0.00584  -0.1027   0.0072   1.0000
  11.500   1.7281   0.00995   0.00593  -0.1025   0.0069   1.0000
  11.600   1.7377   0.01004   0.00601  -0.1023   0.0067   1.0000
  11.700   1.7473   0.01012   0.00608  -0.1021   0.0067   1.0000
  11.800   1.7568   0.01020   0.00616  -0.1019   0.0067   1.0000
  11.900   1.7664   0.01029   0.00624  -0.1017   0.0067   1.0000
  12.000   1.7758   0.01037   0.00633  -0.1014   0.0066   1.0000
  12.100   1.7852   0.01046   0.00641  -0.1012   0.0066   1.0000
  12.200   1.7945   0.01056   0.00650  -0.1010   0.0065   1.0000
  12.300   1.8037   0.01065   0.00659  -0.1007   0.0064   1.0000
  12.400   1.8127   0.01076   0.00669  -0.1004   0.0063   1.0000
  12.500   1.8214   0.01088   0.00680  -0.1001   0.0061   1.0000
  12.600   1.8302   0.01099   0.00691  -0.0997   0.0059   1.0000
  12.700   1.8390   0.01110   0.00701  -0.0994   0.0058   1.0000
  12.800   1.8478   0.01121   0.00712  -0.0991   0.0056   1.0000
  12.900   1.8565   0.01131   0.00722  -0.0987   0.0054   1.0000
  13.000   1.8652   0.01142   0.00732  -0.0984   0.0053   1.0000
  13.100   1.8739   0.01152   0.00742  -0.0980   0.0051   1.0000
  13.200   1.8825   0.01162   0.00752  -0.0977   0.0050   1.0000
  13.300   1.8909   0.01173   0.00762  -0.0973   0.0050   1.0000
  13.400   1.8991   0.01183   0.00772  -0.0968   0.0050   1.0000
  13.500   1.9072   0.01193   0.00782  -0.0964   0.0050   1.0000
  13.600   1.9152   0.01204   0.00792  -0.0959   0.0050   1.0000
  13.700   1.9231   0.01214   0.00803  -0.0954   0.0050   1.0000
  13.800   1.9303   0.01225   0.00813  -0.0948   0.0050   1.0000
  13.900   1.9368   0.01236   0.00824  -0.0940   0.0050   1.0000
  14.000   1.9432   0.01247   0.00836  -0.0932   0.0049   1.0000
  14.100   1.9493   0.01260   0.00848  -0.0924   0.0049   1.0000
  14.200   1.9555   0.01272   0.00861  -0.0916   0.0049   1.0000
  14.300   1.9620   0.01285   0.00874  -0.0908   0.0048   1.0000
  14.400   1.9686   0.01299   0.00887  -0.0901   0.0048   1.0000
  14.500   1.9746   0.01313   0.00902  -0.0893   0.0047   1.0000
  14.600   1.9803   0.01330   0.00918  -0.0885   0.0046   1.0000
  14.700   1.9865   0.01346   0.00934  -0.0877   0.0045   1.0000
  14.800   1.9928   0.01361   0.00950  -0.0870   0.0045   1.0000
  14.900   1.9985   0.01379   0.00967  -0.0862   0.0044   1.0000
  15.000   2.0041   0.01396   0.00985  -0.0854   0.0043   1.0000
  15.100   2.0103   0.01413   0.01002  -0.0847   0.0042   1.0000
  15.200   2.0164   0.01431   0.01019  -0.0840   0.0041   1.0000
  15.300   2.0223   0.01449   0.01037  -0.0833   0.0041   1.0000
  15.400   2.0280   0.01468   0.01057  -0.0825   0.0040   1.0000
  15.500   2.0339   0.01486   0.01075  -0.0818   0.0039   1.0000
  15.600   2.0400   0.01505   0.01094  -0.0811   0.0038   1.0000
  15.700   2.0457   0.01525   0.01114  -0.0804   0.0037   1.0000
  15.800   2.0510   0.01546   0.01135  -0.0796   0.0037   1.0000
  15.900   2.0568   0.01567   0.01156  -0.0790   0.0036   1.0000
  16.000   2.0629   0.01587   0.01176  -0.0783   0.0036   1.0000
  16.100   2.0689   0.01607   0.01197  -0.0777   0.0036   1.0000
  16.200   2.0738   0.01631   0.01221  -0.0769   0.0036   1.0000
  16.300   2.0792   0.01654   0.01244  -0.0762   0.0036   1.0000
  16.400   2.0849   0.01676   0.01267  -0.0756   0.0036   1.0000
  16.500   2.0907   0.01698   0.01289  -0.0749   0.0036   1.0000
  16.600   2.0957   0.01725   0.01316  -0.0742   0.0036   1.0000
  16.700   2.1006   0.01752   0.01343  -0.0735   0.0035   1.0000
  16.800   2.1061   0.01777   0.01369  -0.0729   0.0035   1.0000
  16.900   2.1116   0.01802   0.01394  -0.0723   0.0035   1.0000
  17.000   2.1159   0.01832   0.01424  -0.0715   0.0035   1.0000
  17.100   2.1204   0.01862   0.01455  -0.0708   0.0035   1.0000
  17.200   2.1254   0.01891   0.01484  -0.0701   0.0035   1.0000
  17.300   2.1306   0.01919   0.01513  -0.0695   0.0035   1.0000
  17.400   2.1345   0.01955   0.01549  -0.0688   0.0035   1.0000
  17.500   2.1388   0.01989   0.01583  -0.0681   0.0034   1.0000
  17.600   2.1435   0.02022   0.01617  -0.0674   0.0034   1.0000
  17.700   2.1478   0.02057   0.01652  -0.0668   0.0034   1.0000
  17.800   2.1503   0.02102   0.01698  -0.0659   0.0033   1.0000
  17.900   2.1543   0.02139   0.01736  -0.0652   0.0033   1.0000
  18.000   2.1581   0.02178   0.01775  -0.0646   0.0032   1.0000
  18.100   2.1609   0.02225   0.01822  -0.0638   0.0032   1.0000
  18.200   2.1652   0.02262   0.01860  -0.0632   0.0032   1.0000
  18.300   2.1684   0.02308   0.01906  -0.0625   0.0031   1.0000
  18.400   2.1710   0.02358   0.01957  -0.0618   0.0031   1.0000
  18.500   2.1737   0.02408   0.02008  -0.0611   0.0030   1.0000
  18.600   2.1776   0.02451   0.02051  -0.0606   0.0030   1.0000
  18.700   2.1792   0.02510   0.02111  -0.0598   0.0029   1.0000
  18.800   2.1823   0.02558   0.02160  -0.0592   0.0029   1.0000
  18.900   2.1854   0.02606   0.02208  -0.0586   0.0028   1.0000
  19.000   2.1872   0.02666   0.02269  -0.0579   0.0028   1.0000
  19.100   2.1903   0.02718   0.02322  -0.0574   0.0028   1.0000
  19.200   2.1935   0.02769   0.02374  -0.0569   0.0027   1.0000
  19.300   2.1950   0.02835   0.02441  -0.0562   0.0027   1.0000
  19.400   2.1977   0.02893   0.02499  -0.0557   0.0026   1.0000
  19.500   2.2008   0.02946   0.02554  -0.0552   0.0026   1.0000
  19.600   2.2021   0.03018   0.02626  -0.0547   0.0026   1.0000
  19.700   2.2047   0.03079   0.02688  -0.0542   0.0026   1.0000
  19.800   2.2074   0.03138   0.02748  -0.0538   0.0025   1.0000
  19.900   2.2081   0.03215   0.02827  -0.0532   0.0025   1.0000
  20.000   2.2103   0.03279   0.02891  -0.0528   0.0025   1.0000
  20.100   2.2126   0.03345   0.02957  -0.0523   0.0024   1.0000
  20.200   2.2131   0.03428   0.03042  -0.0519   0.0024   1.0000
  20.300   2.2154   0.03494   0.03109  -0.0515   0.0024   1.0000
  20.400   2.2171   0.03568   0.03184  -0.0511   0.0024   1.0000
  20.500   2.2179   0.03653   0.03270  -0.0507   0.0024   1.0000
  20.600   2.2201   0.03722   0.03340  -0.0503   0.0024   1.0000
  20.700   2.2207   0.03810   0.03429  -0.0500   0.0024   1.0000
  20.800   2.2216   0.03895   0.03516  -0.0496   0.0024   1.0000
  20.900   2.2236   0.03968   0.03589  -0.0493   0.0024   1.0000
  21.000   2.2231   0.04070   0.03693  -0.0490   0.0024   1.0000
  21.100   2.2241   0.04154   0.03778  -0.0487   0.0024   1.0000
  21.200   2.2255   0.04232   0.03857  -0.0484   0.0024   1.0000
  21.300   2.2240   0.04346   0.03972  -0.0481   0.0024   1.0000
  21.400   2.2252   0.04430   0.04057  -0.0478   0.0024   1.0000
  21.500   2.2248   0.04533   0.04162  -0.0476   0.0024   1.0000
  21.600   2.2242   0.04639   0.04269  -0.0473   0.0024   1.0000
  21.700   2.2253   0.04725   0.04356  -0.0471   0.0024   1.0000
  21.800   2.2233   0.04850   0.04483  -0.0469   0.0024   1.0000
  21.900   2.2234   0.04949   0.04583  -0.0467   0.0024   1.0000
  22.000   2.2238   0.05046   0.04681  -0.0465   0.0024   1.0000
  22.100   2.2211   0.05181   0.04819  -0.0464   0.0024   1.0000
  22.200   2.2215   0.05278   0.04917  -0.0463   0.0024   1.0000
  22.300   2.2188   0.05412   0.05053  -0.0461   0.0024   1.0000
  22.400   2.2176   0.05526   0.05168  -0.0460   0.0024   1.0000
  22.500   2.2177   0.05626   0.05269  -0.0458   0.0024   1.0000
  22.600   2.2132   0.05785   0.05430  -0.0458   0.0024   1.0000
  22.700   2.2128   0.05892   0.05539  -0.0457   0.0024   1.0000
  22.800   2.2096   0.06037   0.05685  -0.0457   0.0024   1.0000
  22.900   2.2073   0.06171   0.05821  -0.0457   0.0024   1.0000
  23.000   2.2068   0.06280   0.05931  -0.0456   0.0024   1.0000
  23.100   2.2015   0.06454   0.06108  -0.0457   0.0024   1.0000
  23.200   2.2002   0.06576   0.06231  -0.0457   0.0024   1.0000
  23.300   2.1974   0.06716   0.06373  -0.0457   0.0023   1.0000
  23.400   2.1929   0.06881   0.06540  -0.0458   0.0023   1.0000
  23.500   2.1910   0.07006   0.06666  -0.0458   0.0023   1.0000
  23.600   2.1843   0.07197   0.06859  -0.0460   0.0023   1.0000
  23.700   2.1827   0.07323   0.06987  -0.0460   0.0023   1.0000
  23.800   2.1817   0.07441   0.07106  -0.0461   0.0023   1.0000
  23.900   2.1727   0.07666   0.07334  -0.0464   0.0023   1.0000
  24.000   2.1708   0.07798   0.07467  -0.0465   0.0023   1.0000
  24.100   2.1649   0.07985   0.07657  -0.0468   0.0023   1.0000
  24.200   2.1614   0.08139   0.07813  -0.0470   0.0023   1.0000
  24.300   2.1582   0.08288   0.07963  -0.0471   0.0023   1.0000
  24.400   2.1509   0.08497   0.08175  -0.0475   0.0023   1.0000
  24.500   2.1462   0.08664   0.08344  -0.0478   0.0022   1.0000
  24.600   2.1421   0.08822   0.08504  -0.0480   0.0022   1.0000
  24.700   2.1334   0.09048   0.08733  -0.0484   0.0022   1.0000
  24.800   2.1309   0.09188   0.08874  -0.0487   0.0022   1.0000
  24.900   2.1220   0.09420   0.09109  -0.0492   0.0022   1.0000
  25.000   2.1152   0.09621   0.09312  -0.0496   0.0021   1.0000
  25.100   2.1132   0.09756   0.09448  -0.0499   0.0022   1.0000
  25.200   2.1034   0.10005   0.09701  -0.0506   0.0022   1.0000
  25.300   2.0984   0.10184   0.09881  -0.0510   0.0021   1.0000
  25.400   2.0951   0.10339   0.10038  -0.0514   0.0021   1.0000
  25.500   2.0830   0.10623   0.10325  -0.0523   0.0021   1.0000
  25.600   2.0798   0.10774   0.10478  -0.0527   0.0021   1.0000
  25.700   2.0764   0.10926   0.10632  -0.0531   0.0021   1.0000
  25.800   2.0650   0.11201   0.10910  -0.0540   0.0021   1.0000
  25.900   2.0606   0.11373   0.11084  -0.0546   0.0020   1.0000
  26.000   2.0581   0.11518   0.11230  -0.0550   0.0020   1.0000
