  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    41.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.800  -0.0736   0.00514   0.00106  -0.1024   0.4542   0.0202
  -4.700  -0.0619   0.00512   0.00104  -0.1025   0.4517   0.0205
  -4.600  -0.0503   0.00511   0.00103  -0.1025   0.4489   0.0207
  -4.500  -0.0386   0.00510   0.00101  -0.1026   0.4450   0.0208
  -4.400  -0.0269   0.00509   0.00099  -0.1027   0.4417   0.0210
  -4.300  -0.0151   0.00507   0.00098  -0.1028   0.4411   0.0218
  -4.200  -0.0034   0.00505   0.00096  -0.1029   0.4398   0.0227
  -4.100   0.0083   0.00502   0.00094  -0.1029   0.4386   0.0236
  -4.000   0.0200   0.00501   0.00092  -0.1030   0.4361   0.0245
  -3.900   0.0316   0.00500   0.00091  -0.1031   0.4330   0.0246
  -3.800   0.0433   0.00500   0.00090  -0.1032   0.4297   0.0248
  -3.700   0.0550   0.00498   0.00089  -0.1032   0.4262   0.0258
  -3.600   0.0668   0.00496   0.00087  -0.1033   0.4253   0.0269
  -3.500   0.0785   0.00494   0.00085  -0.1034   0.4247   0.0279
  -3.400   0.0903   0.00492   0.00084  -0.1035   0.4239   0.0287
  -3.300   0.1020   0.00491   0.00083  -0.1036   0.4223   0.0289
  -3.200   0.1137   0.00491   0.00082  -0.1037   0.4200   0.0291
  -3.100   0.1254   0.00490   0.00081  -0.1037   0.4175   0.0306
  -3.000   0.1370   0.00489   0.00080  -0.1038   0.4143   0.0323
  -2.900   0.1487   0.00487   0.00079  -0.1039   0.4117   0.0334
  -2.800   0.1605   0.00486   0.00077  -0.1040   0.4096   0.0340
  -2.700   0.1723   0.00485   0.00076  -0.1041   0.4092   0.0343
  -2.600   0.1841   0.00483   0.00076  -0.1042   0.4087   0.0357
  -2.500   0.1958   0.00481   0.00074  -0.1043   0.4081   0.0375
  -2.400   0.2075   0.00480   0.00073  -0.1044   0.4059   0.0390
  -2.300   0.2192   0.00480   0.00073  -0.1044   0.4037   0.0397
  -2.200   0.2308   0.00480   0.00073  -0.1045   0.4002   0.0403
  -2.100   0.2424   0.00480   0.00072  -0.1046   0.3953   0.0431
  -2.000   0.2542   0.00478   0.00071  -0.1047   0.3937   0.0446
  -1.900   0.2659   0.00477   0.00070  -0.1048   0.3928   0.0460
  -1.800   0.2777   0.00476   0.00070  -0.1049   0.3919   0.0466
  -1.700   0.2893   0.00477   0.00070  -0.1049   0.3884   0.0478
  -1.600   0.3009   0.00477   0.00070  -0.1050   0.3847   0.0508
  -1.500   0.3125   0.00476   0.00069  -0.1051   0.3797   0.0536
  -1.400   0.3242   0.00476   0.00068  -0.1052   0.3778   0.0543
  -1.300   0.3360   0.00475   0.00068  -0.1053   0.3770   0.0558
  -1.200   0.3476   0.00475   0.00068  -0.1053   0.3748   0.0586
  -1.100   0.3591   0.00475   0.00068  -0.1054   0.3706   0.0622
  -1.000   0.3707   0.00477   0.00069  -0.1054   0.3646   0.0626
  -0.900   0.3824   0.00477   0.00068  -0.1055   0.3622   0.0647
  -0.800   0.3941   0.00476   0.00068  -0.1056   0.3611   0.0681
  -0.700   0.4057   0.00476   0.00068  -0.1057   0.3582   0.0711
  -0.600   0.4171   0.00478   0.00069  -0.1057   0.3527   0.0729
  -0.500   0.4287   0.00479   0.00070  -0.1058   0.3473   0.0745
  -0.400   0.4404   0.00478   0.00069  -0.1059   0.3463   0.0792
  -0.300   0.4521   0.00478   0.00069  -0.1060   0.3442   0.0827
  -0.200   0.4635   0.00479   0.00070  -0.1060   0.3398   0.0846
  -0.100   0.4750   0.00482   0.00072  -0.1061   0.3325   0.0853
   0.000   0.4867   0.00482   0.00071  -0.1062   0.3307   0.0908
   0.100   0.4982   0.00482   0.00072  -0.1062   0.3271   0.0954
   0.200   0.5095   0.00485   0.00074  -0.1063   0.3210   0.0974
   0.300   0.5211   0.00486   0.00074  -0.1064   0.3162   0.0982
   0.400   0.5328   0.00487   0.00075  -0.1064   0.3143   0.1036
   0.500   0.5442   0.00488   0.00076  -0.1065   0.3100   0.1092
   0.600   0.5555   0.00491   0.00078  -0.1065   0.3018   0.1114
   0.700   0.5671   0.00492   0.00078  -0.1066   0.2997   0.1122
   0.800   0.5786   0.00494   0.00079  -0.1066   0.2963   0.1170
   0.900   0.5898   0.00498   0.00082  -0.1067   0.2876   0.1225
   1.000   0.6014   0.00498   0.00082  -0.1067   0.2846   0.1265
   1.100   0.6129   0.00500   0.00084  -0.1068   0.2813   0.1284
   1.200   0.6240   0.00504   0.00086  -0.1068   0.2717   0.1360
   1.300   0.6356   0.00505   0.00087  -0.1069   0.2686   0.1403
   1.400   0.6468   0.00510   0.00090  -0.1069   0.2626   0.1419
   1.500   0.6582   0.00513   0.00091  -0.1069   0.2555   0.1461
   1.600   0.6695   0.00516   0.00093  -0.1070   0.2511   0.1508
   1.700   0.6806   0.00519   0.00096  -0.1070   0.2421   0.1572
   1.800   0.6921   0.00522   0.00097  -0.1070   0.2387   0.1601
   1.900   0.7032   0.00527   0.00101  -0.1070   0.2315   0.1665
   2.000   0.7145   0.00529   0.00102  -0.1071   0.2250   0.1712
   2.100   0.7256   0.00535   0.00106  -0.1070   0.2179   0.1736
   2.200   0.7369   0.00538   0.00108  -0.1071   0.2111   0.1814
   2.400   0.7592   0.00546   0.00114  -0.1071   0.1984   0.1897
   2.600   0.7817   0.00554   0.00119  -0.1071   0.1888   0.2011
   2.700   0.7928   0.00558   0.00121  -0.1071   0.1807   0.2064
   2.800   0.8039   0.00563   0.00125  -0.1071   0.1752   0.2092
   2.900   0.8150   0.00567   0.00128  -0.1071   0.1674   0.2173
   3.000   0.8264   0.00569   0.00130  -0.1072   0.1652   0.2225
   3.100   0.8372   0.00577   0.00135  -0.1071   0.1561   0.2282
   3.200   0.8485   0.00579   0.00137  -0.1072   0.1520   0.2371
   3.300   0.8594   0.00586   0.00141  -0.1072   0.1457   0.2399
   3.400   0.8706   0.00590   0.00144  -0.1072   0.1390   0.2428
   3.500   0.8817   0.00595   0.00147  -0.1072   0.1349   0.2494
   3.600   0.8926   0.00600   0.00152  -0.1071   0.1267   0.2569
   3.700   0.9040   0.00602   0.00154  -0.1072   0.1250   0.2641
   3.800   0.9148   0.00609   0.00159  -0.1072   0.1193   0.2713
   3.900   0.9259   0.00613   0.00162  -0.1072   0.1127   0.2745
   4.000   0.9372   0.00615   0.00164  -0.1072   0.1113   0.2856
   4.100   0.9478   0.00624   0.00171  -0.1071   0.1031   0.2909
   4.200   0.9591   0.00627   0.00173  -0.1072   0.0994   0.2969
   4.400   0.9809   0.00638   0.00182  -0.1071   0.0899   0.3095
   4.500   0.9921   0.00641   0.00185  -0.1071   0.0870   0.3196
   4.600   1.0031   0.00645   0.00189  -0.1071   0.0846   0.3255
   4.700   1.0138   0.00653   0.00194  -0.1071   0.0762   0.3363
   4.800   1.0250   0.00655   0.00197  -0.1071   0.0753   0.3425
   4.900   1.0360   0.00660   0.00202  -0.1071   0.0731   0.3508
   5.000   1.0467   0.00667   0.00208  -0.1070   0.0670   0.3589
   5.100   1.0579   0.00668   0.00210  -0.1071   0.0654   0.3735
   5.200   1.0686   0.00676   0.00216  -0.1070   0.0621   0.3767
   5.300   1.0796   0.00680   0.00220  -0.1070   0.0596   0.3892
   5.400   1.0906   0.00683   0.00224  -0.1070   0.0560   0.4016
   5.500   1.1016   0.00687   0.00229  -0.1070   0.0545   0.4126
   5.600   1.1123   0.00693   0.00234  -0.1070   0.0516   0.4262
   5.700   1.1232   0.00697   0.00239  -0.1070   0.0482   0.4372
   5.800   1.1343   0.00700   0.00243  -0.1070   0.0471   0.4501
   5.900   1.1449   0.00706   0.00249  -0.1069   0.0446   0.4626
   6.000   1.1557   0.00711   0.00254  -0.1069   0.0410   0.4773
   6.100   1.1667   0.00713   0.00258  -0.1069   0.0402   0.4916
   6.200   1.1776   0.00718   0.00263  -0.1069   0.0393   0.4974
   6.300   1.1883   0.00723   0.00269  -0.1068   0.0374   0.5111
   6.400   1.1991   0.00728   0.00274  -0.1068   0.0346   0.5243
   6.500   1.2101   0.00731   0.00278  -0.1068   0.0339   0.5342
   6.600   1.2207   0.00737   0.00284  -0.1067   0.0322   0.5457
   6.700   1.2314   0.00743   0.00290  -0.1067   0.0305   0.5570
   6.800   1.2422   0.00747   0.00295  -0.1067   0.0288   0.5677
   6.900   1.2531   0.00750   0.00299  -0.1067   0.0285   0.5806
   7.100   1.2745   0.00760   0.00311  -0.1066   0.0267   0.6053
   7.200   1.2852   0.00765   0.00317  -0.1066   0.0254   0.6159
   7.300   1.2960   0.00769   0.00322  -0.1065   0.0241   0.6305
   7.400   1.3067   0.00773   0.00327  -0.1065   0.0237   0.6428
   7.500   1.3172   0.00779   0.00334  -0.1064   0.0226   0.6541
   7.600   1.3278   0.00784   0.00340  -0.1064   0.0217   0.6681
   7.700   1.3384   0.00789   0.00346  -0.1063   0.0204   0.6821
   7.900   1.3598   0.00796   0.00357  -0.1063   0.0198   0.7150
   8.000   1.3704   0.00800   0.00363  -0.1062   0.0193   0.7292
   8.100   1.3809   0.00806   0.00370  -0.1062   0.0186   0.7442
   8.200   1.3913   0.00811   0.00376  -0.1061   0.0178   0.7611
   8.300   1.4018   0.00815   0.00383  -0.1060   0.0170   0.7776
   8.400   1.4124   0.00818   0.00388  -0.1060   0.0166   0.7968
   8.500   1.4230   0.00822   0.00394  -0.1060   0.0164   0.8167
   8.600   1.4334   0.00826   0.00401  -0.1059   0.0161   0.8360
   8.700   1.4436   0.00831   0.00410  -0.1058   0.0152   0.8593
   8.800   1.4537   0.00835   0.00417  -0.1056   0.0145   0.8868
   8.900   1.4640   0.00837   0.00424  -0.1055   0.0139   0.9153
   9.000   1.4738   0.00838   0.00431  -0.1053   0.0135   0.9474
   9.100   1.4817   0.00838   0.00437  -0.1046   0.0135   0.9855
   9.200   1.4931   0.00843   0.00443  -0.1048   0.0133   1.0000
   9.300   1.5034   0.00850   0.00449  -0.1047   0.0131   1.0000
   9.400   1.5136   0.00858   0.00456  -0.1046   0.0128   1.0000
   9.500   1.5237   0.00867   0.00464  -0.1045   0.0124   1.0000
   9.600   1.5338   0.00875   0.00471  -0.1043   0.0119   1.0000
   9.700   1.5440   0.00883   0.00478  -0.1042   0.0114   1.0000
   9.800   1.5542   0.00890   0.00485  -0.1041   0.0110   1.0000
   9.900   1.5644   0.00897   0.00491  -0.1040   0.0109   1.0000
  10.000   1.5746   0.00904   0.00498  -0.1039   0.0108   1.0000
  10.100   1.5847   0.00912   0.00505  -0.1037   0.0107   1.0000
  10.200   1.5947   0.00920   0.00512  -0.1036   0.0105   1.0000
  10.300   1.6045   0.00929   0.00520  -0.1034   0.0102   1.0000
  10.400   1.6142   0.00939   0.00530  -0.1032   0.0098   1.0000
  10.500   1.6240   0.00948   0.00538  -0.1031   0.0094   1.0000
  10.600   1.6339   0.00956   0.00545  -0.1029   0.0091   1.0000
  10.700   1.6437   0.00964   0.00553  -0.1027   0.0088   1.0000
  10.800   1.6536   0.00972   0.00560  -0.1026   0.0087   1.0000
  10.900   1.6634   0.00980   0.00568  -0.1024   0.0086   1.0000
  11.000   1.6733   0.00988   0.00575  -0.1022   0.0086   1.0000
  11.100   1.6830   0.00996   0.00583  -0.1021   0.0085   1.0000
  11.200   1.6927   0.01005   0.00591  -0.1019   0.0084   1.0000
  11.300   1.7022   0.01014   0.00600  -0.1017   0.0083   1.0000
  11.400   1.7117   0.01023   0.00609  -0.1014   0.0082   1.0000
  11.500   1.7210   0.01033   0.00618  -0.1012   0.0080   1.0000
  11.600   1.7303   0.01044   0.00628  -0.1009   0.0077   1.0000
  11.700   1.7395   0.01054   0.00637  -0.1007   0.0075   1.0000
  11.800   1.7488   0.01064   0.00647  -0.1004   0.0073   1.0000
  11.900   1.7580   0.01073   0.00656  -0.1002   0.0071   1.0000
  12.000   1.7673   0.01083   0.00665  -0.0999   0.0069   1.0000
  12.100   1.7765   0.01093   0.00674  -0.0996   0.0067   1.0000
  12.200   1.7857   0.01102   0.00683  -0.0994   0.0067   1.0000
  12.300   1.7948   0.01111   0.00692  -0.0991   0.0067   1.0000
  12.400   1.8039   0.01121   0.00701  -0.0988   0.0067   1.0000
