  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     6.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   3.700   0.8853   0.00086  -0.00275  -0.1034   0.3448   0.8624
   3.800   0.8951   0.00085  -0.00269  -0.1032   0.3389   0.8984
   3.900   0.9038   0.00085  -0.00265  -0.1026   0.3310   0.9337
   4.000   0.9119   0.00084  -0.00260  -0.1019   0.3267   0.9650
   4.100   0.9228   0.00085  -0.00261  -0.1019   0.3181   0.9870
   4.200   0.9363   0.00086  -0.00262  -0.1025   0.3116   0.9960
   4.300   0.9479   0.00088  -0.00265  -0.1027   0.3020   1.0000
   4.400   0.9584   0.00089  -0.00266  -0.1026   0.2965   1.0000
   4.500   0.9684   0.00091  -0.00269  -0.1024   0.2883   1.0000
   4.600   0.9786   0.00092  -0.00271  -0.1023   0.2801   1.0000
   4.700   0.9885   0.00094  -0.00273  -0.1021   0.2708   1.0000
   4.800   0.9988   0.00095  -0.00275  -0.1020   0.2646   1.0000
   4.900   1.0086   0.00097  -0.00277  -0.1018   0.2551   1.0000
   5.000   1.0188   0.00099  -0.00279  -0.1016   0.2483   1.0000
   5.100   1.0285   0.00101  -0.00281  -0.1014   0.2388   1.0000
   5.200   1.0388   0.00102  -0.00282  -0.1013   0.2340   1.0000
   5.300   1.0482   0.00105  -0.00285  -0.1010   0.2225   1.0000
   5.400   1.0576   0.00107  -0.00287  -0.1008   0.2127   1.0000
   5.600   1.0770   0.00112  -0.00291  -0.1003   0.1953   1.0000
   5.700   1.0864   0.00114  -0.00293  -0.1001   0.1864   1.0000
   5.800   1.0961   0.00117  -0.00294  -0.0998   0.1779   1.0000
   5.900   1.1052   0.00120  -0.00297  -0.0995   0.1670   1.0000
   6.000   1.1147   0.00122  -0.00298  -0.0993   0.1596   1.0000
   6.100   1.1241   0.00125  -0.00299  -0.0990   0.1506   1.0000
   6.200   1.1330   0.00129  -0.00301  -0.0987   0.1406   1.0000
   6.300   1.1426   0.00131  -0.00301  -0.0985   0.1343   1.0000
   6.400   1.1517   0.00135  -0.00302  -0.0982   0.1254   1.0000
   6.500   1.1610   0.00138  -0.00303  -0.0979   0.1189   1.0000
   6.600   1.1703   0.00141  -0.00303  -0.0976   0.1113   1.0000
   6.700   1.1791   0.00145  -0.00304  -0.0973   0.1034   1.0000
   6.800   1.1885   0.00148  -0.00304  -0.0970   0.0970   1.0000
   6.900   1.1973   0.00152  -0.00304  -0.0967   0.0898   1.0000
   7.000   1.2070   0.00155  -0.00303  -0.0965   0.0857   1.0000
   7.100   1.2155   0.00159  -0.00303  -0.0961   0.0788   1.0000
   7.200   1.2251   0.00162  -0.00302  -0.0958   0.0749   1.0000
   7.300   1.2340   0.00166  -0.00301  -0.0955   0.0699   1.0000
   7.400   1.2432   0.00169  -0.00300  -0.0952   0.0654   1.0000
   7.500   1.2527   0.00172  -0.00299  -0.0950   0.0629   1.0000
   7.600   1.2615   0.00176  -0.00298  -0.0947   0.0586   1.0000
   7.700   1.2709   0.00179  -0.00296  -0.0944   0.0556   1.0000
   7.800   1.2803   0.00182  -0.00295  -0.0942   0.0534   1.0000
   7.900   1.2890   0.00187  -0.00293  -0.0938   0.0502   1.0000
   8.000   1.2981   0.00190  -0.00291  -0.0935   0.0471   1.0000
   8.100   1.3074   0.00193  -0.00289  -0.0933   0.0453   1.0000
   8.200   1.3160   0.00198  -0.00287  -0.0929   0.0426   1.0000
   8.300   1.3251   0.00201  -0.00284  -0.0926   0.0404   1.0000
   8.400   1.3343   0.00204  -0.00282  -0.0923   0.0391   1.0000
   8.500   1.3434   0.00208  -0.00279  -0.0920   0.0377   1.0000
   8.600   1.3520   0.00212  -0.00277  -0.0917   0.0357   1.0000
   8.700   1.3610   0.00216  -0.00274  -0.0914   0.0340   1.0000
   8.800   1.3701   0.00219  -0.00271  -0.0911   0.0331   1.0000
   8.900   1.3789   0.00223  -0.00268  -0.0908   0.0321   1.0000
   9.000   1.3872   0.00228  -0.00265  -0.0903   0.0304   1.0000
   9.100   1.3957   0.00232  -0.00261  -0.0900   0.0287   1.0000
   9.200   1.4046   0.00236  -0.00258  -0.0897   0.0281   1.0000
   9.300   1.4133   0.00240  -0.00255  -0.0893   0.0273   1.0000
   9.400   1.4217   0.00244  -0.00251  -0.0889   0.0263   1.0000
   9.500   1.4297   0.00249  -0.00247  -0.0885   0.0251   1.0000
   9.600   1.4380   0.00254  -0.00243  -0.0881   0.0240   1.0000
   9.700   1.4466   0.00258  -0.00239  -0.0877   0.0237   1.0000
   9.800   1.4549   0.00262  -0.00235  -0.0873   0.0232   1.0000
   9.900   1.4631   0.00267  -0.00230  -0.0869   0.0225   1.0000
  10.000   1.4707   0.00272  -0.00226  -0.0863   0.0218   1.0000
  10.100   1.4780   0.00278  -0.00221  -0.0857   0.0207   1.0000
  10.200   1.4857   0.00282  -0.00216  -0.0852   0.0201   1.0000
  10.300   1.4932   0.00286  -0.00212  -0.0847   0.0199   1.0000
  10.400   1.5002   0.00290  -0.00208  -0.0840   0.0195   1.0000
  10.500   1.5068   0.00295  -0.00203  -0.0833   0.0191   1.0000
  10.600   1.5133   0.00300  -0.00198  -0.0826   0.0187   1.0000
  10.700   1.5190   0.00306  -0.00192  -0.0817   0.0180   1.0000
  10.800   1.5250   0.00312  -0.00186  -0.0809   0.0174   1.0000
  10.900   1.5310   0.00318  -0.00180  -0.0801   0.0167   1.0000
  11.000   1.5375   0.00323  -0.00174  -0.0794   0.0165   1.0000
  11.100   1.5440   0.00329  -0.00169  -0.0787   0.0163   1.0000
  11.200   1.5503   0.00334  -0.00163  -0.0780   0.0160   1.0000
  11.300   1.5565   0.00340  -0.00157  -0.0773   0.0159   1.0000
  11.400   1.5622   0.00347  -0.00150  -0.0765   0.0155   1.0000
  11.500   1.5679   0.00354  -0.00142  -0.0757   0.0151   1.0000
  11.600   1.5733   0.00362  -0.00134  -0.0749   0.0147   1.0000
  11.700   1.5785   0.00370  -0.00126  -0.0741   0.0143   1.0000
  11.800   1.5838   0.00378  -0.00117  -0.0732   0.0139   1.0000
  11.900   1.5892   0.00387  -0.00108  -0.0725   0.0136   1.0000
  12.000   1.5951   0.00394  -0.00100  -0.0718   0.0135   1.0000
  12.100   1.6007   0.00402  -0.00091  -0.0710   0.0133   1.0000
  12.200   1.6059   0.00411  -0.00081  -0.0703   0.0132   1.0000
  12.300   1.6112   0.00420  -0.00071  -0.0695   0.0131   1.0000
  12.400   1.6163   0.00430  -0.00061  -0.0687   0.0128   1.0000
  12.500   1.6213   0.00442  -0.00049  -0.0679   0.0127   1.0000
  12.600   1.6252   0.00455  -0.00035  -0.0670   0.0123   1.0000
  12.700   1.6297   0.00467  -0.00021  -0.0662   0.0121   1.0000
  12.800   1.6330   0.00484  -0.00005  -0.0652   0.0115   1.0000
  12.900   1.6376   0.00497   0.00010  -0.0644   0.0116   1.0000
  13.000   1.6410   0.00515   0.00028  -0.0635   0.0111   1.0000
  13.100   1.6456   0.00531   0.00045  -0.0628   0.0110   1.0000
  13.200   1.6500   0.00546   0.00061  -0.0620   0.0109   1.0000
  13.300   1.6542   0.00562   0.00079  -0.0612   0.0108   1.0000
  13.400   1.6584   0.00580   0.00098  -0.0604   0.0107   1.0000
  13.500   1.6626   0.00598   0.00117  -0.0597   0.0106   1.0000
  13.600   1.6661   0.00619   0.00140  -0.0589   0.0105   1.0000
  13.700   1.6701   0.00641   0.00162  -0.0581   0.0105   1.0000
  13.800   1.6735   0.00665   0.00187  -0.0573   0.0103   1.0000
  13.900   1.6766   0.00691   0.00215  -0.0565   0.0102   1.0000
  14.000   1.6795   0.00718   0.00243  -0.0557   0.0100   1.0000
  14.100   1.6822   0.00748   0.00274  -0.0549   0.0098   1.0000
  14.200   1.6848   0.00779   0.00307  -0.0540   0.0097   1.0000
  14.300   1.6873   0.00813   0.00341  -0.0532   0.0096   1.0000
  14.400   1.6893   0.00851   0.00381  -0.0524   0.0093   1.0000
  14.500   1.6916   0.00889   0.00420  -0.0516   0.0092   1.0000
  14.600   1.6938   0.00930   0.00463  -0.0508   0.0090   1.0000
  14.700   1.6949   0.00977   0.00511  -0.0499   0.0088   1.0000
  14.800   1.6970   0.01020   0.00555  -0.0492   0.0087   1.0000
  14.900   1.6998   0.01060   0.00597  -0.0485   0.0086   1.0000
  15.000   1.7017   0.01108   0.00647  -0.0477   0.0086   1.0000
  15.100   1.7045   0.01153   0.00693  -0.0471   0.0086   1.0000
  15.200   1.7067   0.01203   0.00745  -0.0464   0.0085   1.0000
  15.300   1.7086   0.01257   0.00800  -0.0458   0.0085   1.0000
  15.400   1.7112   0.01308   0.00853  -0.0452   0.0085   1.0000
  15.500   1.7124   0.01369   0.00916  -0.0445   0.0084   1.0000
  15.600   1.7140   0.01429   0.00977  -0.0438   0.0083   1.0000
  15.700   1.7154   0.01491   0.01041  -0.0432   0.0083   1.0000
  15.800   1.7160   0.01563   0.01115  -0.0425   0.0082   1.0000
  15.900   1.7177   0.01629   0.01182  -0.0419   0.0082   1.0000
  16.000   1.7180   0.01708   0.01264  -0.0413   0.0081   1.0000
  16.100   1.7191   0.01785   0.01342  -0.0407   0.0080   1.0000
  16.200   1.7199   0.01866   0.01425  -0.0402   0.0080   1.0000
  16.300   1.7196   0.01959   0.01520  -0.0396   0.0079   1.0000
  16.400   1.7197   0.02050   0.01613  -0.0390   0.0077   1.0000
  16.500   1.7191   0.02148   0.01712  -0.0384   0.0077   1.0000
  16.600   1.7187   0.02245   0.01811  -0.0378   0.0076   1.0000
  16.700   1.7178   0.02352   0.01920  -0.0373   0.0075   1.0000
  16.800   1.7169   0.02462   0.02033  -0.0367   0.0074   1.0000
  16.900   1.7163   0.02573   0.02146  -0.0363   0.0073   1.0000
  17.000   1.7146   0.02699   0.02273  -0.0357   0.0072   1.0000
  17.100   1.7128   0.02829   0.02406  -0.0352   0.0071   1.0000
  17.200   1.7126   0.02942   0.02521  -0.0348   0.0071   1.0000
  17.300   1.7097   0.03083   0.02664  -0.0343   0.0069   1.0000
  17.400   1.7065   0.03231   0.02815  -0.0338   0.0068   1.0000
  17.500   1.7046   0.03365   0.02952  -0.0334   0.0067   1.0000
  17.600   1.7025   0.03509   0.03097  -0.0330   0.0067   1.0000
  17.700   1.7013   0.03639   0.03230  -0.0326   0.0067   1.0000
  17.800   1.6992   0.03787   0.03381  -0.0323   0.0067   1.0000
  17.900   1.6977   0.03925   0.03521  -0.0320   0.0067   1.0000
  18.000   1.6957   0.04074   0.03672  -0.0317   0.0067   1.0000
  18.100   1.6933   0.04223   0.03823  -0.0313   0.0066   1.0000
  18.200   1.6903   0.04378   0.03981  -0.0310   0.0066   1.0000
  18.300   1.6864   0.04548   0.04154  -0.0306   0.0066   1.0000
  18.400   1.6841   0.04699   0.04307  -0.0303   0.0066   1.0000
  18.500   1.6798   0.04881   0.04492  -0.0301   0.0066   1.0000
  18.600   1.6774   0.05034   0.04648  -0.0298   0.0066   1.0000
  18.700   1.6733   0.05215   0.04831  -0.0296   0.0065   1.0000
  18.800   1.6699   0.05384   0.05003  -0.0294   0.0065   1.0000
  18.900   1.6663   0.05552   0.05173  -0.0292   0.0065   1.0000
  19.000   1.6607   0.05743   0.05368  -0.0289   0.0065   1.0000
  19.100   1.6574   0.05906   0.05533  -0.0287   0.0065   1.0000
  19.200   1.6517   0.06105   0.05735  -0.0286   0.0064   1.0000
  19.300   1.6482   0.06272   0.05905  -0.0285   0.0064   1.0000
  19.400   1.6431   0.06463   0.06099  -0.0284   0.0064   1.0000
  19.500   1.6388   0.06640   0.06279  -0.0283   0.0064   1.0000
  19.600   1.6347   0.06812   0.06452  -0.0282   0.0063   1.0000
  19.700   1.6276   0.07020   0.06664  -0.0281   0.0063   1.0000
  19.800   1.6236   0.07186   0.06833  -0.0281   0.0063   1.0000
  19.900   1.6176   0.07382   0.07032  -0.0281   0.0063   1.0000
  20.000   1.6125   0.07564   0.07216  -0.0281   0.0063   1.0000
  20.100   1.6087   0.07725   0.07380  -0.0281   0.0062   1.0000
  20.200   1.6022   0.07927   0.07586  -0.0283   0.0062   1.0000
  20.300   1.5975   0.08098   0.07758  -0.0283   0.0062   1.0000
  20.400   1.5916   0.08277   0.07941  -0.0283   0.0061   1.0000
  20.500   1.5845   0.08475   0.08142  -0.0285   0.0061   1.0000
  20.600   1.5803   0.08632   0.08302  -0.0286   0.0061   1.0000
  20.700   1.5739   0.08819   0.08491  -0.0288   0.0061   1.0000
  20.800   1.5679   0.09000   0.08676  -0.0290   0.0061   1.0000
  20.900   1.5635   0.09155   0.08833  -0.0292   0.0060   1.0000
  21.000   1.5557   0.09351   0.09032  -0.0295   0.0060   1.0000
  21.100   1.5490   0.09523   0.09208  -0.0297   0.0060   1.0000
  21.200   1.5441   0.09672   0.09360  -0.0299   0.0059   1.0000
  21.300   1.5345   0.09881   0.09571  -0.0303   0.0059   1.0000
  21.400   1.5295   0.10032   0.09725  -0.0306   0.0059   1.0000
  21.500   1.5242   0.10181   0.09877  -0.0308   0.0058   1.0000
  21.600   1.5140   0.10378   0.10078  -0.0312   0.0058   1.0000
  21.700   1.5069   0.10526   0.10229  -0.0315   0.0058   1.0000
  21.800   1.4989   0.10685   0.10391  -0.0318   0.0058   1.0000
  21.900   1.4878   0.10867   0.10577  -0.0322   0.0057   1.0000
  22.000   1.4661   0.10953   0.10669  -0.0318   0.0058   1.0000
  22.100   1.4489   0.11115   0.10836  -0.0321   0.0057   1.0000
  22.200   1.4415   0.11226   0.10950  -0.0324   0.0057   1.0000
  22.300   1.4282   0.11403   0.11131  -0.0330   0.0057   1.0000
  22.400   1.4207   0.11532   0.11264  -0.0334   0.0057   1.0000
  22.500   1.4139   0.11657   0.11391  -0.0339   0.0057   1.0000
  22.600   1.4018   0.11841   0.11579  -0.0347   0.0056   1.0000
  22.700   1.3958   0.11964   0.11705  -0.0352   0.0056   1.0000
  22.800   1.3863   0.12127   0.11872  -0.0359   0.0056   1.0000
  22.900   1.3780   0.12279   0.12028  -0.0366   0.0055   1.0000
  23.000   1.3719   0.12408   0.12159  -0.0372   0.0055   1.0000
  23.100   1.3619   0.12585   0.12339  -0.0381   0.0055   1.0000
  23.200   1.3539   0.12738   0.12496  -0.0389   0.0054   1.0000
  23.300   1.3478   0.12871   0.12632  -0.0396   0.0054   1.0000
  23.400   1.3371   0.13062   0.12827  -0.0407   0.0054   1.0000
  23.500   1.3309   0.13200   0.12968  -0.0414   0.0054   1.0000
  23.600   1.3244   0.13343   0.13113  -0.0422   0.0053   1.0000
  23.700   1.3131   0.13545   0.13320  -0.0434   0.0053   1.0000
  23.800   1.3064   0.13695   0.13473  -0.0443   0.0052   1.0000
  23.900   1.3007   0.13831   0.13611  -0.0451   0.0052   1.0000
  24.000   1.2890   0.14048   0.13832  -0.0464   0.0052   1.0000
  24.100   1.2831   0.14190   0.13977  -0.0473   0.0052   1.0000
  24.200   1.2749   0.14365   0.14155  -0.0484   0.0051   1.0000
  24.300   1.2646   0.14569   0.14364  -0.0497   0.0051   1.0000
  24.400   1.2583   0.14722   0.14520  -0.0506   0.0051   1.0000
  24.500   1.2474   0.14941   0.14742  -0.0520   0.0051   1.0000
  24.600   1.2399   0.15113   0.14917  -0.0531   0.0050   1.0000
  24.700   1.2342   0.15262   0.15070  -0.0541   0.0050   1.0000
  24.800   1.2228   0.15496   0.15308  -0.0556   0.0050   1.0000
  24.900   1.2168   0.15655   0.15469  -0.0567   0.0050   1.0000
  25.000   1.2117   0.15801   0.15618  -0.0576   0.0050   1.0000
  25.100   1.1993   0.16056   0.15877  -0.0593   0.0050   1.0000
  25.200   1.1938   0.16214   0.16038  -0.0603   0.0050   1.0000
  25.300   1.1888   0.16362   0.16187  -0.0613   0.0050   1.0000
  25.400   1.1759   0.16636   0.16467  -0.0631   0.0050   1.0000
  25.500   1.1704   0.16799   0.16632  -0.0642   0.0050   1.0000
  25.600   1.1659   0.16945   0.16781  -0.0652   0.0050   1.0000
  25.700   1.1518   0.17251   0.17092  -0.0671   0.0050   1.0000
  25.800   1.1469   0.17411   0.17253  -0.0682   0.0050   1.0000
  25.900   1.1421   0.17569   0.17414  -0.0692   0.0050   1.0000
  26.000   1.1276   0.17895   0.17745  -0.0713   0.0050   1.0000
  26.100   1.1230   0.18056   0.17908  -0.0724   0.0050   1.0000
  26.200   1.1181   0.18221   0.18075  -0.0734   0.0050   1.0000
  26.400   1.0988   0.18736   0.18597  -0.0766   0.0050   1.0000
  26.500   1.0937   0.18913   0.18777  -0.0778   0.0049   1.0000
  26.700   1.0743   0.19455   0.19325  -0.0811   0.0049   1.0000
  26.800   1.0695   0.19637   0.19510  -0.0822   0.0049   1.0000
  27.000   1.0505   0.20200   0.20080  -0.0855   0.0049   1.0000
  27.100   1.0463   0.20378   0.20259  -0.0866   0.0049   1.0000
  27.200   1.0315   0.20791   0.20677  -0.0888   0.0049   1.0000
  27.300   1.0278   0.20964   0.20852  -0.0898   0.0049   1.0000
  27.400   1.0244   0.21129   0.21019  -0.0908   0.0048   1.0000
  27.500   1.0105   0.21549   0.21443  -0.0930   0.0048   1.0000
  27.600   1.0068   0.21727   0.21623  -0.0940   0.0048   1.0000
  27.700   1.0039   0.21890   0.21788  -0.0950   0.0048   1.0000
  27.800   1.0005   0.22067   0.21966  -0.0960   0.0048   1.0000
  28.000   0.9852   0.22649   0.22553  -0.0989   0.0047   1.0000
  28.100   0.9826   0.22811   0.22717  -0.0998   0.0047   1.0000
  28.200   0.9793   0.22996   0.22904  -0.1008   0.0047   1.0000
  28.400   0.9661   0.23554   0.23466  -0.1035   0.0046   1.0000
  28.500   0.9639   0.23717   0.23630  -0.1044   0.0045   1.0000
  28.600   0.9611   0.23897   0.23811  -0.1053   0.0045   1.0000
  28.800   0.9492   0.24455   0.24373  -0.1079   0.0044   1.0000
  28.900   0.9472   0.24615   0.24534  -0.1087   0.0044   1.0000
  29.000   0.9448   0.24793   0.24713  -0.1096   0.0043   1.0000
  29.200   0.9334   0.25369   0.25293  -0.1121   0.0042   1.0000
  29.300   0.9312   0.25548   0.25472  -0.1129   0.0041   1.0000
  29.400   0.9287   0.25740   0.25665  -0.1138   0.0040   1.0000
  29.500   0.9251   0.25968   0.25894  -0.1148   0.0039   1.0000
  29.600   0.9194   0.26280   0.26208  -0.1160   0.0038   1.0000
  29.700   0.9179   0.26441   0.26370  -0.1168   0.0037   1.0000
  29.800   0.9166   0.26593   0.26522  -0.1175   0.0037   1.0000
  29.900   0.9155   0.26740   0.26670  -0.1182   0.0036   1.0000
  30.000   0.9146   0.26879   0.26810  -0.1189   0.0036   1.0000
