  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    30.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.800  -0.0730   0.00527   0.00110  -0.1024   0.4854   0.0208
  -4.600  -0.0498   0.00526   0.00107  -0.1025   0.4758   0.0218
  -4.400  -0.0264   0.00521   0.00102  -0.1027   0.4718   0.0235
  -4.200  -0.0032   0.00519   0.00099  -0.1028   0.4655   0.0245
  -4.000   0.0202   0.00516   0.00096  -0.1030   0.4577   0.0257
  -3.800   0.0436   0.00512   0.00092  -0.1031   0.4552   0.0277
  -3.600   0.0669   0.00510   0.00089  -0.1033   0.4494   0.0289
  -3.400   0.0902   0.00509   0.00087  -0.1034   0.4421   0.0301
  -3.200   0.1137   0.00504   0.00084  -0.1036   0.4404   0.0327
  -3.000   0.1371   0.00502   0.00082  -0.1038   0.4365   0.0341
  -2.800   0.1604   0.00501   0.00080  -0.1039   0.4313   0.0371
  -2.600   0.1838   0.00498   0.00077  -0.1041   0.4256   0.0396
  -2.400   0.2073   0.00495   0.00075  -0.1042   0.4241   0.0423
  -2.200   0.2306   0.00492   0.00074  -0.1044   0.4204   0.0458
  -2.000   0.2539   0.00492   0.00073  -0.1046   0.4150   0.0474
  -1.800   0.2773   0.00489   0.00071  -0.1047   0.4099   0.0531
  -1.600   0.3008   0.00487   0.00070  -0.1049   0.4087   0.0553
  -1.400   0.3242   0.00485   0.00069  -0.1051   0.4058   0.0609
  -1.200   0.3474   0.00486   0.00069  -0.1052   0.3994   0.0634
  -1.000   0.3708   0.00485   0.00068  -0.1054   0.3935   0.0698
  -0.800   0.3942   0.00483   0.00067  -0.1056   0.3912   0.0737
  -0.600   0.4173   0.00484   0.00068  -0.1057   0.3841   0.0819
  -0.400   0.4405   0.00484   0.00068  -0.1059   0.3774   0.0856
  -0.200   0.4637   0.00485   0.00069  -0.1060   0.3720   0.0938
   0.000   0.4868   0.00486   0.00070  -0.1061   0.3626   0.0998
   0.200   0.5100   0.00486   0.00070  -0.1063   0.3590   0.1090
   0.400   0.5329   0.00490   0.00073  -0.1064   0.3472   0.1157
   0.600   0.5561   0.00490   0.00074  -0.1066   0.3434   0.1255
   0.800   0.5789   0.00495   0.00076  -0.1066   0.3314   0.1330
   1.000   0.6018   0.00497   0.00079  -0.1068   0.3249   0.1413
   1.200   0.6247   0.00501   0.00081  -0.1069   0.3144   0.1537
   1.400   0.6472   0.00508   0.00086  -0.1069   0.3014   0.1611
   1.600   0.6699   0.00513   0.00089  -0.1070   0.2916   0.1718
   1.800   0.6927   0.00518   0.00093  -0.1071   0.2824   0.1801
   2.000   0.7151   0.00525   0.00097  -0.1071   0.2683   0.1904
   2.200   0.7374   0.00532   0.00103  -0.1071   0.2546   0.2045
   2.400   0.7597   0.00542   0.00108  -0.1071   0.2404   0.2148
   2.600   0.7819   0.00551   0.00115  -0.1071   0.2256   0.2249
   2.800   0.8040   0.00560   0.00122  -0.1071   0.2119   0.2398
   3.200   0.8480   0.00582   0.00136  -0.1071   0.1821   0.2632
   3.400   0.8701   0.00591   0.00143  -0.1071   0.1730   0.2796
   3.600   0.8922   0.00600   0.00150  -0.1071   0.1613   0.2929
   4.000   0.9362   0.00619   0.00165  -0.1070   0.1376   0.3268
   4.200   0.9579   0.00631   0.00175  -0.1069   0.1244   0.3433
   4.400   0.9796   0.00642   0.00184  -0.1069   0.1124   0.3651
   4.600   1.0013   0.00653   0.00194  -0.1068   0.1020   0.3871
   4.800   1.0231   0.00662   0.00203  -0.1068   0.0946   0.4118
   5.000   1.0451   0.00669   0.00211  -0.1068   0.0865   0.4445
   5.400   1.0881   0.00690   0.00233  -0.1066   0.0701   0.5043
   5.600   1.1097   0.00700   0.00243  -0.1066   0.0626   0.5307
   5.800   1.1313   0.00709   0.00254  -0.1065   0.0561   0.5586
   6.000   1.1526   0.00721   0.00266  -0.1064   0.0501   0.5853
   6.200   1.1743   0.00728   0.00275  -0.1064   0.0464   0.6135
   6.400   1.1957   0.00739   0.00288  -0.1063   0.0412   0.6388
   6.600   1.2172   0.00747   0.00298  -0.1062   0.0388   0.6679
   6.800   1.2385   0.00757   0.00310  -0.1061   0.0341   0.7003
   7.000   1.2598   0.00766   0.00322  -0.1060   0.0320   0.7328
   7.200   1.2810   0.00774   0.00334  -0.1059   0.0288   0.7673
   7.400   1.3024   0.00781   0.00346  -0.1058   0.0277   0.8049
   7.600   1.3232   0.00790   0.00360  -0.1057   0.0249   0.8445
   7.800   1.3442   0.00796   0.00372  -0.1055   0.0234   0.8881
