  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    48.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   2.000   0.7142   0.00532   0.00105  -0.1070   0.2040   0.1585
   2.200   0.7370   0.00536   0.00109  -0.1071   0.1946   0.1719
   2.400   0.7593   0.00545   0.00114  -0.1071   0.1811   0.1791
   2.600   0.7816   0.00554   0.00121  -0.1071   0.1679   0.1888
   2.800   0.8039   0.00564   0.00127  -0.1072   0.1560   0.1982
   3.000   0.8263   0.00571   0.00132  -0.1072   0.1468   0.2069
   3.400   0.8709   0.00588   0.00144  -0.1072   0.1247   0.2290
   3.600   0.8931   0.00598   0.00152  -0.1072   0.1137   0.2400
   3.800   0.9152   0.00607   0.00159  -0.1072   0.1046   0.2533
   4.200   0.9597   0.00624   0.00173  -0.1073   0.0881   0.2748
   4.400   0.9817   0.00633   0.00180  -0.1073   0.0820   0.2909
   4.600   1.0040   0.00640   0.00187  -0.1073   0.0754   0.3047
   4.800   1.0258   0.00651   0.00196  -0.1072   0.0661   0.3190
   5.000   1.0478   0.00661   0.00205  -0.1072   0.0611   0.3317
   5.200   1.0699   0.00669   0.00212  -0.1072   0.0556   0.3446
   5.400   1.0917   0.00678   0.00221  -0.1072   0.0511   0.3649
   5.600   1.1138   0.00686   0.00229  -0.1072   0.0472   0.3795
   5.800   1.1354   0.00696   0.00240  -0.1071   0.0414   0.4040
   6.000   1.1574   0.00703   0.00248  -0.1072   0.0392   0.4259
   6.200   1.1791   0.00713   0.00258  -0.1071   0.0351   0.4470
   6.400   1.2009   0.00720   0.00267  -0.1071   0.0327   0.4736
   6.800   1.2442   0.00738   0.00287  -0.1070   0.0279   0.5125
   7.000   1.2657   0.00748   0.00298  -0.1069   0.0255   0.5350
   7.200   1.2874   0.00756   0.00307  -0.1069   0.0239   0.5583
   7.400   1.3085   0.00767   0.00320  -0.1068   0.0217   0.5797
   7.600   1.3300   0.00776   0.00330  -0.1067   0.0200   0.5999
   7.800   1.3514   0.00785   0.00341  -0.1067   0.0193   0.6253
   8.000   1.3725   0.00796   0.00353  -0.1066   0.0178   0.6486
   8.200   1.3938   0.00804   0.00365  -0.1065   0.0165   0.6776
   8.400   1.4150   0.00813   0.00376  -0.1064   0.0161   0.7030
   8.600   1.4357   0.00824   0.00390  -0.1062   0.0147   0.7340
   8.800   1.4567   0.00833   0.00403  -0.1061   0.0135   0.7677
   9.000   1.4777   0.00840   0.00416  -0.1060   0.0133   0.8086
   9.200   1.4982   0.00848   0.00430  -0.1058   0.0127   0.8563
   9.400   1.5185   0.00856   0.00446  -0.1056   0.0118   0.9082
   9.600   1.5374   0.00859   0.00460  -0.1050   0.0110   0.9721
   9.800   1.5576   0.00869   0.00472  -0.1047   0.0108   1.0000
  10.000   1.5778   0.00884   0.00486  -0.1045   0.0105   1.0000
  10.200   1.5976   0.00902   0.00502  -0.1041   0.0097   1.0000
  10.400   1.6176   0.00919   0.00517  -0.1039   0.0089   1.0000
  10.600   1.6377   0.00934   0.00531  -0.1036   0.0086   1.0000
  10.800   1.6576   0.00949   0.00545  -0.1033   0.0086   1.0000
  11.000   1.6773   0.00965   0.00560  -0.1030   0.0084   1.0000
  11.200   1.6965   0.00984   0.00577  -0.1026   0.0080   1.0000
  11.400   1.7155   0.01003   0.00595  -0.1021   0.0076   1.0000
  11.600   1.7345   0.01021   0.00613  -0.1017   0.0071   1.0000
  11.800   1.7534   0.01039   0.00630  -0.1012   0.0068   1.0000
  12.000   1.7722   0.01057   0.00646  -0.1008   0.0067   1.0000
  12.200   1.7909   0.01075   0.00663  -0.1003   0.0066   1.0000
  12.400   1.8092   0.01093   0.00681  -0.0998   0.0065   1.0000
  12.600   1.8269   0.01115   0.00702  -0.0991   0.0063   1.0000
  12.800   1.8441   0.01138   0.00724  -0.0984   0.0060   1.0000
  13.000   1.8611   0.01161   0.00747  -0.0976   0.0056   1.0000
  13.200   1.8777   0.01183   0.00768  -0.0968   0.0053   1.0000
  13.400   1.8937   0.01205   0.00789  -0.0959   0.0051   1.0000
  13.600   1.9093   0.01227   0.00810  -0.0948   0.0050   1.0000
  13.800   1.9227   0.01249   0.00832  -0.0934   0.0050   1.0000
  14.000   1.9354   0.01272   0.00856  -0.0918   0.0050   1.0000
  14.200   1.9486   0.01297   0.00881  -0.0903   0.0049   1.0000
  14.400   1.9615   0.01324   0.00908  -0.0889   0.0049   1.0000
  14.600   1.9743   0.01354   0.00937  -0.0875   0.0048   1.0000
  14.800   1.9866   0.01386   0.00970  -0.0860   0.0047   1.0000
  15.000   1.9983   0.01421   0.01005  -0.0845   0.0046   1.0000
  15.200   2.0096   0.01460   0.01044  -0.0829   0.0044   1.0000
  15.400   2.0213   0.01498   0.01082  -0.0815   0.0043   1.0000
  15.600   2.0325   0.01539   0.01123  -0.0800   0.0041   1.0000
  15.800   2.0437   0.01582   0.01167  -0.0786   0.0039   1.0000
  16.000   2.0550   0.01626   0.01211  -0.0772   0.0038   1.0000
