  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    15.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
  -4.800  -0.0712   0.00557   0.00120  -0.1025   0.5630   0.0246
  -4.700  -0.0597   0.00557   0.00118  -0.1026   0.5568   0.0248
  -4.600  -0.0481   0.00555   0.00115  -0.1026   0.5531   0.0260
  -4.500  -0.0365   0.00553   0.00113  -0.1027   0.5494   0.0271
  -4.400  -0.0250   0.00551   0.00111  -0.1027   0.5441   0.0279
  -4.300  -0.0135   0.00550   0.00109  -0.1028   0.5387   0.0285
  -4.200  -0.0018   0.00548   0.00107  -0.1029   0.5364   0.0289
  -4.100   0.0098   0.00547   0.00105  -0.1029   0.5326   0.0291
  -4.000   0.0213   0.00548   0.00104  -0.1030   0.5265   0.0302
  -3.900   0.0329   0.00546   0.00101  -0.1030   0.5221   0.0315
  -3.800   0.0445   0.00543   0.00099  -0.1031   0.5197   0.0327
  -3.700   0.0560   0.00542   0.00098  -0.1032   0.5157   0.0336
  -3.600   0.0675   0.00542   0.00096  -0.1032   0.5102   0.0341
  -3.500   0.0792   0.00541   0.00095  -0.1033   0.5059   0.0353
  -3.400   0.0908   0.00539   0.00093  -0.1034   0.5040   0.0371
  -3.300   0.1024   0.00537   0.00091  -0.1034   0.5005   0.0384
  -3.200   0.1139   0.00537   0.00090  -0.1035   0.4958   0.0394
  -3.100   0.1255   0.00537   0.00089  -0.1035   0.4903   0.0399
  -3.000   0.1372   0.00536   0.00087  -0.1036   0.4887   0.0411
  -2.900   0.1488   0.00533   0.00086  -0.1037   0.4863   0.0436
  -2.800   0.1604   0.00532   0.00085  -0.1037   0.4829   0.0453
  -2.700   0.1719   0.00532   0.00084  -0.1038   0.4786   0.0464
  -2.600   0.1835   0.00532   0.00083  -0.1039   0.4739   0.0477
  -2.500   0.1952   0.00530   0.00081  -0.1039   0.4728   0.0500
  -2.400   0.2068   0.00528   0.00080  -0.1040   0.4706   0.0523
  -2.300   0.2185   0.00527   0.00079  -0.1041   0.4681   0.0538
  -2.200   0.2300   0.00527   0.00079  -0.1041   0.4647   0.0544
  -2.100   0.2416   0.00527   0.00078  -0.1042   0.4604   0.0581
  -2.000   0.2532   0.00525   0.00077  -0.1043   0.4575   0.0612
  -1.900   0.2649   0.00523   0.00076  -0.1044   0.4563   0.0628
  -1.800   0.2766   0.00523   0.00075  -0.1044   0.4546   0.0635
  -1.700   0.2882   0.00522   0.00075  -0.1045   0.4518   0.0670
  -1.600   0.2998   0.00521   0.00074  -0.1046   0.4494   0.0705
  -1.500   0.3113   0.00521   0.00074  -0.1046   0.4460   0.0728
  -1.400   0.3229   0.00521   0.00074  -0.1047   0.4421   0.0744
  -1.300   0.3346   0.00519   0.00073  -0.1048   0.4410   0.0793
  -1.200   0.3463   0.00517   0.00072  -0.1049   0.4399   0.0828
  -1.100   0.3580   0.00516   0.00072  -0.1050   0.4384   0.0847
  -1.000   0.3696   0.00516   0.00071  -0.1050   0.4362   0.0892
  -0.900   0.3812   0.00515   0.00071  -0.1051   0.4339   0.0928
  -0.800   0.3927   0.00515   0.00071  -0.1052   0.4307   0.0967
  -0.700   0.4043   0.00515   0.00071  -0.1052   0.4271   0.0981
  -0.600   0.4160   0.00514   0.00071  -0.1053   0.4254   0.1035
  -0.500   0.4276   0.00512   0.00071  -0.1054   0.4245   0.1090
  -0.400   0.4393   0.00511   0.00071  -0.1055   0.4234   0.1117
  -0.300   0.4510   0.00511   0.00071  -0.1056   0.4218   0.1148
  -0.200   0.4625   0.00510   0.00071  -0.1057   0.4195   0.1216
  -0.100   0.4741   0.00510   0.00071  -0.1057   0.4171   0.1258
   0.000   0.4856   0.00511   0.00072  -0.1058   0.4137   0.1290
   0.100   0.4972   0.00511   0.00072  -0.1059   0.4106   0.1352
   0.200   0.5089   0.00509   0.00072  -0.1060   0.4093   0.1403
   0.300   0.5206   0.00509   0.00072  -0.1060   0.4086   0.1422
   0.400   0.5322   0.00508   0.00073  -0.1061   0.4075   0.1490
   0.500   0.5438   0.00507   0.00073  -0.1062   0.4051   0.1562
   0.600   0.5552   0.00509   0.00074  -0.1063   0.4017   0.1592
   0.700   0.5667   0.00509   0.00075  -0.1063   0.3980   0.1675
   0.800   0.5782   0.00510   0.00076  -0.1064   0.3938   0.1728
   0.900   0.5899   0.00510   0.00076  -0.1065   0.3930   0.1764
   1.000   0.6014   0.00509   0.00077  -0.1065   0.3910   0.1857
   1.100   0.6129   0.00510   0.00078  -0.1066   0.3877   0.1898
   1.200   0.6242   0.00512   0.00080  -0.1066   0.3834   0.1977
   1.300   0.6357   0.00513   0.00081  -0.1067   0.3782   0.2041
   1.400   0.6472   0.00513   0.00082  -0.1068   0.3764   0.2068
   1.500   0.6587   0.00514   0.00083  -0.1068   0.3733   0.2169
   1.600   0.6700   0.00516   0.00085  -0.1069   0.3689   0.2235
   1.700   0.6813   0.00519   0.00087  -0.1069   0.3625   0.2306
   1.800   0.6928   0.00518   0.00088  -0.1070   0.3606   0.2383
   1.900   0.7041   0.00521   0.00090  -0.1070   0.3562   0.2418
   2.000   0.7152   0.00524   0.00093  -0.1070   0.3490   0.2543
   2.100   0.7267   0.00525   0.00094  -0.1071   0.3460   0.2589
   2.200   0.7380   0.00527   0.00096  -0.1071   0.3418   0.2684
   2.300   0.7490   0.00532   0.00100  -0.1071   0.3335   0.2756
   2.400   0.7604   0.00533   0.00101  -0.1072   0.3298   0.2865
   2.500   0.7716   0.00537   0.00104  -0.1072   0.3245   0.2929
   2.800   0.8046   0.00549   0.00114  -0.1071   0.3021   0.3222
   2.900   0.8159   0.00551   0.00116  -0.1072   0.2980   0.3330
   3.000   0.8266   0.00558   0.00121  -0.1071   0.2889   0.3425
   3.200   0.8484   0.00567   0.00129  -0.1071   0.2732   0.3710
   3.300   0.8595   0.00570   0.00131  -0.1071   0.2673   0.3839
   3.400   0.8703   0.00575   0.00136  -0.1070   0.2596   0.3992
   3.500   0.8813   0.00576   0.00140  -0.1071   0.2531   0.4239
   3.700   0.9029   0.00583   0.00149  -0.1070   0.2381   0.4694
   3.900   0.9245   0.00592   0.00158  -0.1069   0.2231   0.5111
   4.100   0.9460   0.00602   0.00168  -0.1069   0.2085   0.5452
   4.300   0.9672   0.00614   0.00180  -0.1067   0.1919   0.5821
   4.400   0.9776   0.00622   0.00186  -0.1066   0.1817   0.5957
   4.500   0.9885   0.00625   0.00191  -0.1066   0.1773   0.6147
   4.600   0.9990   0.00633   0.00198  -0.1065   0.1679   0.6310
   4.700   1.0095   0.00638   0.00204  -0.1065   0.1610   0.6522
   4.800   1.0201   0.00644   0.00210  -0.1064   0.1531   0.6731
   4.900   1.0308   0.00647   0.00215  -0.1063   0.1482   0.6958
   5.000   1.0411   0.00655   0.00222  -0.1062   0.1391   0.7152
   5.100   1.0517   0.00659   0.00229  -0.1062   0.1341   0.7381
   5.200   1.0621   0.00666   0.00235  -0.1061   0.1255   0.7597
   5.400   1.0829   0.00676   0.00249  -0.1059   0.1122   0.8084
   5.600   1.1036   0.00688   0.00264  -0.1056   0.1000   0.8532
   5.700   1.1141   0.00688   0.00269  -0.1056   0.0976   0.8817
   5.800   1.1238   0.00695   0.00278  -0.1053   0.0910   0.9101
   5.900   1.1337   0.00697   0.00284  -0.1051   0.0863   0.9358
   6.000   1.1423   0.00701   0.00291  -0.1045   0.0823   0.9632
   6.100   1.1511   0.00707   0.00298  -0.1040   0.0759   0.9890
   6.200   1.1641   0.00714   0.00304  -0.1045   0.0734   1.0000
   6.300   1.1744   0.00725   0.00311  -0.1044   0.0685   1.0000
   6.400   1.1850   0.00732   0.00317  -0.1043   0.0650   1.0000
   6.500   1.1954   0.00742   0.00324  -0.1042   0.0616   1.0000
   6.600   1.2056   0.00752   0.00332  -0.1040   0.0566   1.0000
   6.700   1.2163   0.00759   0.00337  -0.1040   0.0549   1.0000
   6.800   1.2266   0.00769   0.00344  -0.1039   0.0522   1.0000
   6.900   1.2370   0.00778   0.00351  -0.1038   0.0485   1.0000
   7.000   1.2476   0.00784   0.00357  -0.1037   0.0472   1.0000
   7.100   1.2581   0.00792   0.00363  -0.1036   0.0455   1.0000
   7.200   1.2682   0.00803   0.00372  -0.1035   0.0423   1.0000
   7.300   1.2787   0.00811   0.00378  -0.1034   0.0401   1.0000
   7.400   1.2891   0.00819   0.00385  -0.1033   0.0387   1.0000
   7.500   1.2992   0.00829   0.00393  -0.1031   0.0365   1.0000
   7.600   1.3096   0.00837   0.00399  -0.1030   0.0342   1.0000
   7.700   1.3201   0.00844   0.00405  -0.1030   0.0337   1.0000
