  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =    22.000 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
   8.800   1.4402   0.00887   0.00458  -0.1030   0.0192   1.0000
   9.000   1.4603   0.00905   0.00474  -0.1027   0.0178   1.0000
   9.200   1.4806   0.00921   0.00488  -0.1025   0.0165   1.0000
   9.400   1.5008   0.00937   0.00503  -0.1022   0.0159   1.0000
   9.600   1.5206   0.00956   0.00520  -0.1019   0.0148   1.0000
   9.800   1.5404   0.00973   0.00536  -0.1016   0.0137   1.0000
  10.000   1.5604   0.00989   0.00551  -0.1013   0.0134   1.0000
  10.200   1.5800   0.01006   0.00567  -0.1009   0.0130   1.0000
  10.400   1.5991   0.01026   0.00585  -0.1005   0.0123   1.0000
  10.600   1.6182   0.01046   0.00604  -0.1000   0.0114   1.0000
  10.800   1.6373   0.01064   0.00621  -0.0996   0.0109   1.0000
  11.000   1.6563   0.01082   0.00638  -0.0992   0.0107   1.0000
  11.200   1.6748   0.01103   0.00658  -0.0986   0.0102   1.0000
  11.400   1.6929   0.01125   0.00679  -0.0980   0.0097   1.0000
  11.600   1.7108   0.01147   0.00700  -0.0974   0.0091   1.0000
  11.800   1.7288   0.01168   0.00720  -0.0968   0.0087   1.0000
  12.000   1.7466   0.01188   0.00740  -0.0962   0.0086   1.0000
  12.200   1.7641   0.01209   0.00760  -0.0955   0.0085   1.0000
  12.400   1.7807   0.01232   0.00782  -0.0947   0.0083   1.0000
  12.600   1.7965   0.01256   0.00807  -0.0937   0.0080   1.0000
  12.800   1.8104   0.01282   0.00832  -0.0923   0.0076   1.0000
  13.000   1.8233   0.01309   0.00858  -0.0907   0.0073   1.0000
  13.200   1.8363   0.01336   0.00886  -0.0892   0.0069   1.0000
  13.400   1.8498   0.01364   0.00913  -0.0879   0.0067   1.0000
  13.600   1.8632   0.01392   0.00942  -0.0865   0.0067   1.0000
  13.800   1.8767   0.01421   0.00971  -0.0852   0.0066   1.0000
  14.000   1.8894   0.01453   0.01004  -0.0838   0.0065   1.0000
  14.200   1.9022   0.01488   0.01039  -0.0825   0.0063   1.0000
  14.400   1.9138   0.01528   0.01079  -0.0810   0.0062   1.0000
  14.600   1.9255   0.01569   0.01120  -0.0796   0.0059   1.0000
  14.800   1.9363   0.01614   0.01166  -0.0781   0.0057   1.0000
  15.000   1.9480   0.01658   0.01211  -0.0767   0.0055   1.0000
  15.200   1.9584   0.01707   0.01260  -0.0752   0.0053   1.0000
  15.400   1.9695   0.01756   0.01310  -0.0739   0.0050   1.0000
  15.600   1.9801   0.01808   0.01363  -0.0725   0.0050   1.0000
  15.800   1.9914   0.01859   0.01414  -0.0713   0.0050   1.0000
  16.000   2.0012   0.01917   0.01473  -0.0699   0.0050   1.0000
